ix,goal_cost,intv_cost
3962,1.0,4.6
2033,1.0,2.9
2073,1.0,0.1
2553,1.0,0.3
3687,1.0,0.2
2648,1.0,4.5
3693,1.0,0.1
2818,1.0,2.2
3145,1.0,2.0
2550,1.0,1.4000000000000001
3345,1.0,0.1
2331,1.0,1.6
3799,1.0,0.4
3431,1.0,2.4
3402,1.0,2.8
3199,1.0,5.3
2576,1.0,0.5
2164,1.0,2.3
2394,1.0,0.4
3322,1.0,0.8
2328,1.0,3.3
3321,1.0,4.6
3995,1.0,1.8
2794,1.0,1.8
2566,1.0,2.2
3546,1.0,2.2
3504,1.0,2.3
2388,1.0,0.7
3235,1.0,1.2
2757,1.0,0.7
2165,1.0,2.8
2868,1.0,0.4
3575,1.0,0.5
3297,1.0,0.8
2675,1.0,7.3999999999999995
3560,1.0,0.6
2599,1.0,1.7000000000000002
3158,1.0,5.3
3203,1.0,3.7
2279,1.0,2.1
3562,1.0,1.5
2296,1.0,4.7
2303,1.0,0.5
2478,1.0,1.4000000000000001
2391,1.0,1.5
3320,1.0,0.6
3135,1.0,1.8
2625,1.0,2.4
3026,1.0,1.9
3051,1.0,2.1
3969,1.0,2.8
3290,1.0,2.7
3940,1.0,7.0
3354,1.0,3.7
2838,1.0,2.6
3675,1.0,1.3
3642,1.0,3.0
2402,1.0,2.8
3694,1.0,1.2000000000000002
2611,1.0,2.3
3583,1.0,1.7
3390,1.0,0.3
3279,1.0,0.6
3982,1.0,4.0
3907,1.0,3.8
3932,1.0,2.4
3717,1.0,3.5
3879,1.0,5.199999999999999
3555,1.0,5.5
2454,1.0,2.8000000000000003
2069,1.0,0.3
3303,1.0,0.6
2115,1.0,4.5
2289,1.0,4.3999999999999995
3131,1.0,0.1
2171,1.0,2.5
3929,1.0,4.1
3486,1.0,1.9
3149,1.0,1.3
3669,1.0,1.3
2188,1.0,0.7
3400,1.0,1.6
2826,1.0,1.8
3245,1.0,3.5
3163,1.0,2.9
3903,1.0,2.1
3016,1.0,1.3
2595,1.0,3.2
3262,1.0,1.1
2480,1.0,1.8
3821,1.0,2.3
2447,1.0,5.9
2971,1.0,0.7
2360,1.0,1.1
3363,1.0,7.3
2859,1.0,1.7
3244,1.0,5.2
3819,1.0,3.4
2491,1.0,0.1
3481,1.0,0.9
3621,1.0,2.3
2918,1.0,1.8
3380,1.0,2.3
3732,1.0,7.8
2240,1.0,2.0
2041,1.0,9.4
2322,1.0,3.6
2387,1.0,0.1
2332,1.0,3.2
3836,1.0,3.4
3899,1.0,3.4
3074,1.0,1.1
3448,1.0,3.3
2703,1.0,2.0
2336,1.0,5.0
2585,1.0,0.4
2673,1.0,0.7
3662,1.0,5.5
2005,1.0,1.4
3464,1.0,2.7
2947,1.0,1.3
2568,1.0,2.4
2606,1.0,2.0
3331,1.0,2.3000000000000003
3912,1.0,0.8
2219,1.0,9.7
3484,1.0,1.7
3846,1.0,1.2000000000000002
3652,1.0,3.4
2471,1.0,0.5
2366,1.0,0.5
2459,1.0,6.6
2169,1.0,3.2
2993,1.0,3.3
2548,1.0,1.8
2190,1.0,0.5
3187,1.0,1.6
3992,1.0,0.6
2944,1.0,5.4
3707,1.0,0.9
3721,1.0,4.3999999999999995
3146,1.0,3.9
2682,1.0,11.4
2205,1.0,3.8000000000000003
2942,1.0,2.3
3100,1.0,1.2
3069,1.0,0.8
2059,1.0,4.1
2286,1.0,0.5
3868,1.0,4.6
3512,1.0,3.7
2601,1.0,6.6
3351,1.0,1.8
3660,1.0,1.2
2221,1.0,1.0
2101,1.0,2.7
3015,1.0,0.8999999999999999
2780,1.0,0.3
3082,1.0,4.2
2017,1.0,2.2
3922,1.0,0.5
2581,1.0,4.2
3634,1.0,5.8
2155,1.0,2.6
3200,1.0,5.8
3988,1.0,6.8
2259,1.0,3.0
3875,1.0,2.6
2462,1.0,2.2
2741,1.0,0.8
2497,1.0,1.7000000000000002
3055,1.0,2.1
3834,1.0,0.8
3531,1.0,0.4
2791,1.0,0.1
3961,1.0,3.0
3152,1.0,2.3
2649,1.0,3.4
2214,1.0,5.7
3456,1.0,1.2
3855,1.0,1.2
3638,1.0,2.4
2046,1.0,5.8
2026,1.0,0.9
3760,1.0,0.6
3393,1.0,2.1
3494,1.0,1.8
2945,1.0,3.6
2052,1.0,5.3
2802,1.0,0.7
3637,1.0,0.2
3111,1.0,1.8
2229,1.0,6.5
2678,1.0,2.8000000000000003
3089,1.0,2.9
2081,1.0,8.8
3999,1.0,1.4
3775,1.0,3.9
2431,1.0,1.8
3545,1.0,4.5
