,u_years_experience,u_degree,u_senior-level_skill,u_nr_commits,u_nr_languages,u_nr_stars
2000,0.0,1.0,0.66184974,6.0,0.0,1.0
2001,0.0,1.0,0.39481723,3.0,4.0,4.0
2002,1.0,0.0,0.86061203,2.0,2.0,2.0
2003,3.0,0.0,0.27280855,2.0,4.0,6.0
2004,2.0,2.0,0.6005564,2.0,9.0,1.0
2005,2.0,2.0,0.0069242716,9.0,3.0,4.0
2006,4.0,2.0,0.17130959,3.0,0.0,4.0
2007,3.0,3.0,0.14986837,3.0,2.0,0.0
2008,7.0,0.0,0.11232722,7.0,3.0,4.0
2009,5.0,2.0,0.8420484,11.0,4.0,9.0
2010,1.0,1.0,0.8546922,4.0,5.0,3.0
2011,8.0,0.0,0.98432577,2.0,3.0,4.0
2012,2.0,2.0,0.45337284,2.0,4.0,7.0
2013,3.0,0.0,0.2889073,1.0,0.0,6.0
2014,4.0,2.0,0.14132082,6.0,7.0,6.0
2015,0.0,0.0,0.038006544,7.0,7.0,16.0
2016,2.0,2.0,0.61663365,1.0,2.0,7.0
2017,3.0,2.0,0.95368874,3.0,1.0,2.0
2018,3.0,2.0,0.037282467,4.0,1.0,3.0
2019,0.0,0.0,0.605248,8.0,1.0,5.0
2020,4.0,2.0,0.4544859,2.0,3.0,2.0
2021,1.0,2.0,0.45071054,6.0,0.0,2.0
2022,1.0,0.0,0.9743173,5.0,16.0,4.0
2023,3.0,3.0,0.80501175,2.0,1.0,11.0
2024,7.0,2.0,0.27696562,4.0,2.0,0.0
2025,4.0,3.0,0.869277,5.0,5.0,3.0
2026,6.0,0.0,0.7261145,5.0,0.0,2.0
2027,1.0,0.0,0.4156146,6.0,10.0,2.0
2028,4.0,3.0,0.22008681,5.0,6.0,3.0
2029,2.0,0.0,0.16803241,3.0,1.0,0.0
2030,0.0,1.0,0.7458079,4.0,8.0,3.0
2031,3.0,0.0,0.70572567,6.0,8.0,7.0
2032,5.0,3.0,0.43620586,7.0,1.0,8.0
2033,2.0,2.0,0.86151636,3.0,3.0,2.0
2034,9.0,0.0,0.6508113,7.0,6.0,3.0
2035,3.0,2.0,0.531567,3.0,2.0,11.0
2036,0.0,2.0,0.173774,2.0,1.0,2.0
2037,3.0,2.0,0.6207057,3.0,1.0,5.0
2038,4.0,1.0,0.27317,4.0,2.0,10.0
2039,8.0,0.0,0.34936106,1.0,11.0,3.0
2040,1.0,1.0,0.5394081,6.0,2.0,4.0
2041,5.0,2.0,0.12809038,4.0,0.0,2.0
2042,1.0,1.0,0.40848863,4.0,0.0,5.0
2043,2.0,3.0,0.68903494,4.0,1.0,7.0
2044,5.0,0.0,0.36138391,2.0,3.0,6.0
2045,2.0,0.0,0.06077099,7.0,3.0,8.0
2046,3.0,1.0,0.338616,5.0,1.0,9.0
2047,3.0,2.0,0.34041834,1.0,18.0,2.0
2048,4.0,2.0,0.56446767,3.0,5.0,14.0
2049,0.0,0.0,0.009055376,4.0,5.0,0.0
2050,0.0,0.0,0.2141254,5.0,7.0,4.0
2051,6.0,1.0,0.9690803,1.0,2.0,4.0
2052,2.0,2.0,0.080561996,3.0,5.0,4.0
2053,2.0,1.0,0.7084938,3.0,3.0,5.0
2054,3.0,3.0,0.70453715,2.0,4.0,3.0
2055,3.0,2.0,0.2822714,7.0,8.0,3.0
2056,1.0,0.0,0.17113173,4.0,14.0,2.0
2057,3.0,0.0,0.59810233,5.0,0.0,4.0
2058,4.0,0.0,0.85013425,6.0,2.0,3.0
2059,1.0,1.0,0.2205162,3.0,0.0,6.0
2060,5.0,2.0,0.0146558285,3.0,4.0,8.0
2061,2.0,2.0,0.19165087,5.0,0.0,2.0
2062,4.0,0.0,0.07380664,8.0,5.0,2.0
2063,1.0,0.0,0.99064445,5.0,4.0,0.0
2064,3.0,3.0,0.6545465,6.0,5.0,2.0
2065,3.0,0.0,0.24228215,3.0,6.0,1.0
2066,2.0,0.0,0.086226344,6.0,5.0,3.0
2067,3.0,0.0,0.74848735,2.0,0.0,5.0
2068,0.0,1.0,0.23924303,3.0,0.0,1.0
2069,2.0,2.0,0.038935184,2.0,3.0,7.0
2070,1.0,1.0,0.2981031,5.0,8.0,1.0
2071,6.0,1.0,0.93239844,3.0,1.0,9.0
2072,4.0,2.0,0.8704684,3.0,4.0,7.0
