ix,goal_cost,intv_cost
2952,0.768,2.6
3986,0.936,0.1
3313,0.762,4.2
2212,0.762,1.6
3058,0.762,2.3
2318,0.78,2.0
3015,0.754,0.7
3074,0.768,1.5
2560,0.778,1.2000000000000002
3034,0.78,3.2
2936,0.76,1.9000000000000001
2419,0.784,7.1
3230,0.766,2.7
3994,0.7559999823570251,0.5
2701,0.782,3.5
2788,0.774,2.1
3775,0.76,2.1
2830,0.7519999742507935,2.5
3552,0.752,1.8
3041,0.754,2.7
2166,0.756,3.3
3876,0.762,3.0999999999999996
2977,0.762,4.2
2404,0.7519999742507935,1.5
2203,0.784,2.2
2994,0.7680000066757202,1.0
3200,0.774,2.5
2022,0.78,2.4000000000000004
2496,0.758,4.3
3797,0.766,5.800000000000001
3151,0.7760000228881836,1.0
2525,0.78,3.7
3762,0.756,0.9
3939,0.766,4.1
3978,0.752,0.7
3191,0.766,1.6
2300,0.776,2.0
2699,0.758,5.7
2584,0.7559999823570251,2.5
3628,0.756,3.7
3568,0.778,3.5999999999999996
2215,0.758,2.2
2372,0.758,5.0
3065,0.7699999809265137,3.0
2616,0.754,1.4
3113,0.76,5.2
3144,0.764,3.2
2485,0.756,4.9
2079,0.754,3.0
3136,0.762,0.4
2263,0.766,3.5
2289,0.7599999904632568,4.5
2162,0.762,2.7
2578,0.76,1.3
3671,0.762,1.5
2505,0.758,0.30000000000000004
2390,0.77,2.0
3366,0.7580000162124634,2.5
2433,0.752,2.5
3042,0.762,5.2
2958,0.756,3.5
2350,0.764,0.1
3908,0.772,5.9
2414,0.754,0.9
3473,0.778,1.5
3596,0.756,2.8
3534,0.794,2.9
2104,0.768,1.5
2361,0.756,3.5999999999999996
3327,0.756,5.0
2642,0.776,5.7
3525,0.77,2.5999999999999996
2823,0.8,0.6
2341,0.778,1.6
2706,0.756,5.300000000000001
3462,0.77,3.9
3346,0.78,5.6
3786,0.778,1.5
3294,0.762,2.2
2424,0.752,2.0
2991,0.758,1.3
2045,0.754,4.9
3920,0.758,3.1999999999999997
2197,0.774,1.9
2934,0.765999972820282,2.0
2154,0.772,3.4
3024,0.758,7.199999999999999
3323,0.758,2.3
2477,0.754,5.1
2349,0.752,2.2
2080,0.756,2.9
3837,0.856,0.1
3930,0.756,4.4
3564,0.752,2.2
3120,0.754,0.5
3273,0.776,5.2
2347,0.752,2.1
2753,0.758,2.0999999999999996
2530,0.756,3.0999999999999996
2050,0.776,3.8
2673,0.758,3.5
3736,0.776,1.4000000000000001
2999,0.764,2.4
3059,0.758,3.0
3659,0.764,2.0
2959,0.756,1.9
3652,0.772,2.1
2816,0.772,3.2
3102,0.754,0.9
2336,0.754,3.0
3938,0.778,3.8
3725,0.76,3.5
3246,0.788,1.8
2186,0.752,3.5999999999999996
3198,0.76,0.6
2206,0.76,2.3
2832,0.758,2.6
2052,0.754,0.4
2467,0.764,2.8
2941,0.766,5.0
2142,0.762,3.6
2455,0.756,2.4
2016,0.792,2.2
2954,0.768,6.0
2056,0.782,5.5
2458,0.758,2.5
3545,0.772,2.4
3094,0.754,2.4
3858,0.77,1.7
3842,0.756,1.7
3522,0.752,1.7
2192,0.7580000162124634,0.5
2116,0.752,3.1999999999999997
2909,0.77,2.4
2547,0.804,0.8
3463,0.768,3.0
2357,0.772,3.8
3157,0.752,0.5
2113,0.758,1.7999999999999998
3456,0.768,1.2
2655,0.774,1.1
3317,0.756,6.0
2044,0.756,3.1
2466,0.756,4.1
2061,0.77,1.0
2032,0.76,3.5
2793,0.752,4.4
2663,0.768,2.5
2375,0.76,6.0
3288,0.786,3.1999999999999997
2712,0.796,2.6
3426,0.754,2.5
3115,0.752,1.8
3860,0.754,3.4
3063,0.764,3.7
3087,0.772,2.9000000000000004
2135,0.766,4.9
2105,0.78,2.9
3803,0.752,2.8
3430,0.77,2.6
3248,0.77,2.6999999999999997
2612,0.754,4.3
2703,0.774,1.2000000000000002
2946,0.776,1.9
3443,0.766,2.9
3348,0.772,1.8
2453,0.76,4.3
3099,0.754,2.7
3368,0.7620000243186951,2.5
3515,0.758,0.7
3691,0.756,2.4
3932,0.786,2.9
2846,0.776,2.9
2321,0.772,1.1
2938,0.782,3.5
3695,0.754,2.0
3945,0.774,2.9000000000000004
2969,0.76,3.9000000000000004
3825,0.7620000243186951,3.0
2719,0.768,3.7
3254,0.76,6.800000000000001
3676,0.756,3.6
3025,0.758,2.5
3175,0.7580000162124634,4.0
3164,0.76,2.3000000000000003
3927,0.772,5.2
3163,0.76,1.1
2922,0.7580000162124634,2.5
3597,0.758,5.300000000000001
2335,0.768,0.9
3437,0.7820000052452087,4.0
3555,0.76,2.8
3186,0.758,1.0
2209,0.76,5.9
3110,0.772,2.9000000000000004
3848,0.778,2.1
2951,0.78,6.2
2914,0.758,3.6
2121,0.774,3.7
2257,0.784,4.2
