,x1,x2
2146,1.1,-0.0
3243,0.9,2.1
2581,2.7,0.0
3150,1.9,0.0
2505,1.5,0.0
2921,1.9,-0.0
3269,1.7,0.0
3500,1.9,4.6
2766,2.0,0.0
2586,0.9,2.1
3731,0.8,0.0
2709,2.8,-0.0
2186,3.1,-0.0
3289,1.6,-0.0
2346,2.0,-0.0
2905,2.4,0.0
2626,2.4,0.0
2002,0.0,1.8
3160,0.3,3.1
2807,1.3,1.8
2546,1.2,-0.0
2155,1.3,4.1
3714,2.7,-0.0
2250,2.0,-0.0
2949,0.5,4.2
2326,0.7,2.1
3749,1.1,0.0
3236,1.2,-0.0
3884,0.8,4.6
3352,1.1,0.0
2341,1.5,0.0
2248,1.3,-0.0
2153,0.3,3.3
2371,1.8,0.0
2174,1.1,-0.0
3224,1.5,0.0
3087,1.2,2.6
2557,2.8,-0.0
3117,1.6,-0.0
2263,1.7,-0.0
2177,2.2,3.1
3886,1.7,0.0
3700,4.4,6.2
3462,0.7,3.1
2882,1.3,-0.0
2489,0.1,3.6
3478,1.0,-0.0
3016,1.5,0.0
2590,1.1,-0.0
2147,1.5,2.6
3071,1.5,-0.0
3978,1.0,3.1
3969,1.3,2.6
3987,2.0,-0.0
2246,2.3,-0.0
2286,2.2,0.0
2736,2.3,-0.0
3129,1.2,0.0
2534,1.9,2.1
3840,1.5,-0.0
2335,2.0,-0.0
3666,1.8,0.0
2605,0.9,2.6
2247,1.4,0.0
3311,1.3,-0.0
2580,1.9,1.9
2944,1.3,2.6
3955,1.6,0.0
3061,1.5,-0.0
2648,1.5,0.0
3216,1.4,2.7
3252,1.0,-0.0
2890,2.3,-0.0
2853,1.7,0.0
2116,1.4,-0.0
3626,1.6,0.0
3950,1.8,0.0
3323,1.4,2.6
3542,1.7,0.0
2537,1.0,0.0
3529,1.9,2.3
2428,1.7,0.0
2952,0.7,2.1
3077,3.0,7.1
3545,0.9,1.9
3676,1.9,2.6
2674,0.9,-0.0
3698,2.7,0.0
3032,1.3,0.0
3313,1.5,0.0
2947,1.8,3.1
2106,1.6,0.0
2231,2.7,-0.0
3331,1.7,-0.0
2251,1.4,-0.0
3111,1.2,0.0
3144,0.7,-0.0
3695,1.4,0.0
3766,1.2,3.1
2042,1.4,1.5
3019,1.4,3.1
3835,0.4,5.6
3377,1.0,-0.0
2883,3.0,3.1
3262,0.1,1.8
3699,2.6,1.3
2902,1.8,-0.0
3661,1.6,-0.0
3471,1.7,0.0
2976,1.8,-0.0
2984,1.3,-0.0
2938,1.2,0.0
3329,2.0,-0.0
2098,2.4,-0.0
3608,1.6,-0.0
2163,3.4,4.2
3220,1.8,-0.0
3565,1.2,0.0
2073,1.9,2.6
2469,1.5,-0.0
3571,0.5,2.0
3499,3.2,4.6
2966,0.9,0.0
2972,1.4,-0.0
2152,2.7,0.0
2131,1.1,4.7
2227,0.8,1.8
3878,1.5,0.0
2493,0.1,3.3
2838,3.0,0.0
2667,1.2,0.0
2284,1.6,-0.0
2025,1.5,3.1
2443,0.9,-0.0
2249,1.4,-0.0
3064,2.3,3.6
3253,1.8,0.0
3713,1.7,4.0
3089,2.0,3.6
2617,3.2,-0.0
2205,0.7,1.3
2308,2.2,0.0
3843,1.6,0.0
2457,2.1,0.0
3551,1.2,-0.0
3853,0.1,2.6
2333,2.6,2.2
2547,3.2,-0.0
2268,1.6,0.0
2679,1.0,0.0
3080,1.2,0.0
3297,1.4,0.0
3367,1.8,0.0
2589,2.0,0.0
2745,0.7,0.0
2960,0.4,3.1
2527,1.7,-0.0
2909,1.3,0.0
3023,2.2,-0.0
3455,1.9,0.0
2418,1.2,2.1
2867,1.6,-0.0
2471,2.6,3.6
2211,1.3,0.0
3407,1.9,2.3
3295,2.3,-0.0
3535,2.0,2.0
3847,1.9,-0.0
2513,1.4,0.0
3179,0.2,4.7
3961,1.7,0.0
2587,1.5,3.3
3931,2.4,-0.0
2258,2.8,2.2
2329,1.0,4.2
3524,1.4,2.6
2575,1.9,2.6
3110,1.2,0.0
3869,0.7,1.8
2820,1.2,0.0
2372,0.8,0.0
3532,1.2,-0.0
2894,1.7,0.0
3602,2.0,-0.0
2084,0.0,2.1
3509,0.2,1.8
2551,1.4,0.0
2104,-0.0,1.6
2072,2.2,0.0
2325,0.9,-0.0
3141,1.5,0.0
2404,0.3,2.6
2338,0.2,1.8
3755,1.4,0.0
3073,2.0,-0.0
2634,1.5,0.0
3122,0.5,3.1
2409,0.5,2.6
3468,1.3,2.8
2877,1.7,-0.0
