,u_x1,u_x2,u_y,u_x3
2000,-1.5799996,0.2316298,0.14754713,1.4511299
2001,-0.15381093,-1.0924569,0.81854475,0.20691293
2002,-1.0641845,-1.8366578,0.47462487,-0.6580274
2003,1.4788904,0.99572384,0.10246909,0.56265223
2004,0.23601112,-1.1078624,0.8421687,1.9563754
2005,-0.8386385,1.0537666,0.119678736,1.6298424
2006,0.2412032,-1.2130703,0.33779228,-0.70032185
2007,-0.5729433,-0.041456316,0.4833554,-0.6253274
2008,-0.34471288,0.9488439,0.29048467,0.23665577
2009,-0.09834651,-0.81042224,0.3222618,0.08198851
2010,-1.8227762,-0.18057315,0.8220215,-0.78128725
2011,0.4663025,1.2332941,0.3943845,-0.006830254
2012,0.3723022,0.9350664,0.64743924,-0.8386452
2013,2.1691513,-2.1981168,0.62985396,0.47592473
2014,-0.19701919,-0.047401696,0.31318486,-0.6816567
2015,0.32416916,0.27990457,0.5934824,1.2528696
2016,0.03850452,-0.49550048,0.003939986,-0.36051533
2017,0.7813414,0.8995311,0.83591425,0.4206755
2018,-0.0021534748,0.15977627,0.055645704,-0.06044811
2019,0.59827197,0.15542443,0.09895861,1.717637
2020,1.6353285,-0.7699648,0.82421494,0.46850866
2021,1.6631774,1.2451549,0.47307038,0.5980644
2022,-1.6578331,-0.03760847,0.7774153,1.8983297
2023,-1.3023118,0.8895137,0.16424513,-0.9856558
2024,0.37256548,-0.41928533,0.54158294,0.509416
2025,-1.2638541,-0.10729326,0.79411364,-0.15139002
2026,-0.847878,0.9355694,0.41633642,0.11954961
2027,-0.5797761,-0.45606485,0.67418253,0.2821949
2028,2.0333667,-0.4196319,0.6664175,1.5744424
2029,-0.55221295,-1.5572575,0.42526376,2.1624928
2030,0.03337117,0.7239019,0.8494849,-1.3966931
2031,-0.056573346,-2.2453265,0.9934945,0.24407472
2032,-1.61984,-2.1005056,0.32767415,-0.19579059
2033,-0.3488909,0.35195816,0.9279436,-0.5991545
2034,0.025600119,0.48754787,0.115154505,-0.11423984
2035,-1.1812443,-2.009803,0.21945322,0.29573825
2036,-0.27656665,0.8813336,0.64507794,1.6678947
2037,-0.72780406,-0.22938314,0.77266395,-0.27989477
2038,-0.15647809,-0.4449655,0.36994398,-0.65007263
2039,-1.1185572,0.12356986,0.79548097,-0.59435743
2040,-1.3330892,-0.24923675,0.044127584,1.4066024
2041,-0.14643605,2.0282567,0.04966712,1.0402697
2042,1.7066556,-0.12258939,0.48210216,2.0312433
2043,-0.53083324,-0.8449127,0.06277692,-0.53168833
2044,0.66589856,0.20331897,0.39985156,0.32873943
2045,-0.69272816,0.1781832,0.2096343,-1.5386297
2046,-0.25618932,1.15904,0.8684447,0.85570085
2047,1.2389568,-0.73805577,0.07950413,-0.23646265
2048,0.2484556,2.2920747,0.39747143,-1.7820754
2049,1.0315157,-0.29753292,0.7271801,1.6762223
2050,1.183948,-1.3454125,0.36643052,1.2494206
2051,0.49253216,-0.15910609,0.027402759,1.743269
2052,0.029222501,1.4840305,0.31474495,-1.75857
2053,0.8280741,0.7211887,0.049474955,-0.64785326
2054,0.45125568,-1.0639497,0.84213877,-0.19492988
2055,0.42469928,-1.7846227,0.3311901,-0.79468167
2056,-0.74964803,-1.2355081,0.22443974,0.20442156
2057,0.19564362,0.340858,0.23899662,0.74927664
2058,0.8275754,1.0765678,0.33181238,-1.1451143
2059,0.38178524,0.3960201,0.8723265,1.6440481
2060,0.3024122,-0.44873258,0.7176138,1.9023106
2061,1.5892888,1.5120207,0.99419296,-0.40483943
2062,0.14452186,0.47066897,0.19868422,0.2732206
2063,0.57124746,0.42518815,0.9316617,0.16809091
2064,-0.8946622,-0.7642509,0.06291652,-0.34024605
2065,0.03950062,1.1506971,0.23554349,1.1937627
2066,-0.2211835,0.10469021,0.42934883,-0.47501352
2067,-1.2369491,1.1728395,0.54888237,-0.7663422
2068,1.8287337,-1.0375773,0.893329,-0.7395645
2069,0.16641216,-0.5398899,0.53282654,0.62517357
2070,0.5028327,-1.1508803,0.7861475,-0.38240677
2071,2.9174752,-0.6668916,0.81756556,0.86690915
2072,-0.24006774,-0.50553614,0.35983884,0.42001677
2073,0.49297786,0.40004575,0.024635077,-0.34936887
2074,-1.136988,-1.0128361,0.45937717,-0.5356547
2075,-0.9330518,0.19200936,0.21241832,-0.26284465
2076,1.1991953,-1.6351564,0.10620999,0.59627336
2077,-0.86668706,1.399257,0.31136203,-0.44553965
2078,-2.232165,1.0697204,0.7271805,-0.42988408
2079,0.18599415,-1.2478467,0.33096838,-2.2116833
2080,0.42957744,-2.1538408,0.28274715,0.9063621
2081,0.11434406,0.45535064,0.24193394,0.33088082
2082,-0.7782256,0.6019628,0.45689273,-0.0095863035
2083,1.9479206,0.8999541,0.429397,-0.10987224
2084,1.6809889,-1.4221932,0.1056205,1.2202356
2085,0.32382876,-1.5395312,0.61750984,-0.549851
2086,-0.16239129,-0.5159749,0.497028,-0.92739505
2087,-0.39780396,-0.75574476,0.44516718,0.011040256
2088,-1.7566265,1.9156221,0.308043,0.25557196
2089,0.6077843,0.3781527,0.31120503,-0.179093
2090,0.29428694,-0.5730634,0.2985853,0.08762316
2091,-0.21687926,-1.9489409,0.45746517,-0.21493034
2092,0.04892846,0.9226604,0.5170239,0.83641213
2093,1.2653874,1.4345413,0.25708306,0.45009238
2094,-0.2838799,-1.2009467,0.2312882,0.18057087
2095,-0.64321125,-0.6211258,0.9828268,1.2309088
2096,0.1183531,0.6555874,0.095398545,-1.1299788
2097,1.2725452,0.8908073,0.79083467,-0.86614597
2098,1.3656656,0.8739747,0.33200777,-0.96461743
2099,-1.9379795,0.56516534,0.47004628,-1.1961972
2100,-1.6453395,0.8332723,0.7397183,0.38587672
2101,0.6011886,1.3928176,0.32317793,-2.0878942
2102,-0.3550806,1.2968051,0.35981584,-0.5109808
2103,0.4502749,-2.7252672,0.5494771,-1.3920962
2104,-0.7458877,-0.8280482,0.8132217,0.1814715
2105,-0.34774947,0.32005915,0.99115896,1.257526
2106,0.10993461,0.04011786,0.053697824,-0.30584678
2107,3.1897871,1.8717697,0.3025223,0.049495097
2108,0.21746895,-1.2130316,0.9367701,-0.2657487
2109,1.1718433,-2.1647604,0.017001867,-0.50872123
2110,-0.11369036,0.7086913,0.031186461,-0.0027283933
2111,-1.1722611,1.0339131,0.35003698,-0.1998211
2112,-0.57011044,1.9752238,0.69455457,0.7481839
2113,1.6288348,0.9968372,0.7163979,-0.71392983
2114,0.41623455,-3.3079958,0.17230248,-0.8670186
2115,1.5999559,-0.08729694,0.63607585,-1.64172
2116,-0.31080097,0.24003467,0.7251693,-0.35875025
2117,-1.5215802,0.7408856,0.4695015,-0.19588137
2118,-0.5678149,0.2778598,0.01651287,-0.7242008
2119,-0.9437229,-0.27571854,0.2898153,-0.8012011
2120,0.29328516,-0.940031,0.50553405,-0.0022484977
2121,-0.88051397,1.1443735,0.35610938,0.95419747
2122,1.1415559,0.5983892,0.1252222,0.57672435
2123,1.7796352,1.032382,0.91431236,0.65748155
