,years_experience,degree
2443,1.0,1.0
2829,1.0,1.0
2838,1.0,1.0
2858,0.0,1.0
3487,0.0,3.0
3779,0.0,1.0
3316,1.0,1.0
3915,1.0,1.0
3552,0.0,1.0
3018,1.0,3.0
2130,0.0,3.0
2241,0.0,1.0
2676,0.0,3.0
3216,0.0,2.0
2597,0.0,2.0
3425,0.0,3.0
2351,2.0,0.0
3965,1.0,1.0
2067,1.0,3.0
3872,0.0,1.0
2427,2.0,0.0
2150,1.0,1.0
3577,0.0,1.0
2736,0.0,1.0
2963,1.0,2.0
3806,1.0,3.0
3725,0.0,3.0
3048,0.0,2.0
2534,3.0,0.0
3036,3.0,0.0
2151,0.0,2.0
2985,0.0,2.0
3289,1.0,1.0
3267,1.0,1.0
2199,1.0,3.0
2609,0.0,3.0
3069,0.0,2.0
3681,0.0,3.0
3166,1.0,1.0
3517,0.0,3.0
3898,1.0,2.0
2786,0.0,1.0
3737,0.0,2.0
2898,0.0,2.0
3581,2.0,0.0
3661,1.0,0.0
2405,1.0,1.0
2041,0.0,1.0
3077,0.0,1.0
2270,0.0,3.0
3860,0.0,2.0
2704,1.0,1.0
2970,0.0,1.0
3310,3.0,0.0
3936,0.0,1.0
3484,2.0,2.0
2725,1.0,1.0
3493,2.0,0.0
2710,0.0,2.0
2325,0.0,1.0
3713,1.0,3.0
3238,0.0,3.0
3916,0.0,3.0
3951,1.0,1.0
2642,2.0,1.0
3392,1.0,2.0
2586,0.0,2.0
3715,0.0,3.0
3573,0.0,2.0
3055,0.0,3.0
2514,2.0,1.0
2717,0.0,2.0
2320,0.0,3.0
3539,0.0,2.0
3196,0.0,1.0
2524,1.0,1.0
3789,2.0,1.0
2222,1.0,1.0
2686,0.0,3.0
2365,1.0,1.0
2939,1.0,1.0
2037,3.0,0.0
3534,0.0,3.0
2292,0.0,2.0
2943,1.0,1.0
3086,2.0,1.0
2481,1.0,1.0
3180,1.0,1.0
2085,0.0,2.0
2667,0.0,2.0
3399,0.0,2.0
2922,0.0,2.0
2185,0.0,1.0
2802,2.0,0.0
2331,0.0,3.0
3772,1.0,1.0
2506,2.0,2.0
3538,1.0,1.0
2026,2.0,1.0
3290,0.0,2.0
2225,1.0,1.0
2493,1.0,3.0
3278,2.0,0.0
2666,0.0,2.0
2414,0.0,2.0
3182,1.0,1.0
3755,0.0,1.0
2976,1.0,1.0
3191,1.0,1.0
2210,0.0,2.0
2434,1.0,3.0
2451,0.0,3.0
3754,1.0,1.0
2203,1.0,1.0
3506,0.0,2.0
3559,2.0,1.0
2860,0.0,2.0
3923,1.0,1.0
3307,1.0,2.0
2876,0.0,2.0
3386,0.0,2.0
3193,2.0,0.0
3105,2.0,0.0
3901,1.0,1.0
2183,0.0,2.0
3954,0.0,1.0
2679,0.0,3.0
3209,0.0,2.0
2853,2.0,0.0
2707,2.0,0.0
2124,0.0,2.0
2498,1.0,1.0
3390,1.0,3.0
2946,0.0,2.0
2499,0.0,2.0
3385,0.0,1.0
2998,0.0,2.0
3777,0.0,3.0
3426,0.0,3.0
3396,0.0,2.0
3718,0.0,1.0
2174,1.0,3.0
2842,1.0,2.0
2624,0.0,2.0
2244,3.0,1.0
3169,1.0,1.0
3080,0.0,2.0
2089,0.0,3.0
2755,1.0,1.0
3068,0.0,1.0
2385,1.0,1.0
2423,0.0,2.0
3248,1.0,3.0
2775,0.0,1.0
2833,0.0,2.0
3143,1.0,2.0
2513,2.0,0.0
2596,1.0,2.0
3040,1.0,1.0
2366,1.0,2.0
3702,1.0,1.0
2134,1.0,0.0
3873,0.0,1.0
3982,1.0,1.0
2209,0.0,2.0
2308,0.0,2.0
3929,1.0,2.0
3322,0.0,2.0
2925,0.0,2.0
3967,0.0,2.0
2817,1.0,1.0
3675,0.0,1.0
3797,1.0,2.0
2801,0.0,1.0
3382,1.0,1.0
3203,1.0,3.0
3690,1.0,1.0
2360,1.0,1.0
2789,2.0,0.0
2123,2.0,0.0
3729,0.0,2.0
3319,0.0,2.0
3554,0.0,1.0
3255,1.0,3.0
2691,1.0,1.0
3031,1.0,1.0
2298,0.0,3.0
2846,0.0,2.0
2549,1.0,1.0
3462,0.0,1.0
3975,1.0,1.0
2983,2.0,0.0
3825,0.0,1.0
3113,1.0,3.0
2482,1.0,2.0
3788,0.0,1.0
3246,0.0,3.0
3811,1.0,1.0
2467,2.0,0.0
3325,1.0,1.0
