,senior-level_skill
2443,1.0
2829,1.0
2838,1.0
2858,1.0
3487,1.0
3779,1.0
3316,1.0
3915,1.0
3552,1.0
3018,1.0
2130,1.0
2241,1.0
2676,1.0
3216,1.0
2597,1.0
3425,1.0
2351,1.0
3965,1.0
2067,1.0
3872,1.0
2427,1.0
2150,1.0
3577,1.0
2736,1.0
2963,1.0
3806,1.0
3725,1.0
3048,1.0
2534,1.0
3036,1.0
2151,1.0
2985,1.0
3289,1.0
3267,1.0
2199,1.0
2609,1.0
3069,1.0
3681,1.0
3166,1.0
3517,1.0
3898,1.0
2786,1.0
3737,1.0
2898,1.0
3581,1.0
3661,1.0
2405,1.0
2041,1.0
3077,1.0
2270,1.0
3860,1.0
2704,1.0
2970,1.0
3310,1.0
3936,1.0
3484,1.0
2725,1.0
3493,1.0
2710,1.0
2325,1.0
3713,1.0
3238,1.0
3916,1.0
3951,1.0
2642,1.0
3392,1.0
2586,1.0
3715,1.0
3573,1.0
3055,1.0
2514,1.0
2717,1.0
2320,1.0
3539,1.0
3196,1.0
2524,1.0
3789,1.0
2222,1.0
2686,1.0
2365,1.0
2939,1.0
2037,1.0
3534,1.0
2292,1.0
2943,1.0
3086,1.0
2481,1.0
3180,1.0
2085,1.0
2667,1.0
3399,1.0
2922,1.0
2185,1.0
2802,1.0
2331,1.0
3772,1.0
2506,1.0
3538,1.0
2026,1.0
3290,1.0
2225,1.0
2493,1.0
3278,1.0
2666,1.0
2414,1.0
3182,1.0
3755,1.0
2976,1.0
3191,1.0
2210,1.0
2434,1.0
2451,1.0
3754,1.0
2203,1.0
3506,1.0
3559,0.0
2860,1.0
3923,1.0
3307,1.0
2876,1.0
3386,1.0
3193,1.0
3105,1.0
3901,1.0
2183,1.0
3954,1.0
2679,1.0
3209,1.0
2853,1.0
2707,1.0
2124,1.0
2498,1.0
3390,1.0
2946,1.0
2499,1.0
3385,1.0
2998,1.0
3777,1.0
3426,1.0
3396,1.0
3718,1.0
2174,1.0
2842,1.0
2624,1.0
2244,1.0
3169,1.0
3080,1.0
2089,1.0
2755,1.0
3068,1.0
2385,1.0
2423,1.0
3248,1.0
2775,1.0
2833,1.0
3143,1.0
2513,1.0
2596,1.0
3040,0.0
2366,1.0
3702,1.0
2134,1.0
3873,1.0
3982,1.0
2209,1.0
2308,1.0
3929,1.0
3322,1.0
2925,1.0
3967,1.0
2817,1.0
3675,1.0
3797,1.0
2801,1.0
3382,1.0
3203,1.0
3690,1.0
2360,1.0
2789,1.0
2123,1.0
3729,1.0
3319,1.0
3554,1.0
3255,1.0
2691,1.0
3031,1.0
2298,1.0
2846,1.0
2549,1.0
3462,1.0
3975,1.0
2983,1.0
3825,1.0
3113,1.0
2482,1.0
3788,1.0
3246,1.0
3811,1.0
2467,1.0
3325,1.0
