,y_hat
13651,False
15227,False
16264,False
17127,False
12892,False
12044,False
12762,False
10122,False
11530,False
11083,False
15603,False
18450,False
12885,False
12074,False
16788,False
15602,False
16271,False
13889,False
19694,False
15642,False
17584,False
12651,False
18760,False
11060,False
13234,False
16576,False
12637,False
16283,False
13501,False
11466,False
18126,False
16207,False
13499,False
15274,False
17339,False
11268,False
13160,False
11559,False
15667,False
19027,False
12777,False
12601,False
14206,False
15064,False
19020,False
10971,False
10888,False
16129,False
16628,False
19004,False
15480,False
17113,False
18300,False
13161,False
15528,False
15407,False
13255,False
17151,False
10893,False
11217,False
11997,False
16573,False
13685,False
11424,False
16626,False
10285,False
14923,False
19075,False
17007,False
15477,False
19562,False
15175,False
12332,False
14786,False
16693,False
19889,False
13586,False
12341,False
13764,False
12242,False
19008,False
16675,False
11325,False
14564,False
12854,False
14041,False
16717,False
18351,False
18223,False
19330,False
18088,False
11700,False
15023,False
14591,False
14678,False
17360,False
15884,False
17303,False
13515,False
10485,False
15779,False
14469,False
17776,False
10062,False
13787,False
15943,False
16555,False
13550,False
17289,False
10346,False
16209,False
12724,False
13751,False
17889,False
18279,False
19945,False
11562,False
12673,False
17580,False
15817,False
16859,False
19806,False
12822,False
19996,False
12457,False
13549,False
13790,False
10674,False
11092,False
10738,False
14520,False
14349,False
14135,False
16905,False
14072,False
13948,False
19435,False
13572,False
13219,False
13709,False
10536,False
19768,False
16065,False
14302,False
12233,False
17788,False
19975,False
12447,False
17467,False
17627,False
14624,False
14291,False
10029,False
19427,False
15585,False
14493,False
11623,False
19934,False
15086,False
13327,False
19106,False
15284,False
15993,False
16793,False
14994,False
19486,False
13198,False
16482,False
17120,False
10230,False
14276,False
15973,False
12248,False
14903,False
12430,False
15186,False
18376,False
17905,False
15498,False
10584,False
19812,False
11457,False
16484,False
14230,False
15349,False
18697,False
13260,False
16387,False
12097,False
12334,False
18479,False
12920,False
13828,False
14865,False
12537,False
18863,False
16114,False
17233,False
15019,False
14173,False
