,h_post,h_post_individualized
13651,0.02,0.02067970484495163
15227,1.0,1.0
16264,1.0,1.0
17127,1.0,1.0
12892,1.0,1.0
12044,1.0,1.0
12762,1.0,1.0
10122,1.0,1.0
11530,0.02,0.029125265777111053
11083,0.96,1.0
15603,1.0,1.0
18450,1.0,1.0
12885,1.0,1.0
12074,1.0,1.0
16788,0.14,0.8467232584953308
15602,0.04000000000000001,0.5762091875076294
16271,1.0,1.0
13889,1.0,1.0
19694,1.0,1.0
15642,0.02,0.3097759485244751
17584,0.02,0.06516041606664658
12651,1.0,1.0
18760,1.0,1.0
11060,1.0,1.0
13234,1.0,1.0
16576,0.10000000000000002,0.8302243947982788
12637,1.0,1.0
16283,1.0,1.0
13501,0.0,0.04711722582578659
11466,1.0,1.0
18126,1.0,1.0
16207,1.0,1.0
13499,1.0,1.0
15274,0.10000000000000002,0.3514341413974762
17339,0.02,0.020219143480062485
11268,0.04000000000000001,0.023927992209792137
13160,1.0,1.0
11559,0.06,0.06269416213035583
15667,1.0,1.0
19027,1.0,1.0
12777,0.0,0.033245645463466644
12601,1.0,1.0
14206,0.96,1.0
15064,0.0,0.09567078948020935
19020,1.0,1.0
10971,1.0,1.0
10888,0.07999999999999999,0.16098438203334808
16129,1.0,1.0
16628,1.0,1.0
19004,1.0,1.0
15480,1.0,1.0
17113,1.0,1.0
18300,1.0,1.0
13161,0.26,0.68363356590271
15528,0.07999999999999999,0.3567095994949341
15407,1.0,1.0
13255,1.0,1.0
17151,1.0,1.0
10893,1.0,1.0
11217,0.88,1.0
11997,1.0,1.0
16573,1.0,1.0
13685,0.0,0.02063208818435669
11424,1.0,1.0
16626,1.0,1.0
10285,1.0,1.0
14923,1.0,1.0
19075,0.06,0.4323127865791321
17007,1.0,1.0
15477,1.0,1.0
19562,0.0,0.003500616643577814
15175,1.0,1.0
12332,1.0,1.0
14786,1.0,1.0
16693,0.0,0.017780980095267296
19889,0.06,0.56229567527771
13586,1.0,1.0
12341,0.07999999999999999,0.497231662273407
13764,1.0,1.0
12242,1.0,1.0
19008,1.0,1.0
16675,1.0,1.0
11325,0.0,0.095796138048172
14564,1.0,1.0
12854,1.0,1.0
14041,1.0,1.0
16717,1.0,1.0
18351,1.0,1.0
18223,0.04000000000000001,0.001243629609234631
19330,1.0,1.0
18088,1.0,1.0
11700,1.0,1.0
15023,0.06,0.013687280006706715
14591,1.0,1.0
14678,1.0,1.0
17360,1.0,1.0
15884,1.0,1.0
17303,1.0,1.0
13515,1.0,1.0
10485,1.0,1.0
15779,1.0,1.0
14469,1.0,1.0
17776,1.0,1.0
10062,1.0,1.0
13787,1.0,1.0
15943,1.0,1.0
16555,1.0,1.0
13550,0.0,0.022655723616480827
17289,0.04000000000000001,0.03304972127079964
10346,0.98,1.0
16209,1.0,1.0
12724,1.0,1.0
13751,1.0,1.0
17889,1.0,1.0
18279,1.0,1.0
19945,1.0,1.0
11562,1.0,1.0
12673,1.0,1.0
17580,1.0,1.0
15817,1.0,1.0
16859,1.0,1.0
19806,0.02,0.008170164190232754
12822,0.98,1.0
19996,1.0,1.0
12457,1.0,1.0
13549,1.0,1.0
13790,0.0,0.08791892230510712
10674,1.0,1.0
11092,0.0,0.0247491504997015
10738,1.0,1.0
14520,1.0,1.0
14349,1.0,1.0
14135,1.0,1.0
16905,1.0,1.0
14072,0.12000000000000001,0.06758138537406921
13948,1.0,1.0
19435,1.0,1.0
13572,0.0,0.041816651821136475
13219,1.0,1.0
13709,1.0,1.0
10536,1.0,1.0
19768,1.0,1.0
16065,0.0,0.021845495328307152
14302,1.0,1.0
12233,1.0,1.0
17788,0.02,0.03660719841718674
19975,0.94,1.0
12447,1.0,1.0
17467,1.0,1.0
17627,1.0,1.0
14624,1.0,1.0
14291,1.0,1.0
10029,1.0,1.0
19427,1.0,1.0
15585,0.0,0.04960999637842178
14493,1.0,1.0
11623,1.0,1.0
19934,0.0,0.03684571012854576
15086,1.0,1.0
13327,1.0,1.0
19106,1.0,1.0
15284,1.0,1.0
15993,1.0,1.0
16793,1.0,1.0
14994,1.0,1.0
19486,1.0,1.0
13198,1.0,1.0
16482,0.06,0.007034207694232464
17120,1.0,1.0
10230,1.0,1.0
14276,0.10000000000000002,0.11272647231817245
15973,0.9,1.0
12248,0.02,0.2878039479255676
14903,0.02,0.041923876851797104
12430,1.0,1.0
15186,1.0,1.0
18376,1.0,1.0
17905,1.0,1.0
15498,1.0,1.0
10584,0.96,1.0
19812,1.0,1.0
11457,1.0,1.0
16484,1.0,1.0
14230,1.0,1.0
15349,1.0,1.0
18697,1.0,1.0
13260,1.0,1.0
16387,0.98,1.0
12097,1.0,1.0
12334,1.0,1.0
18479,1.0,1.0
12920,1.0,1.0
13828,0.0,0.024782836437225342
14865,1.0,1.0
12537,0.88,1.0
18863,1.0,1.0
16114,1.0,1.0
17233,0.14,0.029624752700328827
15019,0.04000000000000001,0.6643765568733215
14173,1.0,1.0
