,y_hat
14928,False
10541,False
10073,False
12808,False
14071,False
19691,False
11998,False
10363,False
15192,False
11225,False
19924,False
11985,False
14393,False
10438,False
15135,False
18619,False
14021,False
13092,False
16301,False
15808,False
11977,False
16731,False
14194,False
13228,False
15114,False
14158,False
19518,False
19437,False
11855,False
11070,False
15254,False
19712,False
11981,False
13821,False
16696,False
18184,False
15666,False
10315,False
11410,False
13346,False
11908,False
16926,False
18132,False
11873,False
19998,False
19121,False
14470,False
11511,False
12193,False
17762,False
16834,False
19408,False
19668,False
10548,False
13016,False
16400,False
11879,False
18286,False
17520,False
15125,False
15416,False
13321,False
17490,False
18023,False
16754,False
19362,False
16858,False
18234,False
11417,False
14768,False
14220,False
16331,False
10040,False
16733,False
13928,False
13166,False
19665,False
17289,False
14024,False
15694,False
11881,False
16165,False
19963,False
10012,False
10926,False
19046,False
18140,False
14560,False
11615,False
11558,False
15846,False
13712,False
14921,False
15451,False
11864,False
11314,False
16607,False
16624,False
16851,False
18665,False
18241,False
16583,False
13124,False
13787,False
17684,False
10685,False
18548,False
17071,False
17066,False
10879,False
10168,False
18445,False
18533,False
15887,False
12546,False
16554,False
18777,False
12802,False
16426,False
11209,False
15842,False
15212,False
19961,False
17013,False
12953,False
14042,False
13113,False
10355,False
11111,False
18956,False
11561,False
18268,False
10131,False
19207,False
19195,False
15819,False
19332,False
10755,False
10843,False
13219,False
18425,False
19477,False
14179,False
12381,False
13157,False
17124,False
10377,False
14449,False
10779,False
19810,False
16112,False
14256,False
15740,False
11933,False
18687,False
18838,False
10402,False
16555,False
18302,False
18530,False
17877,False
14070,False
12673,False
15394,False
19376,False
12057,False
11660,False
11317,False
16681,False
12467,False
11206,False
11706,False
12539,False
14380,False
18942,False
17608,False
12688,False
11077,False
13162,False
14777,False
19740,False
14533,False
17165,False
13815,False
15605,False
15106,False
10961,False
19333,False
14602,False
13752,False
18812,False
11613,False
11791,False
14144,False
14041,False
12058,False
15629,False
11974,False
18931,False
17306,False
