,years_experience,degree
3285,0.0,1.0
2768,2.0,1.0
3472,0.0,1.0
2504,0.0,3.0
2552,3.0,1.0
3405,0.0,2.0
2375,1.0,1.0
2416,1.0,1.0
2154,1.0,1.0
2246,0.0,2.0
3710,0.0,3.0
3378,1.0,2.0
2005,2.0,0.0
3548,0.0,3.0
3920,1.0,2.0
2515,0.0,3.0
2388,0.0,3.0
2469,1.0,1.0
3698,0.0,2.0
3544,1.0,3.0
2221,1.0,2.0
3590,0.0,3.0
3652,0.0,2.0
2827,0.0,1.0
2983,1.0,1.0
2754,1.0,1.0
2520,2.0,2.0
3841,0.0,1.0
3334,0.0,1.0
2770,0.0,2.0
2084,0.0,3.0
2391,0.0,2.0
2004,3.0,1.0
3269,0.0,3.0
3230,2.0,2.0
2103,0.0,1.0
2696,1.0,1.0
2673,1.0,1.0
3903,0.0,3.0
3445,0.0,3.0
3463,1.0,2.0
2439,1.0,1.0
2823,0.0,1.0
2994,0.0,1.0
2788,2.0,2.0
2401,0.0,3.0
2723,0.0,3.0
3118,1.0,2.0
2366,3.0,0.0
3834,1.0,3.0
3882,1.0,1.0
3086,1.0,1.0
2913,1.0,1.0
3335,1.0,2.0
2750,1.0,1.0
3385,0.0,3.0
3514,3.0,1.0
2101,1.0,1.0
2478,1.0,1.0
2568,1.0,1.0
3316,2.0,2.0
3857,0.0,3.0
2969,0.0,2.0
2751,1.0,1.0
3337,2.0,1.0
3133,1.0,1.0
2948,0.0,2.0
3031,0.0,1.0
2384,0.0,1.0
3768,1.0,1.0
3464,0.0,2.0
2222,0.0,1.0
3928,0.0,3.0
2364,0.0,3.0
2182,1.0,1.0
3767,0.0,2.0
2791,0.0,1.0
3830,1.0,3.0
2372,0.0,3.0
3811,1.0,1.0
2156,0.0,3.0
2171,1.0,1.0
3573,0.0,2.0
2911,0.0,1.0
2485,1.0,3.0
3058,1.0,1.0
2506,0.0,3.0
3753,0.0,2.0
3806,1.0,1.0
3780,0.0,1.0
3289,0.0,2.0
2916,1.0,3.0
3290,2.0,0.0
3307,0.0,2.0
3072,0.0,1.0
2748,1.0,1.0
3116,0.0,3.0
3537,1.0,1.0
3626,0.0,2.0
3062,0.0,1.0
2914,1.0,1.0
3292,1.0,1.0
3706,1.0,2.0
3137,3.0,1.0
2715,0.0,1.0
2380,0.0,1.0
3168,0.0,2.0
3968,1.0,1.0
2281,0.0,2.0
3678,0.0,3.0
2420,1.0,3.0
2599,0.0,2.0
3516,1.0,1.0
3157,0.0,2.0
3932,0.0,2.0
2678,1.0,1.0
2752,0.0,2.0
2660,0.0,3.0
3983,0.0,3.0
2610,1.0,3.0
2408,2.0,1.0
3156,0.0,2.0
3775,0.0,1.0
3264,0.0,2.0
2843,0.0,2.0
2584,0.0,2.0
2449,2.0,1.0
3826,0.0,1.0
3529,0.0,1.0
3849,1.0,1.0
2074,0.0,2.0
3322,1.0,1.0
3346,0.0,2.0
3635,1.0,3.0
2658,2.0,1.0
3216,0.0,2.0
2434,0.0,1.0
2709,1.0,3.0
3724,3.0,1.0
3533,0.0,2.0
3329,0.0,2.0
3122,0.0,3.0
3856,1.0,1.0
3380,1.0,3.0
3621,0.0,2.0
2611,1.0,3.0
2229,0.0,0.0
3535,0.0,1.0
3871,1.0,1.0
2038,1.0,3.0
2253,0.0,2.0
2264,1.0,1.0
3102,1.0,3.0
2417,0.0,3.0
2817,0.0,2.0
3718,0.0,3.0
3939,0.0,2.0
2670,2.0,0.0
3203,0.0,1.0
2779,2.0,0.0
3374,2.0,1.0
3413,1.0,2.0
2409,1.0,1.0
2076,1.0,1.0
2521,1.0,1.0
3134,0.0,2.0
2888,0.0,2.0
3245,2.0,0.0
2482,1.0,1.0
3462,1.0,1.0
2176,0.0,3.0
3135,0.0,2.0
3420,1.0,1.0
3901,3.0,1.0
3128,0.0,2.0
2771,2.0,0.0
2018,0.0,2.0
2308,1.0,1.0
2314,0.0,2.0
2209,0.0,1.0
3885,2.0,1.0
3952,1.0,2.0
3803,1.0,0.0
3468,2.0,2.0
3017,0.0,3.0
2459,0.0,1.0
3296,0.0,1.0
2720,0.0,2.0
3578,1.0,2.0
2204,1.0,1.0
2997,0.0,3.0
3759,0.0,2.0
2526,2.0,0.0
3555,0.0,1.0
2155,1.0,1.0
3711,2.0,0.0
3332,0.0,2.0
3745,1.0,3.0
3836,0.0,3.0
3601,0.0,2.0
