,perc_recomm_found,gamma,eta,gamma_obs,gamma_obs_pre,eta_obs,eta_obs_individualized,costs,lbd,thresh,r_type,t_type,iteration,model_coef,eta_obs_refits_batch0_mean,intv-cost
0,1.0,0.95,0.95,0.925000011920929,0.17000000178813934,1.0,0.945,"[1.0, 1.0]",300.0,0.5,individualized,improvement,0,"[[-0.046049563474480026, 0.1798965024925984, 1.0098963139538895], [-0.5087947959513012]]",1.0,2.3635
1,1.0,0.95,0.95,0.25999999046325684,0.19499999284744263,1.0,,"[1.0, 1.0, 1.0]",300.0,0.5,individualized,acceptance,0,"[[-0.046049563474480026, 0.1798965024925984, 1.0098963139538895], [-0.5087947959513012]]",0.8539999723434448,2.5155000000000003
2,1.0,0.95,0.95,0.16500000655651093,0.1599999964237213,0.975,,"[1.0, 1.0, 1.0]",300.0,0.5,individualized,counterfactual,0,"[[-0.046049563474480026, 0.1798965024925984, 1.0098963139538895], [-0.5087947959513012]]",0.8370000123977661,4.566999999999999
3,1.0,0.95,0.95,0.9549999833106995,0.1899999976158142,1.0,,"[1.0, 1.0]",300.0,0.5,subpopulation,improvement,0,"[[-0.046049563474480026, 0.1798965024925984, 1.0098963139538895], [-0.5087947959513012]]",1.0,2.7779999999999996
4,1.0,0.95,0.95,0.16500000655651093,0.1599999964237213,0.98,,"[1.0, 1.0, 1.0]",300.0,0.5,subpopulation,acceptance,0,"[[-0.046049563474480026, 0.1798965024925984, 1.0098963139538895], [-0.5087947959513012]]",0.8390000462532043,3.5135
5,1.0,0.95,0.95,0.9549999833106995,0.16500000655651093,1.0,0.965,"[1.0, 1.0]",300.0,0.5,individualized,improvement,1,"[[0.164862242371058, 0.12645853891456907, 0.9424435839022477], [-0.4391777993005781]]",1.0,2.516
6,1.0,0.95,0.95,0.2199999988079071,0.12999999523162842,1.0,,"[1.0, 1.0, 1.0]",300.0,0.5,individualized,acceptance,1,"[[0.164862242371058, 0.12645853891456907, 0.9424435839022477], [-0.4391777993005781]]",0.44600000977516174,2.7945000000000007
7,1.0,0.95,0.95,0.1550000011920929,0.14499999582767487,1.0,,"[1.0, 1.0, 1.0]",300.0,0.5,individualized,counterfactual,1,"[[0.164862242371058, 0.12645853891456907, 0.9424435839022477], [-0.4391777993005781]]",0.3410000205039978,4.5535000000000005
8,1.0,0.95,0.95,0.9399999976158142,0.16500000655651093,1.0,,"[1.0, 1.0]",300.0,0.5,subpopulation,improvement,1,"[[0.164862242371058, 0.12645853891456907, 0.9424435839022477], [-0.4391777993005781]]",1.0,2.6005000000000003
9,1.0,0.95,0.95,0.19499999284744263,0.1899999976158142,1.0,,"[1.0, 1.0, 1.0]",300.0,0.5,subpopulation,acceptance,1,"[[0.164862242371058, 0.12645853891456907, 0.9424435839022477], [-0.4391777993005781]]",0.34699997305870056,3.375
10,1.0,0.95,0.95,0.9549999833106995,0.18000000715255737,1.0,0.985,"[1.0, 1.0]",300.0,0.5,individualized,improvement,2,"[[0.14523354502891372, 0.2144967286195243, 0.8940792910358764], [-0.48741258732714104]]",1.0,2.306
11,1.0,0.95,0.95,0.33500000834465027,0.20000000298023224,1.0,,"[1.0, 1.0, 1.0]",300.0,0.5,individualized,acceptance,2,"[[0.14523354502891372, 0.2144967286195243, 0.8940792910358764], [-0.48741258732714104]]",0.7459999918937683,2.7329999999999997
12,1.0,0.95,0.95,0.2199999988079071,0.20000000298023224,1.0,,"[1.0, 1.0, 1.0]",300.0,0.5,individualized,counterfactual,2,"[[0.14523354502891372, 0.2144967286195243, 0.8940792910358764], [-0.48741258732714104]]",0.6679999828338623,4.389500000000001
13,1.0,0.95,0.95,0.9399999976158142,0.2150000035762787,1.0,,"[1.0, 1.0]",300.0,0.5,subpopulation,improvement,2,"[[0.14523354502891372, 0.2144967286195243, 0.8940792910358764], [-0.48741258732714104]]",1.0,2.9305000000000003
14,1.0,0.95,0.95,0.15000000596046448,0.15000000596046448,1.0,,"[1.0, 1.0, 1.0]",300.0,0.5,subpopulation,acceptance,2,"[[0.14523354502891372, 0.2144967286195243, 0.8940792910358764], [-0.48741258732714104]]",0.6790000200271606,
