,x1,x2
2168,2.5,4.6
2586,0.4,2.1
3574,0.2,4.7
3731,1.1,0.0
3000,1.9,4.2
3556,1.6,-0.0
2651,1.4,2.1
2875,2.2,-0.0
3217,1.2,-0.0
3104,1.7,-0.0
2571,1.8,0.0
3170,0.9,3.3
2556,2.0,-0.0
2748,1.0,0.0
3784,2.8,2.8
3511,0.8,3.6
2351,1.1,-0.0
2978,3.1,0.0
3185,2.3,0.0
3513,1.5,0.0
2631,2.0,0.0
2272,0.3,4.7
2294,2.1,2.0
3232,3.0,-0.0
2712,3.2,5.2
3821,1.3,0.0
2324,1.8,-0.0
2686,0.1,4.1
2032,1.4,3.1
3933,1.9,-0.0
3022,1.4,-0.0
3923,2.2,-0.0
3179,1.3,-0.0
3301,0.0,3.1
3105,0.1,2.8
3331,2.4,0.0
2260,1.1,0.0
3828,1.9,0.0
2483,1.6,2.6
3955,2.2,0.0
3907,3.8,0.0
3458,3.2,0.0
2669,0.9,1.9
3819,1.7,0.0
3667,2.0,-0.0
2906,2.3,-0.0
2400,1.7,0.0
2734,1.3,3.6
2354,2.3,2.8
3815,2.5,4.7
2180,2.4,0.0
3057,2.2,-0.0
3794,2.1,3.6
2629,0.7,4.0
2944,1.9,2.6
3456,1.6,0.0
3072,1.8,0.0
2603,1.7,0.0
3381,1.0,1.5
2254,1.6,0.0
2201,0.7,4.7
2094,0.1,3.1
3226,1.5,0.0
3936,2.3,-0.0
2679,2.4,-0.0
3969,1.5,-0.0
3943,2.1,0.0
3803,2.3,0.0
2352,1.9,2.1
2912,1.3,0.0
2240,1.8,-0.0
3688,2.5,-0.0
3169,1.7,0.0
2893,1.9,-0.0
3697,3.3,0.0
3159,2.2,0.0
3967,2.0,-0.0
3778,1.9,0.0
3536,1.7,-0.0
3806,1.3,0.0
2789,2.6,0.0
3670,0.8,2.0
2484,2.2,0.0
2551,1.5,4.2
2318,1.3,0.0
2183,0.7,1.8
2120,2.9,-0.0
2090,1.6,2.6
3111,2.6,-0.0
3379,1.8,-0.0
2296,1.9,0.0
2675,2.4,0.0
3090,2.0,4.2
2089,2.9,3.6
2469,1.8,-0.0
3120,1.6,0.0
3992,3.1,0.0
3208,1.1,3.1
2347,2.1,0.0
3599,1.9,0.0
2074,1.7,0.0
2999,1.5,0.0
2721,2.2,0.0
3088,-0.0,2.1
3632,2.5,-0.0
2185,2.3,-0.0
2592,3.3,0.0
3393,1.7,0.0
2822,1.4,2.1
3991,1.7,0.0
2926,1.0,2.6
2397,1.2,-0.0
2620,2.6,3.0
2741,1.6,-0.0
3908,1.3,4.7
3783,1.5,2.6
2016,0.7,4.2
2205,0.5,2.8
3888,1.7,3.1
3797,2.4,-0.0
3237,2.0,-0.0
2854,1.2,4.2
2677,1.2,-0.0
3227,2.1,0.0
2902,0.1,3.1
3817,1.2,-0.0
2258,1.0,6.5
2499,1.3,0.0
2287,2.7,2.6
3838,1.9,-0.0
2018,1.5,0.0
2075,1.7,0.0
3505,1.2,-0.0
3627,2.0,-0.0
2963,2.7,-0.0
3979,1.7,3.0
3827,1.2,4.1
2650,2.5,-0.0
2672,2.1,0.0
2960,1.9,0.0
3326,2.6,4.1
3579,2.6,0.0
2437,1.2,-0.0
3122,1.3,2.1
3252,1.8,0.0
3051,1.0,1.3
2990,1.2,-0.0
2375,1.7,0.0
2599,1.9,0.0
3097,1.5,-0.0
3196,2.1,1.7
3663,1.9,3.8
2321,1.3,-0.0
2522,2.4,0.0
3032,2.2,0.0
3747,1.1,0.0
3323,1.8,2.0
3410,1.3,0.0
2463,1.3,0.0
3584,0.6,2.2
3492,1.8,2.6
3648,1.9,-0.0
2823,1.0,0.0
2143,1.2,0.0
2953,1.6,0.0
2280,1.7,0.0
2192,1.9,0.0
2937,1.4,3.6
3234,2.2,-0.0
2160,0.1,4.6
2261,2.6,0.0
2725,1.4,2.6
3746,1.5,0.0
3429,1.7,3.8
2997,1.5,-0.0
3926,2.3,0.0
2766,0.8,2.3
2390,1.9,-0.0
2006,1.6,0.0
3939,1.9,0.0
3952,2.2,-0.0
3052,0.7,3.1
3679,0.1,2.3
2740,2.4,-0.0
2696,2.6,2.3
3394,1.6,0.0
3046,3.5,-0.0
3034,1.8,0.0
3762,3.1,2.8
3564,0.7,2.3
3713,0.0,2.6
2639,0.6,3.1
3534,1.7,3.6
3346,1.7,-0.0
2088,2.6,0.0
2125,1.3,-0.0
3468,2.9,4.2
2604,0.8,2.6
3270,2.5,4.2
3975,1.6,-0.0
