,y_hat
2168,False
2586,False
3574,False
3731,False
3000,False
3556,False
2651,False
2875,False
3217,False
3104,False
2571,False
3170,False
2556,False
2748,False
3784,False
3511,False
2351,False
2978,False
3185,False
3513,False
2631,False
2272,False
2294,False
3232,False
2712,False
3821,False
2324,False
2686,False
2032,False
3933,False
3022,False
3923,False
3179,False
3301,False
3105,False
3331,False
2260,False
3828,False
2483,False
3955,False
3907,False
3458,False
2669,False
3819,False
3667,False
2906,False
2400,False
2734,False
2354,False
3815,False
2180,False
3057,False
3794,False
2629,False
2944,False
3456,False
3072,False
2603,False
3381,False
2254,False
2201,False
2094,False
3226,False
3936,False
2679,False
3969,False
3943,False
3803,False
2352,False
2912,False
2240,False
3688,False
3169,False
2893,False
3697,False
3159,False
3967,False
3778,False
3536,False
3806,False
2789,False
3670,False
2484,False
2551,False
2318,False
2183,False
2120,False
2090,False
3111,False
3379,False
2296,False
2675,False
3090,False
2089,False
2469,False
3120,False
3992,False
3208,False
2347,False
3599,False
2074,False
2999,False
2721,False
3088,False
3632,False
2185,False
2592,False
3393,False
2822,False
3991,False
2926,False
2397,False
2620,False
2741,False
3908,False
3783,False
2016,False
2205,False
3888,False
3797,False
3237,False
2854,False
2677,False
3227,False
2902,False
3817,False
2258,False
2499,False
2287,False
3838,False
2018,False
2075,False
3505,False
3627,False
2963,False
3979,False
3827,False
2650,False
2672,False
2960,False
3326,False
3579,False
2437,False
3122,False
3252,False
3051,False
2990,False
2375,False
2599,False
3097,False
3196,False
3663,False
2321,False
2522,False
3032,False
3747,False
3323,False
3410,False
2463,False
3584,False
3492,False
3648,False
2823,False
2143,False
2953,False
2280,False
2192,False
2937,False
3234,False
2160,False
2261,False
2725,False
3746,False
3429,False
2997,False
3926,False
2766,False
2390,False
2006,False
3939,False
3952,False
3052,False
3679,False
2740,False
2696,False
3394,False
3046,False
3034,False
3762,False
3564,False
3713,False
2639,False
3534,False
3346,False
2088,False
2125,False
3468,False
2604,False
3270,False
3975,False
