,y
3039,1.0
3046,1.0
3505,1.0
3614,1.0
3567,1.0
3676,1.0
2478,1.0
3978,1.0
3096,1.0
2573,1.0
2679,1.0
3461,1.0
3856,1.0
3809,1.0
3192,1.0
3291,1.0
2159,0.0
2974,1.0
3477,1.0
3474,1.0
2455,1.0
3891,1.0
3307,1.0
2660,0.0
3610,1.0
2608,1.0
2442,1.0
2031,1.0
3239,1.0
3430,1.0
3808,1.0
3029,1.0
3386,1.0
2817,1.0
2365,0.0
2507,1.0
2153,1.0
3099,1.0
3529,1.0
3154,1.0
3673,1.0
2295,1.0
2462,1.0
2620,1.0
2003,1.0
3392,1.0
3157,0.0
2473,1.0
2961,1.0
2270,1.0
3840,1.0
2188,1.0
2028,1.0
3256,1.0
3597,1.0
2511,1.0
2042,1.0
3710,1.0
2871,1.0
3963,1.0
2441,0.0
3832,1.0
3841,1.0
3484,1.0
3957,1.0
2971,1.0
3562,1.0
2554,1.0
3509,1.0
2622,1.0
3285,1.0
3847,1.0
3233,1.0
3050,0.0
2812,1.0
2973,1.0
2965,1.0
2680,1.0
3282,1.0
2636,1.0
3278,1.0
3541,1.0
2161,1.0
3596,0.0
2257,1.0
2512,1.0
3068,1.0
2160,1.0
2687,0.0
3191,1.0
2721,1.0
2722,1.0
3812,1.0
2534,1.0
3829,1.0
2305,1.0
3907,1.0
3218,1.0
3682,1.0
3882,1.0
3042,1.0
2325,1.0
3743,0.0
2407,1.0
3245,1.0
2000,1.0
2946,1.0
2811,0.0
2387,1.0
3429,1.0
2631,1.0
3762,1.0
2815,1.0
2078,1.0
2324,1.0
3478,1.0
3110,1.0
2821,1.0
3870,1.0
3483,1.0
3213,1.0
2527,1.0
3589,1.0
2875,1.0
3814,1.0
3725,0.0
2046,1.0
3926,0.0
3296,1.0
3085,1.0
3241,1.0
3912,1.0
3466,1.0
2083,0.0
3954,1.0
3416,1.0
2904,1.0
3575,1.0
3432,1.0
3187,1.0
3310,1.0
2008,1.0
2023,0.0
2311,1.0
3134,1.0
2088,1.0
3607,1.0
3515,1.0
2381,0.0
2745,1.0
3636,1.0
2415,1.0
3492,1.0
3431,1.0
2794,1.0
3863,1.0
2372,0.0
2158,1.0
3152,1.0
3174,1.0
3076,1.0
2988,1.0
3936,1.0
2610,1.0
3075,1.0
2944,1.0
3206,0.0
2298,1.0
3823,1.0
3902,0.0
2475,1.0
3688,1.0
2691,1.0
3178,0.0
3805,1.0
2344,1.0
3289,1.0
3609,0.0
2563,1.0
2666,0.0
2090,1.0
3789,0.0
3715,1.0
2758,1.0
2177,1.0
2920,0.0
2684,1.0
2807,0.0
3588,1.0
3618,1.0
2273,1.0
2937,1.0
2329,1.0
2055,1.0
2401,1.0
3048,1.0
2052,1.0
3816,1.0
2929,1.0
3353,1.0
