,x1,x2
3039,0.2,1.3
3046,2.5,-0.0
3505,1.9,3.4
3614,1.0,2.5
3567,0.9,2.1
3676,1.0,1.0
2478,2.1,2.1
3978,1.3,0.7
3096,0.7,1.6
2573,1.7,1.4
2679,0.7,1.0
3461,0.6,3.1
3856,1.4,2.3
3809,0.5,2.9
3192,1.1,1.5
3291,1.5,0.2
2159,3.2,4.1
2974,2.1,1.7
3477,1.4,2.2
3474,1.5,2.6
2455,1.2,1.3
3891,3.3,1.9
3307,2.8,2.2
2660,1.4,2.3
3610,1.1,2.3
2608,0.8,0.7
2442,0.2,2.1
2031,1.5,3.1
3239,2.0,1.6
3430,1.1,2.2
3808,0.3,2.5
3029,1.0,4.0
3386,0.5,2.0
2817,1.3,0.4
2365,1.5,4.3
2507,2.7,2.3
2153,2.2,4.7
3099,0.8,1.8
3529,0.3,2.5
3154,0.8,0.9
3673,1.0,0.5
2295,0.1,0.6
2462,1.8,2.1
2620,3.0,2.3
2003,1.2,2.5
3392,2.2,3.7
3157,1.6,2.4
2473,0.1,2.1
2961,0.9,2.1
2270,0.5,0.9
3840,0.8,1.4
2188,1.7,-0.0
2028,1.6,1.7
3256,2.5,1.1
3597,0.2,1.1
2511,1.5,2.4
2042,0.2,2.6
3710,1.1,1.0
2871,0.9,1.3
3963,0.2,1.0
2441,0.1,0.7
3832,1.9,3.4
3841,0.1,3.6
3484,1.0,0.9
3957,0.9,2.0
2971,2.4,2.1
3562,3.2,3.4
2554,2.7,0.9
3509,3.1,4.7
2622,0.6,1.9
3285,0.5,0.9
3847,1.4,2.1
3233,3.8,2.6
3050,2.1,0.4
2812,3.3,1.7
2973,0.8,0.9
2965,0.9,0.4
2680,0.5,2.6
3282,0.4,1.8
2636,1.0,1.6
3278,0.5,2.0
3541,0.5,1.5
2161,0.1,1.3
3596,1.3,3.4
2257,0.0,1.1
2512,0.4,1.0
3068,2.1,2.1
2160,1.7,1.7
2687,1.8,2.4
3191,1.0,1.3
2721,1.5,2.4
2722,2.8,2.6
3812,2.0,2.8
2534,1.5,3.5
3829,0.2,3.0
2305,0.6,1.0
3907,1.9,3.2
3218,1.0,1.4
3682,0.2,1.3
3882,1.4,2.1
3042,2.3,2.3
2325,1.4,2.5
3743,2.8,1.0
2407,0.4,2.6
3245,1.0,0.5
2000,1.7,1.3
2946,2.2,1.8
2811,0.5,1.3
2387,2.8,2.8
3429,2.6,4.3
2631,2.3,3.1
3762,0.9,1.8
2815,0.2,2.5
2078,1.1,1.0
2324,3.6,0.1
3478,2.2,0.4
3110,1.8,0.5
2821,2.6,1.5
3870,1.3,2.1
3483,1.5,2.2
3213,0.3,2.9
2527,0.6,1.4
3589,2.2,0.3
2875,2.1,1.2
3814,0.9,2.7
3725,1.8,2.8
2046,1.5,2.4
3926,2.2,0.5
3296,2.1,3.1
3085,0.1,1.8
3241,1.6,1.9
3912,1.9,2.3
3466,1.5,4.0
2083,0.8,1.9
3954,1.5,2.5
3416,0.3,3.8
2904,0.7,0.4
3575,2.2,2.3
3432,1.5,0.5
3187,1.3,2.3
3310,2.3,2.8
2008,0.8,3.2
2023,-0.0,2.0
2311,1.3,3.1
3134,2.5,3.0
2088,2.1,2.9
3607,2.0,4.0
3515,1.5,1.6
2381,2.3,1.8
2745,2.1,1.9
3636,1.4,1.8
2415,1.4,1.7
3492,0.9,1.0
3431,1.0,1.3
2794,1.2,2.3
3863,1.3,2.0
2372,0.7,2.6
2158,2.1,1.8
3152,2.0,2.4
3174,0.5,1.3
3076,1.0,1.3
2988,0.7,2.2
3936,1.9,1.5
2610,1.1,1.5
3075,0.6,2.1
2944,4.4,5.3
3206,1.5,2.2
2298,0.6,1.3
3823,1.5,2.9
3902,1.3,2.8
2475,2.1,3.1
3688,1.9,2.7
2691,1.3,0.1
3178,2.1,0.9
3805,2.1,0.9
2344,0.6,2.8
3289,0.3,3.2
3609,0.0,2.5
2563,1.4,0.3
2666,1.8,1.7
2090,0.6,1.8
3789,1.3,2.2
3715,1.7,3.3
2758,1.6,0.2
2177,0.5,0.2
2920,1.9,2.8
2684,0.9,3.5
2807,1.3,1.1
3588,1.4,2.8
3618,0.3,2.6
2273,0.1,2.6
2937,0.4,2.5
2329,3.3,1.3
2055,1.8,1.4
2401,0.9,0.8
3048,0.5,2.0
2052,0.4,1.6
3816,1.4,3.1
2929,0.1,0.9
3353,1.8,1.7
