,y_hat
2156,False
2179,False
2596,False
3641,False
3934,False
2045,False
2698,False
2246,False
3162,False
2508,False
3883,False
2855,False
3127,False
2854,False
3378,False
3725,False
2450,False
3152,False
3723,False
3299,False
2226,False
3456,False
2169,False
3578,False
2253,False
3362,False
3902,False
3118,False
3623,False
2714,False
2317,False
3918,False
2640,False
2824,False
3282,False
2952,False
3572,False
2750,False
2806,False
2123,False
3778,False
2095,False
2283,False
2150,False
3543,False
2684,False
3521,False
2465,False
3983,False
2612,False
3626,False
3770,False
3996,False
3571,False
2191,False
2637,False
3395,False
2961,False
3410,False
3092,False
3432,False
2068,False
3055,False
3835,False
3195,False
3951,False
2324,False
2786,False
2245,False
3554,False
2240,False
2313,False
3640,False
3969,False
2581,False
3729,False
3171,False
3279,False
3653,False
2304,False
2904,False
2547,False
3420,False
3365,False
2518,False
2344,False
2873,False
3091,False
2685,False
3525,False
3797,False
3398,False
2124,False
2942,False
2293,False
2159,False
2870,False
2674,False
3809,False
3945,False
2374,False
3190,False
2280,False
3010,False
3813,False
3586,False
2880,False
2399,False
2039,False
3078,False
2036,False
2492,False
2464,False
3822,False
3454,False
2163,False
2838,False
3357,False
3685,False
2557,False
2901,False
3843,False
3198,False
2507,False
3575,False
3044,False
2576,False
2192,False
3576,False
2666,False
2127,False
3650,False
3870,False
2334,False
2380,False
2011,False
2026,False
3103,False
3737,False
2536,False
2028,False
2590,False
3518,False
2680,False
2092,False
2844,False
2944,False
3891,False
2369,False
2234,False
3856,False
3748,False
3342,False
3714,False
3351,False
2586,False
3447,False
2001,False
3634,False
2420,False
3680,False
2321,False
3075,False
2502,False
2148,False
2927,False
3349,False
2154,False
3854,False
2015,False
2044,False
2830,False
3330,False
3721,False
2117,False
3890,False
2157,False
3823,False
2315,False
3530,False
2435,False
3607,False
2730,False
3549,False
2607,False
3498,False
3828,False
2021,False
2113,False
2378,False
2527,False
2337,False
2853,False
2827,False
3502,False
3090,False
3085,False
2219,False
3501,False
3690,False
