,y_hat
13230,False
12313,False
10415,False
18958,False
13027,False
12636,False
15974,False
19328,False
11680,False
17314,False
17935,False
16011,False
10620,False
16672,False
19818,False
12438,False
16973,False
10036,False
12974,False
16042,False
10413,False
19386,False
13515,False
15877,False
19769,False
10208,False
12236,False
13540,False
19489,False
11884,False
12879,False
18174,False
11864,False
11587,False
17828,False
12776,False
17885,False
19742,False
12847,False
19695,False
13933,False
16522,False
16527,False
10378,False
14914,False
10338,False
13246,False
19487,False
10598,False
11305,False
15315,False
11126,False
18704,False
16403,False
10700,False
13207,False
17647,False
13597,False
15530,False
19161,False
18393,False
17090,False
18782,False
12153,False
10222,False
19788,False
14054,False
14282,False
18005,False
19488,False
15325,False
11902,False
13442,False
17125,False
10102,False
19618,False
18135,False
15914,False
15979,False
12787,False
16385,False
11162,False
12946,False
11546,False
11984,False
18818,False
10817,False
15035,False
10184,False
16680,False
16809,False
19729,False
19352,False
10855,False
18825,False
19033,False
15212,False
12274,False
16724,False
16017,False
15269,False
12848,False
19670,False
13263,False
19977,False
13450,False
12542,False
17867,False
11119,False
13762,False
18359,False
19160,False
12403,False
19327,False
16443,False
10043,False
15634,False
19132,False
10477,False
14318,False
18622,False
16975,False
18136,False
17176,False
18553,False
17368,False
18926,False
19020,False
15536,False
15105,False
11495,False
12147,False
11020,False
14923,False
13823,False
12881,False
10936,False
19954,False
14079,False
11615,False
16958,False
10680,False
17624,False
15734,False
11123,False
18546,False
19477,False
17307,False
12075,False
16798,False
13721,False
11532,False
11734,False
10247,False
10094,False
14200,False
11673,False
13553,False
17574,False
12861,False
14136,False
15118,False
14398,False
15418,False
15980,False
18066,False
14552,False
17612,False
18223,False
16683,False
15666,False
11259,False
19554,False
16016,False
14525,False
13251,False
13220,False
19338,False
19256,False
19440,False
15266,False
11247,False
13824,False
11818,False
11422,False
19536,False
13821,False
13872,False
11534,False
14446,False
18521,False
14086,False
10527,False
13107,False
17283,False
17819,False
16851,False
14391,False
16573,False
16187,False
