,senior-level_skill
3971,0.0
3524,0.0
3977,0.0
3993,0.0
2530,0.0
3194,0.0
3439,0.0
2210,0.0
3638,0.0
3663,0.0
3244,0.0
2922,0.0
2528,0.0
2213,0.0
3751,0.0
2642,0.0
2805,0.0
2557,0.0
2450,0.0
2609,0.0
2376,0.0
2245,0.0
3731,0.0
3659,0.0
3736,0.0
3684,0.0
3790,0.0
3419,0.0
3725,0.0
2397,1.0
3602,0.0
3426,0.0
3010,0.0
2082,0.0
2099,0.0
2997,0.0
3607,0.0
3207,0.0
3811,0.0
2611,0.0
3959,0.0
3321,0.0
2255,0.0
3414,0.0
2784,0.0
3857,0.0
3461,0.0
2110,0.0
3314,0.0
3217,0.0
2645,0.0
3590,0.0
3848,0.0
2145,0.0
3466,0.0
2078,0.0
3623,0.0
3093,0.0
3712,0.0
3124,0.0
3594,0.0
2318,0.0
3440,0.0
3783,0.0
3502,0.0
2686,0.0
3084,0.0
3574,0.0
3974,0.0
2509,0.0
2448,0.0
3961,0.0
2707,0.0
3142,0.0
3958,0.0
3943,0.0
3543,0.0
3640,0.0
3909,0.0
2633,0.0
2224,0.0
3340,0.0
2089,0.0
2155,0.0
2189,0.0
2571,0.0
2893,0.0
3147,0.0
2739,0.0
3715,0.0
3883,0.0
2492,0.0
3313,0.0
2103,0.0
3435,0.0
3537,0.0
2369,0.0
3735,0.0
3236,0.0
3470,0.0
2126,0.0
3128,0.0
2744,0.0
2009,0.0
2469,0.0
2012,0.0
3102,0.0
3804,0.0
3288,0.0
3858,0.0
3549,0.0
2635,0.0
2856,0.0
3380,0.0
2942,0.0
2259,0.0
3913,0.0
2847,0.0
2313,0.0
3645,0.0
2454,0.0
3614,0.0
2626,0.0
3094,0.0
2920,0.0
2793,0.0
2368,0.0
2949,0.0
2961,0.0
3331,0.0
3247,0.0
2171,0.0
2674,0.0
2606,0.0
3511,0.0
2618,0.0
3424,0.0
2879,0.0
2567,0.0
3159,0.0
3498,0.0
3074,0.0
2331,0.0
2462,0.0
3315,0.0
3060,0.0
3238,0.0
2207,0.0
2461,0.0
2479,0.0
2876,0.0
2650,0.0
3664,0.0
2121,0.0
2037,0.0
3220,0.0
3495,0.0
2538,0.0
3492,0.0
3585,0.0
2230,0.0
2038,0.0
3432,0.0
3272,0.0
3401,0.0
2097,0.0
3992,0.0
3531,0.0
2152,0.0
3884,0.0
2422,0.0
3062,0.0
3822,0.0
2389,0.0
3573,0.0
2232,0.0
3742,0.0
3722,0.0
2863,0.0
2467,0.0
2187,0.0
3539,0.0
3814,0.0
2513,0.0
3011,0.0
3061,0.0
2989,0.0
2504,0.0
3491,0.0
3693,0.0
2396,0.0
2354,0.0
3345,0.0
3197,0.0
3953,0.0
2796,0.0
2084,0.0
3711,0.0
2067,0.0
2529,0.0
