,y_hat
3138,False
3989,False
3270,False
2047,False
2774,False
2309,False
3820,False
3739,False
3446,False
2067,False
2572,False
2899,False
2630,False
3917,False
2474,False
3909,False
3274,False
2425,False
2743,False
3765,False
2249,False
3524,False
2019,False
2484,False
3071,False
3059,False
3589,False
2344,False
2590,False
2584,False
2111,False
3610,False
3178,False
3290,False
2992,False
2333,False
2322,False
3216,False
2556,False
2683,False
2621,False
3841,False
3136,False
2830,False
3590,False
3611,False
3804,False
3835,False
2636,False
3658,False
2663,False
3321,False
2044,False
2339,False
3622,False
3858,False
2863,False
2025,False
3229,False
2527,False
2355,False
3061,False
2143,False
3189,False
3905,False
3769,False
2443,False
2408,False
2963,False
2038,False
3197,False
3467,False
3343,False
3008,False
3629,False
3623,False
3256,False
3285,False
3867,False
3960,False
3579,False
3534,False
2530,False
3998,False
2472,False
3892,False
3429,False
3407,False
2987,False
2414,False
2129,False
3471,False
3515,False
3089,False
3630,False
3054,False
3291,False
3975,False
3370,False
2957,False
2612,False
3963,False
2274,False
3877,False
2722,False
2265,False
3227,False
3412,False
2272,False
3123,False
2506,False
2956,False
3273,False
2953,False
2293,False
3222,False
2179,False
2641,False
2288,False
2154,False
2089,False
3374,False
3699,False
2553,False
3983,False
3322,False
3884,False
3898,False
2012,False
3893,False
2181,False
3428,False
2384,False
3941,False
3003,False
2334,False
3038,False
2634,False
2859,False
2682,False
3221,False
3116,False
2966,False
2395,False
2145,False
3555,False
2764,False
2655,False
2080,False
3269,False
2183,False
3928,False
3022,False
3516,False
3104,False
3076,False
2793,False
2434,False
3527,False
2912,False
3780,False
2972,False
3124,False
3392,False
3379,False
3287,False
2420,False
2701,False
3443,False
3738,False
3353,False
2919,False
3770,False
2610,False
3228,False
2604,False
3501,False
2573,False
2861,False
3816,False
2160,False
2166,False
2496,False
3911,False
3854,False
3678,False
3125,False
3398,False
2063,False
3504,False
2185,False
2897,False
2093,False
3830,False
3980,False
3988,False
2775,False
2315,False
3288,False
2286,False
