,y
2778,0.0
2356,0.0
2995,0.0
3654,0.0
3332,0.0
3945,1.0
3056,0.0
3035,0.0
3448,0.0
2551,0.0
2215,0.0
2581,0.0
2399,0.0
3413,0.0
2221,0.0
3787,0.0
3801,0.0
3906,0.0
2056,0.0
2422,1.0
2508,0.0
3406,0.0
2401,0.0
2403,0.0
3918,0.0
3770,0.0
2366,0.0
3348,0.0
3752,0.0
3503,0.0
2816,0.0
3029,0.0
2417,0.0
2063,0.0
2990,0.0
2048,0.0
2333,1.0
3708,0.0
3847,0.0
3139,0.0
3592,0.0
3273,0.0
3969,0.0
2663,0.0
3002,0.0
2534,0.0
2487,0.0
2660,0.0
3996,0.0
3580,0.0
2602,0.0
2952,0.0
2357,0.0
3077,0.0
2047,0.0
3532,0.0
2623,0.0
3072,0.0
2360,0.0
2611,1.0
2051,0.0
2700,0.0
2065,0.0
2553,1.0
2649,0.0
2078,0.0
3178,0.0
3216,0.0
2421,0.0
2291,0.0
2050,0.0
3810,0.0
3911,0.0
3181,0.0
2717,0.0
3123,0.0
2096,0.0
2473,0.0
3291,0.0
3336,1.0
2518,0.0
3746,0.0
2491,0.0
3488,0.0
3721,0.0
3492,0.0
2872,0.0
3136,0.0
2802,0.0
3539,0.0
2865,0.0
2406,0.0
3594,0.0
2409,0.0
2252,0.0
2539,0.0
3722,0.0
3360,1.0
3495,0.0
3766,0.0
3026,0.0
2164,0.0
2509,0.0
2685,0.0
2780,0.0
2913,0.0
2083,0.0
2347,1.0
3310,0.0
2439,0.0
2194,0.0
2108,0.0
3398,0.0
3344,1.0
3748,0.0
2899,0.0
3657,0.0
2330,0.0
3846,0.0
2967,0.0
3896,0.0
2178,0.0
2134,0.0
3275,0.0
3567,0.0
2453,0.0
2769,0.0
2564,1.0
2755,1.0
3590,0.0
2147,0.0
3486,0.0
2365,0.0
3937,0.0
3620,1.0
3141,0.0
3230,0.0
2542,0.0
3342,1.0
3840,0.0
3760,0.0
2879,1.0
3951,0.0
2388,0.0
3882,0.0
3987,0.0
2099,0.0
3168,0.0
2450,0.0
3363,0.0
2659,0.0
2155,0.0
3596,0.0
3042,0.0
2807,0.0
2971,0.0
2301,0.0
2525,0.0
3215,0.0
2945,0.0
2798,0.0
3912,0.0
3270,0.0
3094,0.0
2869,0.0
3872,0.0
3856,0.0
2782,0.0
3976,1.0
2752,0.0
2321,0.0
3086,0.0
3382,0.0
2855,0.0
3466,0.0
3519,1.0
3676,1.0
3101,0.0
3927,0.0
2385,0.0
2323,0.0
2059,0.0
3414,0.0
3739,0.0
2489,0.0
2419,0.0
3514,0.0
3891,0.0
2353,0.0
3234,0.0
3981,0.0
3883,0.0
3186,0.0
3635,1.0
2464,0.0
3068,0.0
2368,0.0
2540,0.0
2041,0.0
3817,0.0
