,years_experience,degree
2884,0.0,1.0
2574,2.0,0.0
3947,0.0,1.0
3279,0.0,2.0
3462,0.0,1.0
2606,0.0,2.0
3745,0.0,2.0
3724,2.0,1.0
3327,1.0,0.0
2017,0.0,1.0
2012,2.0,1.0
2241,0.0,2.0
3365,1.0,1.0
2703,1.0,1.0
2618,1.0,1.0
2216,1.0,3.0
2577,0.0,1.0
3100,1.0,1.0
3054,1.0,0.0
2538,0.0,3.0
3602,1.0,0.0
3563,0.0,1.0
3348,0.0,2.0
3795,0.0,2.0
3961,1.0,1.0
2794,0.0,2.0
3688,1.0,2.0
3537,0.0,1.0
3229,0.0,2.0
2263,0.0,1.0
2335,1.0,3.0
2345,0.0,2.0
3480,2.0,1.0
3719,0.0,1.0
2000,1.0,2.0
3179,2.0,0.0
3374,1.0,2.0
3161,2.0,0.0
3785,1.0,0.0
2870,0.0,1.0
2072,0.0,1.0
2468,1.0,1.0
2202,1.0,1.0
3289,0.0,1.0
3441,0.0,1.0
2878,0.0,2.0
3205,0.0,1.0
3214,0.0,2.0
2483,1.0,2.0
2098,1.0,2.0
3479,0.0,2.0
2871,1.0,1.0
3080,2.0,0.0
3117,1.0,2.0
2318,0.0,2.0
2333,0.0,1.0
3842,0.0,1.0
2616,1.0,1.0
2791,2.0,2.0
3672,0.0,1.0
2089,0.0,2.0
3867,1.0,3.0
2323,1.0,3.0
2110,1.0,3.0
2248,3.0,0.0
3282,1.0,3.0
3417,0.0,3.0
2056,1.0,2.0
3759,0.0,2.0
3720,0.0,1.0
3620,0.0,2.0
3284,0.0,2.0
2192,0.0,3.0
2651,2.0,1.0
3712,1.0,0.0
3784,0.0,3.0
2209,0.0,1.0
2107,0.0,2.0
2077,0.0,3.0
3701,0.0,2.0
3749,1.0,2.0
2031,1.0,1.0
2934,0.0,2.0
3093,1.0,1.0
2406,0.0,0.0
2502,0.0,1.0
2300,0.0,2.0
2762,0.0,2.0
2985,1.0,3.0
2581,2.0,0.0
3997,2.0,0.0
2780,1.0,2.0
3103,1.0,2.0
2852,0.0,3.0
2749,1.0,1.0
3746,1.0,1.0
3207,0.0,2.0
3856,1.0,3.0
2848,0.0,1.0
3001,0.0,2.0
2102,2.0,1.0
2144,1.0,1.0
2758,0.0,2.0
3034,0.0,3.0
3675,2.0,1.0
2376,0.0,1.0
2595,1.0,2.0
2760,0.0,1.0
3308,0.0,1.0
2507,1.0,1.0
2070,1.0,0.0
3926,1.0,3.0
3349,1.0,2.0
2364,0.0,1.0
3305,0.0,3.0
2898,1.0,0.0
3190,0.0,3.0
2900,1.0,1.0
2886,1.0,3.0
3109,1.0,2.0
2673,2.0,1.0
3980,1.0,2.0
3164,0.0,3.0
2818,0.0,2.0
2599,0.0,3.0
2906,0.0,2.0
3962,0.0,3.0
2309,0.0,2.0
3567,0.0,1.0
2023,0.0,3.0
2720,0.0,2.0
3029,0.0,2.0
2678,0.0,3.0
3525,0.0,3.0
2910,0.0,2.0
2436,0.0,3.0
3456,1.0,3.0
2721,0.0,2.0
2266,0.0,2.0
2360,0.0,1.0
2152,2.0,0.0
2401,0.0,1.0
3021,0.0,2.0
2798,1.0,1.0
2504,1.0,1.0
3639,0.0,1.0
2013,0.0,1.0
3630,0.0,3.0
3146,0.0,2.0
2196,0.0,3.0
2066,0.0,3.0
2217,0.0,1.0
2168,0.0,1.0
3148,3.0,1.0
3798,2.0,0.0
2267,0.0,2.0
2646,0.0,2.0
2751,0.0,2.0
2830,1.0,1.0
3400,0.0,3.0
2675,0.0,2.0
2951,0.0,1.0
3960,0.0,1.0
2186,0.0,1.0
2314,1.0,2.0
2245,0.0,2.0
2920,1.0,0.0
2617,1.0,1.0
2825,1.0,2.0
2417,0.0,2.0
2171,1.0,0.0
3921,1.0,0.0
3112,0.0,2.0
3191,1.0,3.0
3556,1.0,1.0
2472,1.0,1.0
2799,0.0,3.0
3668,0.0,3.0
3696,0.0,1.0
2142,1.0,2.0
3837,0.0,2.0
2981,1.0,2.0
2074,0.0,3.0
2743,1.0,3.0
3561,0.0,3.0
2953,0.0,2.0
3405,2.0,0.0
2880,1.0,3.0
3337,1.0,1.0
3559,1.0,1.0
3239,0.0,1.0
3204,0.0,2.0
3104,1.0,2.0
3171,0.0,3.0
2351,1.0,0.0
2971,0.0,1.0
3538,0.0,3.0
3910,0.0,2.0
3999,0.0,1.0
2053,2.0,1.0
