,years_experience,degree
3835,0.0,1.0
2399,0.0,2.0
3839,2.0,1.0
2787,1.0,2.0
2250,0.0,3.0
3762,1.0,1.0
3956,1.0,1.0
3256,1.0,0.0
2940,1.0,1.0
2042,0.0,1.0
3416,1.0,0.0
3972,0.0,2.0
3168,1.0,1.0
3347,0.0,1.0
3067,1.0,0.0
3329,1.0,2.0
2367,0.0,1.0
3152,3.0,0.0
2206,1.0,0.0
2961,0.0,1.0
2044,1.0,1.0
2729,2.0,0.0
3516,1.0,0.0
3016,0.0,1.0
3155,2.0,0.0
2711,1.0,1.0
3113,1.0,0.0
2549,0.0,1.0
3792,0.0,3.0
3297,1.0,1.0
2192,0.0,1.0
3455,2.0,0.0
2005,1.0,1.0
3903,0.0,1.0
2404,0.0,2.0
3957,1.0,2.0
3512,2.0,0.0
2754,0.0,1.0
2770,2.0,0.0
2732,0.0,1.0
2017,1.0,0.0
2203,0.0,1.0
3492,1.0,0.0
3217,0.0,2.0
3240,3.0,0.0
3849,0.0,3.0
2627,2.0,1.0
2598,0.0,3.0
3724,0.0,3.0
3086,0.0,2.0
3497,1.0,0.0
3180,1.0,0.0
2568,1.0,1.0
2849,1.0,0.0
2644,1.0,1.0
2809,0.0,3.0
2021,0.0,1.0
3300,1.0,1.0
3776,0.0,3.0
3288,2.0,0.0
3087,0.0,2.0
3426,0.0,1.0
3185,2.0,0.0
2655,2.0,0.0
3630,0.0,3.0
2243,0.0,3.0
2173,2.0,0.0
3192,0.0,2.0
3975,0.0,1.0
3100,1.0,0.0
2011,0.0,1.0
2728,0.0,2.0
2775,0.0,1.0
3514,0.0,2.0
3886,1.0,2.0
3461,2.0,0.0
3954,0.0,1.0
2358,1.0,1.0
3418,1.0,0.0
3044,0.0,3.0
2239,0.0,3.0
2394,0.0,3.0
2002,2.0,0.0
3813,0.0,1.0
2994,0.0,2.0
2613,0.0,3.0
2633,0.0,3.0
3433,0.0,3.0
3266,0.0,1.0
2535,0.0,1.0
3988,0.0,3.0
2476,0.0,3.0
2383,0.0,1.0
3024,1.0,1.0
3595,0.0,1.0
3425,1.0,0.0
2625,0.0,1.0
3007,0.0,3.0
3438,0.0,3.0
2463,1.0,0.0
2298,1.0,0.0
2385,0.0,1.0
2983,0.0,3.0
3295,2.0,0.0
2249,2.0,0.0
2102,0.0,1.0
2530,3.0,0.0
3129,0.0,2.0
2319,0.0,2.0
2043,0.0,1.0
2067,0.0,1.0
2607,0.0,1.0
3354,2.0,1.0
3451,0.0,3.0
2316,0.0,2.0
3401,1.0,2.0
2665,0.0,3.0
2135,2.0,1.0
2842,0.0,1.0
3135,0.0,3.0
2145,0.0,2.0
3667,0.0,3.0
2457,2.0,1.0
3165,0.0,1.0
2027,0.0,1.0
2191,0.0,2.0
3588,0.0,1.0
2507,2.0,0.0
2567,0.0,2.0
3474,0.0,1.0
2058,1.0,0.0
2366,0.0,1.0
2109,0.0,1.0
3305,1.0,1.0
3882,0.0,1.0
3458,3.0,0.0
3826,0.0,1.0
2248,1.0,0.0
3140,2.0,1.0
3362,0.0,3.0
3883,0.0,1.0
3867,0.0,3.0
2066,0.0,3.0
3036,0.0,3.0
3720,2.0,1.0
3681,2.0,0.0
2257,3.0,0.0
2587,0.0,1.0
2991,0.0,2.0
2499,0.0,1.0
2680,0.0,3.0
3664,0.0,3.0
3013,0.0,2.0
3939,2.0,1.0
2278,1.0,0.0
3181,0.0,2.0
3659,1.0,0.0
2823,3.0,0.0
3634,1.0,2.0
2310,0.0,1.0
2912,0.0,3.0
2696,1.0,1.0
3637,2.0,1.0
2216,0.0,3.0
2130,0.0,3.0
2511,0.0,3.0
3911,0.0,1.0
3399,1.0,0.0
3387,0.0,1.0
2012,0.0,3.0
3786,0.0,1.0
2534,0.0,1.0
3108,0.0,1.0
2048,0.0,1.0
3429,0.0,2.0
2356,0.0,1.0
2036,1.0,1.0
3268,1.0,1.0
2760,0.0,3.0
3538,0.0,1.0
3151,3.0,0.0
3629,0.0,1.0
2744,0.0,3.0
2794,3.0,0.0
3597,0.0,1.0
3156,0.0,1.0
2184,1.0,0.0
3567,0.0,2.0
2427,2.0,0.0
3662,2.0,0.0
2658,0.0,3.0
2334,0.0,1.0
2189,0.0,3.0
3410,0.0,1.0
2989,1.0,0.0
3901,0.0,2.0
2409,2.0,0.0
3767,0.0,1.0
3504,0.0,3.0
2080,1.0,0.0
