,u_years_experience,u_degree,u_senior-level_skill,u_nr_commits,u_nr_languages,u_nr_stars
2000,5.0,2.0,0.6092721,3.0,8.0,8.0
2001,4.0,1.0,0.07369912,5.0,12.0,3.0
2002,1.0,1.0,0.48610795,4.0,3.0,7.0
2003,0.0,0.0,0.66016126,7.0,8.0,10.0
2004,2.0,0.0,0.017671704,2.0,7.0,1.0
2005,2.0,0.0,0.10125542,6.0,0.0,3.0
2006,1.0,0.0,0.5810646,7.0,0.0,1.0
2007,3.0,3.0,0.32202554,4.0,1.0,3.0
2008,3.0,0.0,0.07045519,1.0,6.0,2.0
2009,2.0,2.0,0.8403801,10.0,1.0,1.0
2010,6.0,0.0,0.91693807,7.0,3.0,1.0
2011,3.0,0.0,0.9674206,2.0,1.0,4.0
2012,1.0,0.0,0.048924685,8.0,6.0,8.0
2013,4.0,1.0,0.5999807,4.0,8.0,5.0
2014,4.0,1.0,0.48341537,3.0,13.0,7.0
2015,7.0,0.0,0.016656041,2.0,7.0,1.0
2016,2.0,2.0,0.40682268,12.0,5.0,0.0
2017,3.0,0.0,0.5366764,4.0,3.0,3.0
2018,2.0,0.0,0.9785893,1.0,4.0,3.0
2019,2.0,1.0,0.1315788,5.0,3.0,4.0
2020,3.0,0.0,0.7592238,4.0,3.0,2.0
2021,2.0,1.0,0.66248953,5.0,4.0,0.0
2022,4.0,1.0,0.8756881,2.0,1.0,2.0
2023,3.0,3.0,0.67706144,3.0,0.0,3.0
2024,0.0,3.0,0.93441737,1.0,2.0,6.0
2025,6.0,1.0,0.6719872,4.0,2.0,2.0
2026,2.0,2.0,0.8743726,5.0,16.0,5.0
2027,0.0,2.0,0.92460215,2.0,7.0,2.0
2028,2.0,2.0,0.62407064,5.0,9.0,3.0
2029,5.0,0.0,0.95669806,3.0,8.0,14.0
2030,1.0,2.0,0.91218185,6.0,3.0,6.0
2031,8.0,3.0,0.7449781,2.0,4.0,9.0
2032,1.0,0.0,0.2526493,2.0,1.0,1.0
2033,1.0,0.0,0.042923808,4.0,0.0,1.0
2034,1.0,0.0,0.12530053,4.0,2.0,6.0
2035,1.0,0.0,0.4466827,1.0,1.0,3.0
2036,2.0,0.0,0.53606486,5.0,0.0,4.0
2037,5.0,2.0,0.9304606,5.0,2.0,5.0
2038,0.0,0.0,0.7405081,4.0,0.0,1.0
2039,2.0,0.0,0.9928956,2.0,3.0,1.0
2040,1.0,1.0,0.7462846,1.0,2.0,2.0
2041,0.0,1.0,0.18855429,1.0,0.0,7.0
2042,1.0,2.0,0.84432673,3.0,6.0,11.0
2043,3.0,0.0,0.52853,2.0,3.0,4.0
2044,2.0,0.0,0.954883,5.0,5.0,3.0
2045,0.0,0.0,0.3095622,2.0,6.0,6.0
2046,1.0,3.0,0.6930115,7.0,18.0,3.0
2047,4.0,1.0,0.8489703,4.0,0.0,2.0
2048,3.0,0.0,0.9925679,8.0,7.0,3.0
2049,1.0,2.0,0.59624314,3.0,8.0,6.0
2050,0.0,3.0,0.7311866,4.0,3.0,3.0
2051,4.0,0.0,0.58320177,4.0,1.0,7.0
2052,3.0,0.0,0.067707896,7.0,0.0,0.0
2053,5.0,2.0,0.9881214,3.0,4.0,8.0
2054,3.0,0.0,0.68852186,2.0,5.0,2.0
2055,9.0,3.0,0.004040599,3.0,10.0,3.0
2056,4.0,0.0,0.99186385,6.0,3.0,0.0
2057,2.0,1.0,0.5200826,5.0,5.0,1.0
2058,3.0,0.0,0.35077703,11.0,1.0,5.0
2059,2.0,1.0,0.0115715265,5.0,4.0,1.0
2060,3.0,2.0,0.35601437,4.0,4.0,6.0
2061,2.0,1.0,0.3485372,3.0,3.0,1.0
2062,4.0,1.0,0.6303277,2.0,1.0,1.0
2063,3.0,0.0,0.2869941,4.0,1.0,1.0
2064,3.0,2.0,0.8318206,6.0,13.0,2.0
2065,3.0,1.0,0.39479756,1.0,5.0,1.0
2066,0.0,0.0,0.3415035,1.0,4.0,5.0
2067,3.0,0.0,0.8532345,4.0,9.0,5.0
2068,2.0,0.0,0.5296463,4.0,0.0,0.0
2069,4.0,2.0,0.75913906,2.0,2.0,4.0
2070,3.0,3.0,0.822443,8.0,5.0,3.0
2071,4.0,1.0,0.9134033,5.0,4.0,1.0
2072,5.0,2.0,0.6947397,9.0,10.0,7.0
2073,0.0,0.0,0.6971073,7.0,1.0,3.0
2074,2.0,2.0,0.049693942,3.0,2.0,3.0
2075,1.0,2.0,0.6055914,3.0,1.0,2.0
2076,4.0,2.0,0.48088086,9.0,4.0,3.0
2077,0.0,0.0,0.72758734,3.0,24.0,8.0
2078,2.0,0.0,0.7203299,1.0,2.0,4.0
2079,6.0,2.0,0.11780012,5.0,4.0,7.0
2080,3.0,0.0,0.5626651,1.0,0.0,4.0
2081,9.0,2.0,0.002158165,6.0,6.0,6.0
2082,7.0,2.0,0.32066846,1.0,2.0,7.0
2083,3.0,0.0,0.9388832,6.0,3.0,4.0
2084,3.0,2.0,0.45868087,3.0,0.0,7.0
2085,4.0,3.0,0.7403929,7.0,1.0,6.0
2086,4.0,1.0,0.63744104,8.0,1.0,6.0
2087,5.0,0.0,0.53355956,5.0,2.0,2.0
2088,3.0,0.0,0.20032036,3.0,2.0,1.0
2089,2.0,2.0,0.76569915,5.0,3.0,6.0
2090,4.0,0.0,0.3164574,3.0,4.0,5.0
2091,7.0,0.0,0.4537593,1.0,8.0,2.0
2092,4.0,0.0,0.06332743,1.0,1.0,0.0
2093,3.0,1.0,0.39543092,3.0,9.0,2.0
2094,3.0,2.0,0.9706923,4.0,1.0,8.0
2095,8.0,0.0,0.5223969,4.0,2.0,6.0
2096,3.0,2.0,0.17928255,3.0,3.0,6.0
2097,5.0,0.0,0.93983626,4.0,3.0,5.0
2098,1.0,2.0,0.9480114,6.0,0.0,1.0
2099,6.0,2.0,0.5632044,8.0,4.0,4.0
2100,4.0,1.0,0.3231889,2.0,5.0,3.0
2101,4.0,3.0,0.1999445,2.0,4.0,3.0
2102,1.0,2.0,0.75897086,1.0,0.0,5.0
2103,1.0,2.0,0.8653623,6.0,8.0,9.0
2104,7.0,0.0,0.166587,1.0,14.0,3.0
2105,3.0,1.0,0.1906761,3.0,4.0,2.0
2106,6.0,2.0,0.97948873,1.0,4.0,5.0
2107,5.0,0.0,0.4668616,2.0,1.0,5.0
2108,6.0,2.0,0.6138433,9.0,0.0,1.0
2109,3.0,0.0,0.96226025,3.0,4.0,4.0
2110,10.0,0.0,0.22886229,7.0,3.0,9.0
2111,4.0,1.0,0.031658173,6.0,7.0,2.0
2112,2.0,1.0,0.43195975,7.0,3.0,2.0
2113,3.0,1.0,0.5855187,5.0,16.0,2.0
2114,3.0,1.0,0.5553496,6.0,4.0,3.0
2115,2.0,0.0,0.02276814,5.0,3.0,5.0
2116,1.0,2.0,0.7754698,3.0,17.0,5.0
2117,5.0,0.0,0.49549222,8.0,0.0,0.0
2118,3.0,2.0,0.51983,3.0,2.0,2.0
2119,7.0,2.0,0.5486963,1.0,3.0,7.0
2120,7.0,2.0,0.23381805,1.0,0.0,8.0
2121,2.0,0.0,0.53673065,1.0,4.0,4.0
2122,4.0,0.0,0.77800906,7.0,1.0,4.0
2123,2.0,1.0,0.41594148,7.0,4.0,7.0
2124,3.0,1.0,0.6048416,0.0,1.0,5.0
2125,5.0,2.0,0.9366647,1.0,4.0,4.0
2126,2.0,2.0,0.017781973,8.0,0.0,4.0
2127,5.0,0.0,0.07190788,4.0,2.0,8.0
2128,4.0,3.0,0.9389454,1.0,13.0,0.0
2129,5.0,2.0,0.27596498,4.0,9.0,6.0
2130,0.0,0.0,0.7821239,1.0,11.0,5.0
2131,3.0,3.0,0.50025237,4.0,7.0,6.0
2132,3.0,1.0,0.65140367,3.0,1.0,4.0
2133,2.0,0.0,0.15856802,5.0,3.0,8.0
2134,2.0,0.0,0.24961519,7.0,11.0,9.0
2135,1.0,0.0,0.8598784,4.0,5.0,9.0
2136,2.0,1.0,0.39179063,6.0,0.0,4.0
2137,5.0,0.0,0.82555914,2.0,6.0,12.0
2138,5.0,0.0,0.93607056,6.0,3.0,3.0
2139,1.0,1.0,0.72049403,4.0,2.0,3.0
2140,0.0,2.0,0.5410818,4.0,0.0,5.0
2141,2.0,2.0,0.9604138,4.0,0.0,1.0
2142,2.0,0.0,0.94589674,4.0,4.0,3.0
2143,5.0,2.0,0.7677448,2.0,5.0,7.0
2144,1.0,3.0,0.11214638,5.0,0.0,4.0
2145,1.0,1.0,0.9220661,1.0,3.0,3.0
2146,1.0,0.0,0.84897006,2.0,3.0,10.0
2147,4.0,0.0,0.47325408,6.0,4.0,10.0
2148,4.0,3.0,0.6582823,6.0,4.0,5.0
2149,3.0,3.0,0.67902803,1.0,3.0,5.0
2150,4.0,2.0,0.3233962,3.0,0.0,3.0
2151,5.0,1.0,0.100854516,3.0,9.0,2.0
2152,3.0,2.0,0.9949088,3.0,1.0,3.0
2153,2.0,0.0,0.4477651,3.0,1.0,4.0
2154,1.0,0.0,0.10056114,1.0,7.0,4.0
2155,2.0,0.0,0.83187425,6.0,3.0,10.0
2156,5.0,0.0,0.93468666,7.0,3.0,4.0
2157,2.0,0.0,0.5119233,3.0,3.0,2.0
2158,5.0,0.0,0.5571085,4.0,10.0,3.0
2159,6.0,0.0,0.85301614,7.0,1.0,4.0
2160,2.0,0.0,0.9492295,6.0,5.0,1.0
2161,5.0,0.0,0.8891634,6.0,3.0,8.0
2162,2.0,1.0,0.08957827,7.0,1.0,0.0
2163,1.0,2.0,0.6900343,2.0,4.0,6.0
2164,3.0,0.0,0.33289444,7.0,6.0,2.0
2165,7.0,2.0,0.6671407,4.0,0.0,4.0
2166,7.0,1.0,0.6100222,4.0,10.0,2.0
2167,1.0,0.0,0.4032601,3.0,11.0,3.0
2168,7.0,2.0,0.034467936,6.0,10.0,2.0
2169,2.0,2.0,0.0029791594,4.0,0.0,3.0
2170,3.0,1.0,0.8977485,1.0,3.0,6.0
2171,2.0,2.0,0.56878555,2.0,8.0,5.0
2172,2.0,0.0,0.80050933,2.0,8.0,4.0
2173,1.0,1.0,0.13728309,5.0,10.0,2.0
2174,2.0,1.0,0.60754883,4.0,2.0,6.0
2175,3.0,1.0,0.42032516,3.0,1.0,2.0
2176,1.0,0.0,0.48498654,4.0,5.0,3.0
2177,5.0,0.0,0.9414226,10.0,2.0,3.0
2178,5.0,2.0,0.3329543,4.0,3.0,4.0
2179,2.0,2.0,0.6871563,7.0,1.0,4.0
2180,2.0,3.0,0.20464337,2.0,4.0,3.0
2181,3.0,1.0,0.15429747,4.0,5.0,3.0
2182,1.0,0.0,0.48214173,3.0,1.0,4.0
2183,6.0,2.0,0.04780948,1.0,5.0,2.0
2184,3.0,0.0,0.6442653,5.0,7.0,2.0
2185,1.0,0.0,0.3268541,7.0,1.0,0.0
2186,6.0,0.0,0.4751017,1.0,4.0,3.0
2187,5.0,0.0,0.38172603,3.0,4.0,2.0
2188,8.0,0.0,0.6081078,4.0,1.0,3.0
2189,0.0,0.0,0.3343053,1.0,5.0,5.0
2190,0.0,2.0,0.47845924,5.0,0.0,7.0
2191,1.0,1.0,0.44894493,5.0,4.0,2.0
2192,1.0,2.0,0.9073434,5.0,2.0,4.0
2193,5.0,0.0,0.6650233,5.0,3.0,10.0
2194,6.0,0.0,0.76318645,6.0,3.0,4.0
2195,3.0,1.0,0.76121473,8.0,0.0,2.0
2196,3.0,1.0,0.3720944,6.0,1.0,3.0
2197,1.0,0.0,0.12644279,4.0,0.0,2.0
2198,6.0,2.0,0.07512319,3.0,6.0,4.0
2199,4.0,1.0,0.6962029,2.0,1.0,3.0
2200,1.0,2.0,0.5843898,5.0,3.0,2.0
2201,2.0,2.0,0.24338949,7.0,2.0,5.0
2202,5.0,2.0,0.58758545,5.0,3.0,7.0
2203,0.0,2.0,0.92543423,0.0,3.0,8.0
2204,4.0,0.0,0.13480306,2.0,2.0,8.0
2205,2.0,2.0,0.63342226,1.0,0.0,3.0
2206,2.0,1.0,0.9566809,1.0,6.0,2.0
2207,2.0,2.0,0.8966266,3.0,6.0,2.0
2208,0.0,1.0,0.19776738,2.0,2.0,3.0
2209,1.0,0.0,0.9252789,2.0,5.0,3.0
2210,4.0,2.0,0.87420917,4.0,4.0,7.0
2211,1.0,2.0,0.3760785,4.0,9.0,6.0
2212,1.0,1.0,0.055612683,6.0,7.0,3.0
2213,5.0,2.0,0.33487856,3.0,9.0,2.0
2214,9.0,1.0,0.1869626,7.0,3.0,6.0
2215,2.0,2.0,0.41110516,4.0,7.0,4.0
2216,1.0,0.0,0.22390652,6.0,8.0,1.0
2217,4.0,3.0,0.7779187,4.0,2.0,7.0
2218,3.0,0.0,0.13677347,6.0,2.0,8.0
2219,5.0,2.0,0.028702855,4.0,3.0,5.0
2220,0.0,2.0,0.75236714,2.0,9.0,8.0
2221,3.0,3.0,0.44036758,3.0,0.0,0.0
2222,8.0,2.0,0.8485713,8.0,1.0,5.0
2223,7.0,2.0,0.45624006,3.0,1.0,2.0
2224,2.0,0.0,0.85292494,7.0,6.0,2.0
2225,3.0,1.0,0.42792988,7.0,3.0,4.0
2226,3.0,0.0,0.91282845,4.0,4.0,3.0
2227,2.0,2.0,0.13130581,4.0,1.0,7.0
2228,4.0,0.0,0.30637193,8.0,3.0,8.0
2229,2.0,1.0,0.08188498,3.0,5.0,0.0
2230,1.0,2.0,0.78173804,4.0,5.0,3.0
2231,6.0,2.0,0.39599085,3.0,1.0,2.0
2232,3.0,0.0,0.3343985,8.0,1.0,2.0
2233,4.0,3.0,0.9644829,1.0,0.0,3.0
2234,1.0,2.0,0.06151116,1.0,10.0,1.0
2235,3.0,3.0,0.9336113,5.0,0.0,4.0
2236,3.0,1.0,0.58735096,2.0,2.0,0.0
2237,5.0,1.0,0.68808365,2.0,4.0,5.0
2238,2.0,2.0,0.124632716,3.0,3.0,3.0
2239,1.0,0.0,0.14240384,6.0,5.0,4.0
2240,2.0,1.0,0.11552584,3.0,5.0,3.0
2241,4.0,2.0,0.0746181,2.0,1.0,1.0
2242,3.0,0.0,0.36448276,2.0,4.0,5.0
2243,0.0,0.0,0.6330111,2.0,0.0,4.0
2244,5.0,3.0,0.8670149,4.0,2.0,2.0
2245,3.0,2.0,0.21711123,3.0,4.0,3.0
2246,3.0,0.0,0.6368437,4.0,0.0,6.0
2247,2.0,1.0,0.10412228,6.0,0.0,5.0
2248,2.0,2.0,0.99046767,3.0,1.0,2.0
2249,2.0,0.0,0.9005594,5.0,1.0,2.0
2250,0.0,0.0,0.56745076,2.0,7.0,9.0
2251,0.0,2.0,0.88624203,2.0,3.0,14.0
