,years_experience,degree,nr_commits,nr_languages,nr_stars
2312,1.0,0.0,842.0,1.0,5.0
3301,2.0,1.0,849.0,3.0,2.0
3102,3.0,0.0,1859.0,4.0,7.0
3161,2.0,0.0,846.0,4.0,8.0
2168,2.0,0.0,855.0,6.0,2.0
2009,1.0,0.0,849.0,6.0,2.0
2155,1.0,1.0,842.0,5.0,5.0
3821,1.0,1.0,844.0,2.0,3.0
2549,1.0,0.0,847.0,15.0,1.0
2679,3.0,0.0,1859.0,4.0,9.0
2299,1.0,0.0,847.0,4.0,0.0
3528,1.0,0.0,848.0,10.0,3.0
2937,1.0,1.0,847.0,4.0,3.0
3265,3.0,0.0,850.0,0.0,6.0
3458,0.0,2.0,848.0,15.0,3.0
3786,2.0,0.0,849.0,13.0,5.0
3986,4.0,0.0,847.0,5.0,11.0
3165,1.0,0.0,849.0,0.0,8.0
3132,1.0,0.0,851.0,11.0,12.0
3355,2.0,0.0,841.0,3.0,5.0
2062,0.0,0.0,848.0,1.0,4.0
2809,1.0,0.0,849.0,4.0,7.0
2781,2.0,0.0,844.0,5.0,7.0
3533,0.0,0.0,850.0,1.0,0.0
3188,2.0,0.0,847.0,8.0,7.0
3831,1.0,0.0,850.0,2.0,5.0
3929,2.0,0.0,854.0,0.0,6.0
3459,1.0,0.0,851.0,2.0,4.0
2649,1.0,0.0,853.0,4.0,4.0
3223,3.0,0.0,851.0,1.0,8.0
3345,2.0,0.0,849.0,8.0,3.0
2271,0.0,2.0,848.0,6.0,6.0
3560,2.0,0.0,846.0,10.0,0.0
2453,2.0,1.0,1862.0,1.0,6.0
3286,2.0,0.0,851.0,3.0,1.0
3647,4.0,0.0,2867.0,1.0,4.0
3405,2.0,0.0,854.0,3.0,2.0
2818,1.0,0.0,849.0,1.0,2.0
2505,1.0,0.0,848.0,1.0,5.0
2061,2.0,1.0,1862.0,5.0,0.0
2595,3.0,0.0,1862.0,2.0,3.0
3482,2.0,0.0,851.0,4.0,2.0
3432,1.0,1.0,845.0,1.0,1.0
2668,4.0,0.0,2868.0,9.0,1.0
2783,3.0,0.0,1862.0,1.0,1.0
3995,0.0,0.0,847.0,3.0,3.0
3752,2.0,0.0,854.0,3.0,6.0
3115,1.0,0.0,852.0,6.0,8.0
3507,1.0,1.0,856.0,12.0,9.0
3587,2.0,0.0,1858.0,8.0,3.0
3571,0.0,0.0,852.0,3.0,2.0
3227,3.0,0.0,1856.0,0.0,3.0
3465,2.0,0.0,851.0,0.0,11.0
2579,0.0,1.0,847.0,0.0,4.0
2252,2.0,1.0,848.0,3.0,1.0
3569,1.0,1.0,841.0,3.0,9.0
2816,2.0,0.0,852.0,8.0,4.0
3547,1.0,0.0,847.0,2.0,6.0
2398,2.0,1.0,853.0,4.0,5.0
2027,2.0,0.0,854.0,3.0,7.0
3240,0.0,0.0,844.0,11.0,3.0
3401,2.0,0.0,854.0,1.0,2.0
3573,1.0,0.0,849.0,9.0,2.0
2565,0.0,0.0,860.0,14.0,0.0
3124,2.0,0.0,857.0,2.0,3.0
2736,1.0,2.0,853.0,1.0,5.0
3666,1.0,1.0,846.0,2.0,5.0
3104,3.0,0.0,1860.0,1.0,1.0
2422,2.0,1.0,850.0,4.0,4.0
2975,1.0,1.0,849.0,5.0,0.0
3421,2.0,0.0,852.0,7.0,4.0
3931,4.0,0.0,2867.0,7.0,4.0
3033,2.0,0.0,852.0,3.0,1.0
3250,2.0,0.0,1856.0,6.0,3.0
2364,3.0,0.0,1859.0,2.0,5.0
2789,1.0,0.0,850.0,0.0,3.0
2132,1.0,0.0,848.0,2.0,1.0
2774,1.0,1.0,851.0,0.0,1.0
2233,1.0,1.0,844.0,3.0,1.0
3915,2.0,0.0,1857.0,5.0,4.0
2015,0.0,2.0,848.0,9.0,6.0
3962,0.0,0.0,847.0,7.0,3.0
2950,2.0,1.0,844.0,4.0,1.0
3442,3.0,0.0,854.0,2.0,4.0
3623,1.0,0.0,849.0,1.0,3.0
3273,1.0,1.0,851.0,7.0,4.0
2563,2.0,1.0,845.0,2.0,2.0
2304,4.0,0.0,2874.0,19.0,3.0
2797,1.0,0.0,849.0,3.0,0.0
2370,0.0,0.0,848.0,2.0,2.0
3484,2.0,0.0,848.0,3.0,1.0
3059,2.0,0.0,847.0,2.0,2.0
2764,1.0,0.0,852.0,1.0,7.0
2912,0.0,1.0,848.0,4.0,2.0
2940,1.0,1.0,851.0,2.0,4.0
3402,2.0,0.0,845.0,6.0,6.0
3926,2.0,1.0,852.0,8.0,4.0
2323,1.0,0.0,855.0,14.0,5.0
2860,1.0,0.0,848.0,2.0,3.0
3193,0.0,1.0,849.0,2.0,6.0
2877,2.0,0.0,848.0,2.0,3.0
2952,3.0,0.0,847.0,1.0,3.0
2971,1.0,1.0,857.0,0.0,5.0
3784,0.0,0.0,850.0,3.0,0.0
2958,2.0,0.0,1860.0,2.0,1.0
3364,0.0,2.0,852.0,4.0,5.0
2939,0.0,0.0,851.0,4.0,0.0
2142,1.0,1.0,842.0,12.0,2.0
2534,3.0,0.0,850.0,1.0,4.0
2827,2.0,0.0,852.0,2.0,5.0
2026,0.0,0.0,849.0,3.0,5.0
2390,2.0,0.0,850.0,9.0,0.0
2959,2.0,1.0,854.0,9.0,10.0
2761,3.0,0.0,2869.0,5.0,2.0
2091,3.0,0.0,1855.0,3.0,1.0
2161,3.0,0.0,1862.0,4.0,4.0
3518,3.0,0.0,854.0,4.0,1.0
2535,1.0,0.0,853.0,12.0,3.0
3443,0.0,0.0,844.0,3.0,6.0
2315,1.0,0.0,851.0,3.0,9.0
3026,3.0,0.0,847.0,3.0,2.0
2812,3.0,0.0,1855.0,9.0,4.0
2609,3.0,0.0,851.0,1.0,2.0
3534,2.0,1.0,852.0,2.0,4.0
2097,2.0,0.0,857.0,8.0,2.0
3475,2.0,0.0,846.0,6.0,5.0
2210,3.0,0.0,853.0,0.0,2.0
2731,1.0,1.0,849.0,3.0,4.0
2618,2.0,1.0,846.0,2.0,2.0
3292,0.0,0.0,848.0,0.0,4.0
3982,0.0,2.0,850.0,1.0,3.0
2539,1.0,1.0,847.0,0.0,3.0
3269,1.0,1.0,849.0,4.0,4.0
2778,2.0,0.0,848.0,6.0,1.0
2157,1.0,1.0,853.0,0.0,3.0
2861,3.0,0.0,1860.0,0.0,5.0
3914,2.0,1.0,844.0,11.0,3.0
2128,2.0,0.0,843.0,7.0,8.0
2792,2.0,0.0,1859.0,5.0,2.0
3245,0.0,2.0,848.0,2.0,1.0
2693,3.0,0.0,855.0,8.0,3.0
3039,2.0,0.0,848.0,0.0,3.0
2056,2.0,0.0,851.0,0.0,9.0
2302,2.0,0.0,852.0,5.0,5.0
2744,1.0,0.0,842.0,3.0,7.0
2523,0.0,0.0,849.0,0.0,1.0
2160,2.0,0.0,851.0,1.0,5.0
3426,0.0,1.0,849.0,0.0,2.0
2055,1.0,0.0,850.0,1.0,2.0
3429,1.0,0.0,850.0,4.0,2.0
2376,2.0,0.0,845.0,8.0,7.0
3712,3.0,0.0,1857.0,1.0,11.0
3680,0.0,0.0,851.0,1.0,0.0
2899,1.0,0.0,843.0,0.0,7.0
3437,0.0,2.0,852.0,8.0,1.0
2558,0.0,0.0,846.0,8.0,1.0
3150,2.0,0.0,853.0,3.0,3.0
2475,0.0,0.0,854.0,6.0,2.0
3611,0.0,0.0,851.0,5.0,8.0
2354,4.0,0.0,2867.0,2.0,2.0
2473,3.0,0.0,1857.0,2.0,11.0
3456,1.0,1.0,847.0,5.0,3.0
3894,0.0,0.0,852.0,6.0,0.0
2384,2.0,0.0,1857.0,4.0,1.0
2934,0.0,0.0,850.0,4.0,7.0
3325,1.0,2.0,844.0,3.0,8.0
2365,1.0,1.0,843.0,0.0,4.0
3898,2.0,0.0,851.0,3.0,5.0
3747,3.0,0.0,850.0,1.0,2.0
2223,2.0,0.0,1859.0,3.0,5.0
2568,2.0,1.0,850.0,6.0,2.0
3600,2.0,0.0,847.0,5.0,1.0
3097,2.0,1.0,846.0,7.0,6.0
2321,1.0,1.0,848.0,0.0,4.0
2413,1.0,0.0,848.0,1.0,5.0
2038,0.0,1.0,844.0,16.0,3.0
2366,1.0,0.0,848.0,4.0,0.0
