ix,goal_cost,intv_cost
3989,1.0,7.3
3278,1.0,5.5
3886,1.0,1.3
2058,1.0,1.9
3298,1.0,0.7999999999999999
2295,1.0,2.5
2935,1.0,0.4
2671,1.0,1.1
2039,1.0,3.1999999999999997
3049,1.0,0.8
2161,1.0,2.0
2207,1.0,2.2
3931,1.0,0.2
3593,1.0,0.6
3679,1.0,1.3
2322,1.0,0.2
2958,1.0,1.4
3311,1.0,1.0
3695,1.0,0.4
2961,1.0,1.2000000000000002
2271,1.0,2.3
3394,1.0,1.7
3066,1.0,3.2
2407,1.0,1.5
3969,1.0,0.9
2848,1.0,1.5
3660,1.0,3.8000000000000003
2363,1.0,1.1
2138,1.0,3.4
2538,1.0,1.3
2170,1.0,0.7999999999999999
3726,1.0,5.6000000000000005
3637,1.0,0.9
3788,1.0,1.6
3246,1.0,1.4
3780,1.0,3.6
3268,1.0,8.5
2925,1.0,0.4
3994,1.0,0.7
2127,1.0,3.5999999999999996
2438,1.0,4.9
2157,1.0,2.4
2739,1.0,0.3
2306,1.0,2.8
3363,1.0,2.0
3368,1.0,3.7
3867,1.0,1.9
2979,1.0,4.9
2025,1.0,1.2000000000000002
3422,1.0,0.1
2144,1.0,2.5
2204,1.0,4.8999999999999995
2274,1.0,1.4000000000000001
2449,1.0,2.4
3372,1.0,5.9
3530,1.0,0.1
3404,1.0,4.5
2948,1.0,0.7999999999999999
3042,1.0,0.1
2098,1.0,0.5
3687,1.0,1.2000000000000002
2797,1.0,1.5
3909,1.0,2.9
3217,1.0,3.8000000000000003
3817,1.0,5.1
2434,1.0,0.5
3959,1.0,0.7
3405,1.0,0.3
2327,1.0,2.7
3463,1.0,1.0
2171,1.0,0.7
2877,1.0,2.4
3559,1.0,3.5
3767,1.0,3.8
3390,1.0,2.3000000000000003
2627,1.0,7.8
3558,1.0,0.1
2523,1.0,1.4
2048,1.0,3.8
2294,1.0,1.5
2770,1.0,1.1
3446,1.0,0.7999999999999999
3797,1.0,0.8
3935,1.0,3.4
2395,1.0,0.6
2664,1.0,1.0
2186,1.0,0.6
2064,1.0,1.4000000000000001
3647,1.0,4.3
2971,1.0,0.4
3236,1.0,1.9
3141,1.0,0.1
3728,1.0,0.9
3578,1.0,2.6
2532,1.0,6.8999999999999995
3599,1.0,0.1
2149,1.0,2.9
2507,1.0,0.2
3665,1.0,3.1
3238,1.0,3.3000000000000003
3818,1.0,0.1
3249,1.0,2.3000000000000003
3617,1.0,4.5
2185,1.0,4.1
2575,1.0,8.8
2446,1.0,2.8000000000000003
3901,1.0,0.4
3596,1.0,8.3
2994,1.0,4.0
2950,1.0,1.3
2806,1.0,0.7999999999999999
3073,1.0,1.2
3774,1.0,0.2
3646,1.0,1.9000000000000001
3962,1.0,1.7
2874,1.0,1.0
2016,1.0,0.7
3636,1.0,1.2000000000000002
2005,1.0,3.4000000000000004
3701,1.0,2.6999999999999997
2191,1.0,0.6
2867,1.0,0.6
2617,1.0,4.6000000000000005
3252,1.0,3.1999999999999997
3782,1.0,8.3
3506,1.0,4.1000000000000005
2952,1.0,2.6
3116,1.0,0.1
2569,1.0,4.3999999999999995
3548,1.0,4.9
3541,1.0,0.8
3210,1.0,8.8
2610,1.0,0.8
3892,1.0,2.8
2876,1.0,0.5
3378,1.0,3.6
2561,1.0,0.5
2081,1.0,1.0
3743,1.0,3.5
2045,1.0,5.1
3866,1.0,4.8
3496,1.0,0.6
2028,1.0,0.9
2197,1.0,1.5
2588,1.0,0.4
3111,1.0,5.1
2524,1.0,1.0
2436,1.0,1.4
3577,1.0,0.2
3487,1.0,0.1
2080,1.0,0.3
3078,1.0,0.1
2929,1.0,0.1
3879,1.0,5.3
3594,1.0,0.6
3257,1.0,0.7
3664,1.0,1.6
2397,1.0,0.6
2597,1.0,0.7
3934,1.0,8.0
3397,1.0,7.6000000000000005
2038,1.0,0.2
2380,1.0,1.2
2006,1.0,0.2
2851,1.0,0.6
2074,1.0,2.1
2635,1.0,0.3
3996,1.0,4.6
2765,1.0,7.6
3579,1.0,5.1
2276,1.0,2.2
2220,1.0,7.1
2308,1.0,3.6
3970,1.0,5.3
3834,1.0,0.4
2546,1.0,0.5
2574,1.0,1.5
2120,1.0,0.3
2026,1.0,7.0
2793,1.0,3.5
3772,1.0,4.9
2168,1.0,0.6
2212,1.0,1.1
2196,1.0,0.3
3272,1.0,5.2
3871,1.0,4.3999999999999995
2498,1.0,2.7
2182,1.0,2.8
2440,1.0,1.2000000000000002
3421,1.0,0.2
3440,1.0,0.6
2493,1.0,2.0
3718,1.0,0.7
3165,1.0,1.2000000000000002
2520,1.0,1.7
2110,1.0,3.6
3775,1.0,1.3
2359,1.0,1.8
2153,1.0,4.800000000000001
3981,1.0,0.6
