ix,goal_cost,intv_cost
16894,1.0,0.1
10293,1.0,0.8
10813,1.0,0.3
11384,1.0,1.0
11148,1.0,0.7
13469,1.0,0.9
12492,1.0,0.6
17460,1.0,0.6
12819,1.0,0.7
11765,1.0,0.4
14207,1.0,0.1
11657,1.0,0.6
11446,1.0,0.2
15198,1.0,0.2
11260,1.0,0.9
11432,1.0,0.2
13996,1.0,0.8
12606,1.0,0.7
19983,1.0,0.4
12755,1.0,0.5
17782,1.0,0.3
13326,1.0,1.0
17983,1.0,1.1
15590,1.0,0.3
17197,1.0,0.6
18133,1.0,0.3
11792,1.0,0.9
19710,1.0,0.5
15615,1.0,0.6
17742,1.0,0.4
18081,1.0,0.7
18231,1.0,0.9
10284,1.0,0.5
11499,1.0,0.4
14450,1.0,0.4
19212,1.0,0.5
14471,1.0,0.4
19000,1.0,0.3
10002,1.0,0.1
13520,1.0,0.8
10852,1.0,0.1
15249,1.0,0.3
13146,1.0,0.6
19891,1.0,0.5
14019,1.0,0.3
16911,1.0,0.2
14462,1.0,0.6
10346,1.0,0.1
16482,1.0,0.2
13521,1.0,0.8
15891,1.0,0.5
11833,1.0,0.7
14339,1.0,0.4
12051,1.0,0.5
12178,1.0,0.3
14024,1.0,1.0
12639,1.0,0.4
13044,1.0,1.0
19855,1.0,0.5
13694,1.0,0.9
16736,1.0,1.0
18386,1.0,0.5
15680,1.0,0.2
13484,1.0,0.2
10097,1.0,0.1
15476,1.0,0.1
16842,1.0,0.7
15329,1.0,0.6
17612,1.0,0.9
14632,1.0,0.4
12791,1.0,0.8
13559,1.0,0.1
11258,1.0,0.3
17011,1.0,1.0
18350,1.0,0.5
18711,1.0,0.5
18400,1.0,0.6
15865,1.0,0.5
19229,1.0,0.7
16789,1.0,0.9
11520,1.0,0.9
15952,1.0,0.8
17826,1.0,0.7
17029,1.0,1.0
12830,1.0,0.3
10156,1.0,0.5
10032,1.0,0.4
15300,1.0,0.5
11991,1.0,0.9
14761,1.0,0.2
13726,1.0,0.4
16115,1.0,0.5
10669,1.0,0.7
11435,1.0,0.5
19729,1.0,0.3
17473,1.0,1.0
19925,1.0,0.4
16766,1.0,0.1
18060,1.0,0.30000000000000004
15890,1.0,0.7999999999999999
18969,1.0,0.5
15322,1.0,0.9
11249,1.0,0.9
17253,1.0,1.0
17781,1.0,0.6
19841,1.0,0.9
15257,1.0,0.1
13788,1.0,0.9
19165,1.0,0.5
11342,1.0,1.0
11004,1.0,0.6
19780,1.0,0.3
19339,1.0,0.6
12227,1.0,0.2
15131,1.0,0.4
10418,1.0,1.0
15435,1.0,0.6
11768,1.0,0.5
16543,1.0,0.5
15499,1.0,0.4
10482,1.0,0.7
19945,1.0,0.6
16389,1.0,0.6
13782,1.0,0.1
12236,1.0,0.8
14132,1.0,0.5
15798,1.0,0.7
18938,1.0,0.1
10445,1.0,0.6
16665,1.0,1.0
14660,1.0,0.9
16691,1.0,0.6
17662,1.0,0.1
19132,1.0,0.4
10393,1.0,0.8
11353,1.0,0.7
13553,1.0,0.8
10250,1.0,0.7
14428,1.0,0.6
10620,1.0,1.0
17605,1.0,0.1
13972,1.0,0.2
13102,1.0,0.8
13495,1.0,0.7
12965,1.0,0.9
17704,1.0,0.5
19927,1.0,0.1
12962,1.0,0.2
17211,1.0,0.1
18174,1.0,0.1
16607,1.0,0.7
11773,1.0,1.0
16938,1.0,0.9
15836,1.0,0.7
10069,1.0,0.9
10055,1.0,0.5
12827,1.0,0.6
18582,1.0,0.1
18224,1.0,0.3
12203,1.0,0.5
12301,1.0,0.5
13658,1.0,0.9
15168,1.0,0.4
11296,1.0,0.8
12063,1.0,0.4
19890,1.0,0.2
13442,1.0,0.4
17224,1.0,0.4
19679,1.0,0.8
18223,1.0,0.3
19887,1.0,0.3
15000,1.0,0.4
14335,1.0,1.1
12880,1.0,0.8
15031,1.0,0.7
11318,1.0,0.9
18239,1.0,0.4
19920,1.0,1.0
14974,1.0,0.1
16215,1.0,0.4
11690,1.0,0.7
17213,1.0,0.3
12721,1.0,0.1
13729,1.0,0.6
17015,1.0,0.6
10114,1.0,0.9
18650,1.0,0.7
15510,1.0,0.7
13345,1.0,0.8
12599,1.0,1.0
18785,1.0,0.4
19538,1.0,0.2
19857,1.0,0.5
15151,1.0,0.3
16823,1.0,0.5
15090,1.0,1.0
15697,1.0,0.7
12185,1.0,0.7
18531,1.0,1.0
18799,1.0,0.5
