ix,goal_cost,intv_cost
3668,0.867,1.4
3713,0.858,3.2
2140,0.873,1.2
2938,0.86,1.3
3444,0.857,1.6
3548,0.862,1.7
2895,0.851,6.5
2905,0.86,2.2
3257,0.8500000238418579,2.0
2294,0.858,1.6
2785,0.863,1.7
2764,0.8610000014305115,1.5
3191,0.851,3.0
3709,0.8529999852180481,1.0
3892,0.8619999885559082,1.5
2864,0.86,4.2
3905,0.863,1.5
2919,0.857,4.1
2520,0.86,3.8
3839,0.8650000095367432,2.0
3029,0.869,2.3
2252,0.873,1.9
2496,0.857,1.1
2237,0.885,1.6
3217,0.926,1.8
2800,0.852,2.4
3380,0.868,4.5
2903,0.851,3.4
3966,0.872,1.1
3616,0.868,0.8
2123,0.864,1.2
3282,0.864,3.4000000000000004
3564,0.859,1.8
2700,0.861,1.2
2282,0.867,2.8
2500,0.863,2.8000000000000003
3899,0.856,1.4
3646,0.8600000143051147,2.0
3405,0.8629999756813049,1.0
3509,0.861,1.7
2075,0.8600000143051147,5.5
2612,0.857,2.9
3736,0.855,2.0
2067,0.858,1.9
2072,0.852,2.8
2660,0.861,3.3
3576,0.864,2.4
3212,0.872,2.6
2423,0.86,1.2
2644,0.865,2.2
3015,0.872,1.1
3288,0.863,3.9000000000000004
2082,0.876,2.4
2896,0.876,1.3
3142,0.853,1.4
3178,0.865,1.8
2458,0.856,0.8
3876,0.8600000143051147,2.5
2841,0.871,1.8
3018,0.858,1.3
2831,0.866,2.5
2829,0.853,0.9
3104,0.858,5.199999999999999
2286,0.863,2.1
2411,0.866,3.0
2763,0.863,2.3000000000000003
2868,0.866,7.5
2684,0.8629999756813049,1.0
3457,0.856,4.7
2786,0.8629999756813049,1.5
2833,0.865,1.7
3569,0.865,2.6
3187,0.856,1.9
2892,0.863,1.8
3958,0.857,1.8
2633,0.86,6.0
3937,0.871,1.4
2523,0.856,6.7
2550,0.86,1.9
2375,0.865,1.2
3782,0.866,1.1
2982,0.856,1.8
3143,0.8650000095367432,1.5
3166,0.8650000095367432,3.5
3919,0.856,2.4
2032,0.862,1.3
2293,0.855,1.8
3700,0.863,5.300000000000001
2205,0.863,1.2
2569,0.875,1.7
3979,0.865,1.8
2796,0.873,3.2
3577,0.859,1.4
2225,0.859,6.2
2002,0.852,1.2
2367,0.886,1.3
2858,0.865,1.3
3865,0.851,1.9
2691,0.86,2.7
2758,0.86,4.8
3027,0.883,3.4
3009,0.863,1.9
2776,0.854,1.3
2518,0.852,1.2
2440,0.869,1.1
2505,0.881,0.9
2839,0.872,2.0
2769,0.857,1.1
3991,0.863,2.4
2541,0.851,3.8
2744,0.857,4.0
3654,0.865,1.1
3294,0.862,1.2
3133,0.894,1.1
3730,0.863,4.0
3279,0.851,3.6
3967,0.871,2.4
3117,0.868,1.7
3452,0.87,0.8
2239,0.898,1.4
3660,0.862,2.2
3460,0.855,1.0
2824,0.872,1.2
2630,0.866,1.6
2754,0.858,4.7
3746,0.8640000224113464,1.0
3914,0.859,2.4
3408,0.872,2.2
3622,0.854,3.5
2788,0.857,1.6
3402,0.892,1.2
2891,0.882,1.8
3093,0.872,1.2
2177,0.866,1.5
3942,0.862,2.3
2592,0.8840000033378601,1.5
2887,0.853,3.7
3891,0.882,1.6
2228,0.864,1.8
3724,0.87,1.1
2182,0.901,3.6
3495,0.856,1.7
3659,0.858,1.2
2881,0.8600000143051147,1.5
2715,0.873,1.4
3619,0.858,1.6
3340,0.869,1.4
2483,0.858,2.5
3872,0.8619999885559082,1.0
3729,0.871,1.8
2141,0.8500000238418579,1.0
2949,0.8690000176429749,2.0
2497,0.855,4.4
3897,0.853,1.4
2301,0.851,1.3
2912,0.871,1.4
2873,0.87,1.7
3310,0.855,1.9
3413,0.854,2.3
3331,0.867,1.1
2463,0.8679999709129333,2.0
2062,0.856,2.1
3484,0.874,2.6
3935,0.8769999742507935,3.0
3309,0.872,0.9
2222,0.86,4.9
2950,0.855,1.3
2746,0.86,2.5
2438,0.865,3.2
2213,0.889,1.3
3465,0.872,3.1
2028,0.86,3.6
3592,0.864,1.4
2978,0.857,1.7
2221,0.86,3.5
3643,0.877,1.6
2001,0.8799999952316284,1.5
2552,0.865,1.5
2332,0.871,1.2
2167,0.8600000143051147,1.5
3284,0.866,0.8
2192,0.855,1.9
2055,0.853,5.5
3640,0.865,2.3
3947,0.859000027179718,1.5
2627,0.859,2.2
2843,0.851,4.800000000000001
2594,0.856,2.8
3506,0.851,7.699999999999999
3921,0.852,1.4
2384,0.875,1.9
3195,0.86,4.5
2559,0.858,1.3
2125,0.868,2.1
2923,0.855,1.3
2129,0.854,3.5
2964,0.87,1.2
2780,0.861,1.1
3701,0.855,2.1
3540,0.86,0.9
