,x1,x2,x3,x4,x5
2016,0.0,-0.0,0.0,1.0,-0.0
2202,-0.0,0.0,0.0,0.0,-1.0
3675,0.0,0.0,-0.0,1.0,-0.0
2527,-0.0,0.0,-0.0,0.0,-1.0
3820,0.0,-0.0,0.0,0.0,-1.0
2386,0.0,0.0,0.0,-0.0,-1.0
2461,0.0,-0.0,0.0,1.0,-0.0
2445,-0.0,0.0,-0.0,0.0,-1.0
3314,-0.0,0.0,-0.0,-0.0,-1.0
2714,0.0,1.0,0.0,0.0,0.0
2401,0.0,-0.0,0.0,0.0,-1.0
2071,-0.0,0.0,0.0,0.0,-1.0
2887,-0.0,0.0,0.0,0.0,-1.0
2248,-0.0,0.0,0.0,0.0,-1.0
2030,0.0,-0.0,-0.0,0.0,-1.0
2966,-0.0,-0.0,0.0,0.0,-1.0
3878,-0.0,0.0,-0.0,-0.0,-1.0
3954,-0.0,-0.0,0.0,-0.0,-1.0
2746,-0.0,0.0,0.0,0.0,-1.0
3320,0.0,-0.0,0.0,-0.0,-1.0
2804,-0.0,0.0,0.0,0.0,-2.0
2667,0.0,-0.0,-0.0,0.0,-1.0
2685,0.0,0.0,-0.0,0.0,-1.0
2572,0.0,-0.0,0.0,0.0,-1.0
3887,-0.0,0.0,0.0,0.0,-1.0
2077,0.0,0.0,-1.0,0.0,-0.0
3512,0.0,-0.0,-0.0,-0.0,-1.0
3131,-0.0,0.0,0.0,-0.0,-1.0
2434,-0.0,0.0,-0.0,0.0,-1.0
3628,1.0,0.0,0.0,0.0,-0.0
3232,-0.0,0.0,-0.0,-0.0,-1.0
3580,0.0,-0.0,0.0,-0.0,-1.0
3348,0.0,-0.0,0.0,0.0,-1.0
2363,0.0,-0.0,0.0,-0.0,-1.0
2831,0.0,-0.0,0.0,0.0,-1.0
3510,0.0,-0.0,-0.0,0.0,-1.0
2333,0.0,-0.0,-0.0,0.0,-1.0
2944,0.0,-0.0,-0.0,0.0,-1.0
2957,-0.0,-0.0,-0.0,0.0,-1.0
3400,0.0,-0.0,-0.0,0.0,-1.0
2132,0.0,-1.0,0.0,-0.0,0.0
2287,-0.0,0.0,1.0,-0.0,0.0
2462,-0.0,0.0,-0.0,0.0,-1.0
2894,-0.0,0.0,-0.0,0.0,-1.0
3403,0.0,-0.0,1.0,-0.0,0.0
3686,0.0,-0.0,0.0,0.0,-1.0
2958,-0.0,-0.0,0.0,0.0,-1.0
2115,0.0,-0.0,0.0,-0.0,-1.0
3087,-0.0,0.0,0.0,0.0,-1.0
2797,0.0,-0.0,0.0,-0.0,-1.0
2142,-0.0,0.0,0.0,-0.0,-1.0
3023,0.0,0.0,0.0,0.0,-1.0
2791,0.0,-0.0,-0.0,0.0,-1.0
2093,0.0,1.0,-0.0,0.0,-0.0
3303,-0.0,0.0,0.0,0.0,-1.0
3833,-0.0,1.0,1.0,-0.0,-0.0
2781,0.0,-0.0,0.0,-0.0,-1.0
2702,-1.0,-0.0,0.0,-0.0,-1.0
3920,-0.0,0.0,0.0,-0.0,-1.0
3517,-0.0,0.0,-0.0,-0.0,-1.0
3901,-0.0,0.0,0.0,1.0,0.0
2134,0.0,-0.0,0.0,0.0,-1.0
3109,-0.0,0.0,0.0,1.0,0.0
2727,-0.0,0.0,-0.0,-0.0,-1.0
3231,0.0,-0.0,-0.0,0.0,-1.0
2856,0.0,-0.0,0.0,0.0,-1.0
2273,0.0,-0.0,-1.0,0.0,-0.0
3642,0.0,-0.0,-0.0,0.0,-1.0
2701,-0.0,1.0,-0.0,0.0,-0.0
2517,-0.0,0.0,0.0,0.0,-1.0
2313,-0.0,0.0,0.0,-0.0,-1.0
2623,0.0,-0.0,-0.0,0.0,-1.0
3427,-0.0,0.0,0.0,0.0,-1.0
3411,-0.0,0.0,0.0,-0.0,-1.0
2415,-0.0,0.0,-0.0,-0.0,-1.0
2987,-0.0,-0.0,0.0,0.0,-1.0
2144,-0.0,-0.0,-0.0,1.0,0.0
3050,0.0,1.0,0.0,-0.0,-0.0
2763,0.0,-0.0,0.0,-0.0,-1.0
2493,0.0,-0.0,0.0,-0.0,-1.0
2086,0.0,0.0,0.0,-0.0,-1.0
3971,-0.0,0.0,0.0,0.0,-1.0
3277,-0.0,0.0,0.0,-0.0,-1.0
2145,-0.0,0.0,0.0,-0.0,-1.0
3356,-0.0,0.0,0.0,0.0,-1.0
3559,0.0,-0.0,-0.0,1.0,-0.0
2893,-0.0,0.0,-0.0,0.0,-1.0
3621,0.0,-0.0,0.0,-0.0,-1.0
2692,-0.0,0.0,0.0,-0.0,-1.0
3243,-0.0,0.0,-1.0,-0.0,0.0
3290,0.0,-0.0,0.0,-0.0,-1.0
3778,-0.0,0.0,0.0,0.0,-1.0
2860,-0.0,0.0,0.0,0.0,-1.0
2349,0.0,-0.0,0.0,-0.0,-1.0
3985,-0.0,0.0,-0.0,0.0,-1.0
2214,-0.0,0.0,-0.0,0.0,-1.0
2696,0.0,0.0,0.0,0.0,-1.0
2861,-0.0,1.0,0.0,-0.0,0.0
2925,-0.0,-0.0,-0.0,-0.0,-1.0
3088,-0.0,0.0,0.0,-0.0,-1.0
2169,-0.0,0.0,0.0,0.0,-1.0
2847,-0.0,0.0,0.0,1.0,0.0
3626,-0.0,1.0,-0.0,-0.0,0.0
3763,-0.0,0.0,0.0,-0.0,-1.0
