,y
3178,1.0
2214,1.0
2203,1.0
2029,0.0
2198,1.0
2700,1.0
3549,1.0
3889,1.0
3930,0.0
2470,1.0
3393,1.0
2083,1.0
3600,1.0
3170,1.0
3494,1.0
2064,1.0
3513,1.0
3158,1.0
3574,1.0
3921,1.0
2142,1.0
3225,1.0
2251,1.0
2986,1.0
3760,1.0
2766,1.0
3126,1.0
2435,1.0
3704,1.0
3286,1.0
3749,1.0
3322,1.0
2447,1.0
3096,1.0
2672,1.0
2663,1.0
2438,1.0
3145,1.0
3995,0.0
2445,0.0
2899,1.0
3222,1.0
2717,0.0
2518,1.0
2780,1.0
3076,0.0
2724,1.0
2763,1.0
2911,1.0
2547,1.0
3795,1.0
3031,1.0
3769,1.0
2362,1.0
2817,1.0
3148,1.0
2356,1.0
2561,1.0
2484,0.0
2106,0.0
3368,1.0
3256,1.0
2290,1.0
3238,1.0
3176,1.0
3955,1.0
2586,1.0
3140,1.0
2968,1.0
2811,1.0
2313,1.0
3165,0.0
3578,0.0
3385,1.0
2699,1.0
3416,0.0
2148,1.0
3657,1.0
2641,1.0
3585,1.0
2777,1.0
2878,1.0
2116,1.0
2888,1.0
3564,1.0
3953,1.0
2001,1.0
2630,1.0
2584,0.0
3616,1.0
2954,1.0
2768,1.0
2215,1.0
3609,1.0
2256,1.0
3019,0.0
3506,1.0
2877,1.0
2921,1.0
3742,1.0
3068,1.0
3850,1.0
3681,1.0
2169,1.0
2542,1.0
2998,1.0
3307,1.0
2690,1.0
3290,1.0
3612,1.0
3183,0.0
3635,1.0
3947,1.0
2531,1.0
2172,1.0
2863,1.0
2068,1.0
2036,1.0
2571,1.0
3231,0.0
2802,1.0
3105,1.0
2124,1.0
2760,1.0
3346,1.0
3269,1.0
3048,1.0
3376,1.0
2660,1.0
2245,1.0
2812,1.0
3994,1.0
3897,1.0
3172,1.0
3865,1.0
2329,1.0
2528,1.0
2993,1.0
3882,1.0
2951,1.0
3142,1.0
3608,1.0
2608,1.0
3539,1.0
2713,0.0
2287,1.0
3249,1.0
3724,1.0
3630,1.0
3611,1.0
3379,0.0
2394,1.0
3015,1.0
2573,1.0
3364,1.0
2345,1.0
3810,1.0
2930,1.0
3336,1.0
2511,1.0
3900,1.0
2981,1.0
2736,1.0
3528,1.0
2941,1.0
3318,1.0
2928,0.0
3018,1.0
3277,1.0
3260,1.0
2179,1.0
2798,1.0
2415,1.0
3893,1.0
2846,1.0
3180,1.0
3009,1.0
2422,1.0
2734,1.0
3846,0.0
3943,1.0
3485,1.0
2709,1.0
2178,1.0
2074,1.0
2494,1.0
3266,0.0
3946,1.0
2397,1.0
2704,1.0
2613,1.0
3224,1.0
3386,1.0
2893,1.0
2316,1.0
2824,1.0
3191,1.0
3389,1.0
3343,0.0
2729,1.0
