,senior-level_skill
2368,0.0
2321,0.0
3373,0.0
2914,0.0
3054,0.0
2338,0.0
2469,0.0
2735,0.0
3828,0.0
3663,0.0
2590,0.0
3435,0.0
2129,0.0
3693,0.0
3537,0.0
2522,0.0
3495,0.0
2669,0.0
3454,0.0
3719,0.0
3253,0.0
2087,0.0
3261,0.0
2266,0.0
3623,0.0
2647,0.0
3985,0.0
3885,0.0
3207,0.0
3130,0.0
2594,0.0
2467,0.0
3755,0.0
3722,0.0
3097,0.0
3974,0.0
3644,0.0
2548,0.0
3857,0.0
2640,0.0
2730,0.0
2555,0.0
2092,0.0
3636,0.0
2528,0.0
2989,0.0
2074,0.0
3264,0.0
3324,0.0
2783,0.0
3946,0.0
2516,0.0
3241,0.0
2625,0.0
3226,0.0
3388,0.0
2498,0.0
2255,0.0
3638,0.0
3864,0.0
2627,0.0
3807,0.0
3338,0.0
3834,0.0
3602,0.0
2820,0.0
2660,0.0
3407,0.0
2000,0.0
3247,0.0
3753,0.0
3147,0.0
2626,0.0
3563,0.0
2125,0.0
2826,0.0
2152,0.0
3179,0.0
2631,0.0
2950,0.0
2207,0.0
3574,0.0
2097,0.0
3794,1.0
2628,0.0
2538,0.0
2635,0.0
2509,0.0
2492,0.0
3818,0.0
2103,0.0
2997,0.0
3742,0.0
3368,0.0
3833,0.0
3886,0.0
3898,0.0
2099,0.0
2906,0.0
3491,0.0
2747,0.0
2874,0.0
2044,0.0
3607,0.0
2580,0.0
2855,0.0
2232,0.0
3383,0.0
3945,0.0
3272,0.0
3484,0.0
2036,0.0
2822,0.0
2592,0.0
2751,0.0
3315,0.0
2584,1.0
3853,0.0
2645,0.0
3529,0.0
3243,0.0
2312,0.0
2940,0.0
2633,0.0
3314,0.0
2043,0.0
2530,0.0
3128,0.0
3461,0.0
2009,0.0
2210,0.0
3432,0.0
2177,0.0
2497,0.0
3217,0.0
3531,0.0
2198,0.0
3237,0.0
2252,0.0
3543,0.0
3034,0.0
3065,0.0
3433,0.0
3414,0.0
2077,0.0
3784,0.0
3756,0.0
2140,0.0
2331,0.0
3384,0.0
2650,0.0
3936,0.0
3146,0.0
3867,0.0
2658,0.0
3359,0.0
2941,0.0
2317,0.0
3716,1.0
3201,0.0
2250,0.0
2662,0.0
2318,0.0
3291,0.0
3010,0.0
3725,0.0
2762,0.0
3028,0.0
3482,0.0
3959,0.0
2170,0.0
3041,0.0
3060,0.0
3019,0.0
2448,0.0
3117,0.0
2692,0.0
3993,0.0
2457,0.0
3411,0.0
2729,0.0
3228,0.0
2173,0.0
3115,0.0
3809,0.0
2879,0.0
3182,0.0
3444,0.0
2536,0.0
2716,0.0
3772,0.0
3042,0.0
3245,0.0
3659,0.0
3912,0.0
3448,0.0
3406,0.0
2466,0.0
2139,0.0
2461,0.0
