,x1,x2
3283,0.8,1.3
2580,1.7,0.0
3648,1.6,3.6
3800,0.5,3.6
2632,2.7,-0.0
2703,1.3,0.0
3467,0.7,4.5
3948,1.9,0.0
2444,0.7,4.2
2548,1.9,-0.0
2617,1.4,-0.0
2852,1.6,2.1
3161,1.1,0.0
2491,2.1,1.4
3523,2.2,1.3
2550,2.6,3.5
3578,1.6,0.0
2110,0.3,1.8
2319,1.8,5.6
3764,1.9,0.0
3157,0.7,1.8
3021,0.3,4.2
2419,2.0,2.6
2012,2.3,4.2
3849,0.2,2.6
3258,1.8,0.0
3236,0.0,2.6
3613,2.9,0.0
2808,2.2,-0.0
3446,1.6,0.0
3689,1.3,-0.0
3924,1.5,0.0
3616,0.0,3.1
3940,1.8,-0.0
2477,1.1,0.0
3379,1.8,4.0
2542,1.5,-0.0
3656,1.9,2.1
3676,0.9,3.1
2533,1.4,0.0
3947,2.2,-0.0
3373,0.2,3.3
3814,2.5,-0.0
2316,2.1,0.0
3081,1.7,-0.0
3215,1.8,3.1
2832,1.7,-0.0
2761,2.8,0.0
2280,1.3,0.0
3702,0.7,2.6
2039,3.2,2.6
2188,0.5,3.6
2858,0.3,2.6
3832,1.2,-0.0
2282,2.4,0.0
3253,1.0,0.0
2343,3.1,-0.0
3339,1.2,-0.0
2106,0.9,3.1
2348,0.7,3.1
3280,2.2,-0.0
2884,0.6,2.1
2972,2.6,2.6
2013,0.0,2.2
3555,1.6,0.0
2294,1.3,2.6
3501,2.5,-0.0
2658,2.9,-0.0
2080,2.0,3.1
3731,2.0,0.0
3917,2.1,-0.0
2719,1.9,-0.0
3408,1.2,0.0
3711,1.3,3.3
3556,1.1,-0.0
2905,1.0,0.0
2951,3.1,4.7
2814,2.8,0.0
2664,1.7,6.7
3106,2.3,0.0
2763,1.5,0.0
3878,2.2,3.6
3234,1.1,0.9
3719,1.5,-0.0
2142,1.8,4.2
2909,1.2,0.0
2605,1.6,-0.0
2483,0.0,1.7
2738,0.2,2.6
2805,1.1,0.0
3020,1.1,0.0
3674,1.5,-0.0
2339,2.5,2.1
3734,1.3,-0.0
3792,1.6,0.0
2324,1.7,-0.0
2519,2.6,-0.0
2609,2.1,0.0
3533,0.8,0.0
2333,1.1,-0.0
2070,0.7,2.1
3071,2.3,1.2
2230,1.0,0.0
2962,1.2,-0.0
3255,0.9,0.0
3014,1.1,0.0
2906,2.1,-0.0
3276,1.8,-0.0
3005,1.4,0.0
3824,1.3,2.1
2388,2.0,0.0
3078,0.8,2.1
2915,1.8,-0.0
2698,0.8,2.1
3828,1.6,4.7
2367,1.8,0.0
2076,1.1,0.0
3128,1.4,-0.0
2101,1.4,0.0
2676,1.9,3.1
2551,1.5,-0.0
3962,2.6,3.6
2206,1.6,0.0
2391,1.8,4.2
3404,1.6,0.0
2144,0.9,1.3
2200,1.5,0.0
2503,2.0,-0.0
2462,1.9,-0.0
3635,0.1,2.1
2689,2.0,-0.0
2291,2.0,0.0
3909,1.2,0.0
2612,1.2,-0.0
3386,0.2,1.8
3308,1.4,-0.0
3872,2.2,2.6
3874,1.2,-0.0
3011,1.4,0.0
2728,1.1,2.1
3997,3.0,0.0
3160,2.1,4.2
2293,0.8,3.1
2094,2.5,0.0
2472,1.5,0.0
3431,1.0,-0.0
2606,1.6,-0.0
2647,1.0,0.0
3700,1.4,4.1
2956,2.8,-0.0
3996,1.4,-0.0
2109,0.7,-0.0
3660,1.9,0.0
3353,2.1,-0.0
2713,0.4,3.6
2264,1.3,0.0
3414,1.2,0.0
2968,2.8,0.0
2993,1.8,3.8
2337,1.3,0.0
2963,1.2,0.0
2802,2.1,0.0
2879,2.5,0.0
2570,1.9,0.0
3780,0.7,2.6
2359,0.8,2.1
3172,2.4,0.0
2146,1.5,-0.0
2762,1.3,2.6
2243,1.4,-0.0
2899,2.0,0.0
3541,1.6,-0.0
3843,1.7,-0.0
2701,0.7,1.8
3261,0.9,-0.0
3056,1.4,-0.0
3816,3.0,0.0
2363,1.1,0.0
2305,1.0,-0.0
2482,0.2,2.1
3624,0.8,4.2
2765,1.3,0.0
3994,1.9,5.1
2166,2.0,0.0
3699,1.4,0.0
2699,3.2,2.8
3352,1.6,4.2
3405,2.0,0.0
3053,1.5,-0.0
3900,1.3,2.5
2862,0.5,3.1
2675,1.1,1.3
3257,0.5,1.3
3667,1.5,0.0
2131,1.9,-0.0
3625,0.9,2.1
2547,0.4,2.5
3802,0.9,3.6
2925,1.1,0.0
2041,1.8,0.0
