,y_hat
3283,False
2580,False
3648,False
3800,False
2632,False
2703,False
3467,False
3948,False
2444,False
2548,False
2617,False
2852,False
3161,False
2491,False
3523,False
2550,False
3578,False
2110,False
2319,False
3764,False
3157,False
3021,False
2419,False
2012,False
3849,False
3258,False
3236,False
3613,False
2808,False
3446,False
3689,False
3924,False
3616,False
3940,False
2477,False
3379,False
2542,False
3656,False
3676,False
2533,False
3947,False
3373,False
3814,False
2316,False
3081,False
3215,False
2832,False
2761,False
2280,False
3702,False
2039,False
2188,False
2858,False
3832,False
2282,False
3253,False
2343,False
3339,False
2106,False
2348,False
3280,False
2884,False
2972,False
2013,False
3555,False
2294,False
3501,False
2658,False
2080,False
3731,False
3917,False
2719,False
3408,False
3711,False
3556,False
2905,False
2951,False
2814,False
2664,False
3106,False
2763,False
3878,False
3234,False
3719,False
2142,False
2909,False
2605,False
2483,False
2738,False
2805,False
3020,False
3674,False
2339,False
3734,False
3792,False
2324,False
2519,False
2609,False
3533,False
2333,False
2070,False
3071,False
2230,False
2962,False
3255,False
3014,False
2906,False
3276,False
3005,False
3824,False
2388,False
3078,False
2915,False
2698,False
3828,False
2367,False
2076,False
3128,False
2101,False
2676,False
2551,False
3962,False
2206,False
2391,False
3404,False
2144,False
2200,False
2503,False
2462,False
3635,False
2689,False
2291,False
3909,False
2612,False
3386,False
3308,False
3872,False
3874,False
3011,False
2728,False
3997,False
3160,False
2293,False
2094,False
2472,False
3431,False
2606,False
2647,False
3700,False
2956,False
3996,False
2109,False
3660,False
3353,False
2713,False
2264,False
3414,False
2968,False
2993,False
2337,False
2963,False
2802,False
2879,False
2570,False
3780,False
2359,False
3172,False
2146,False
2762,False
2243,False
2899,False
3541,False
3843,False
2701,False
3261,False
3056,False
3816,False
2363,False
2305,False
2482,False
3624,False
2765,False
3994,False
2166,False
3699,False
2699,False
3352,False
3405,False
3053,False
3900,False
2862,False
2675,False
3257,False
3667,False
2131,False
3625,False
2547,False
3802,False
2925,False
2041,False
