,perc_recomm_found,gamma,eta,gamma_obs,gamma_obs_pre,eta_obs,eta_obs_individualized,costs,lbd,thresh,r_type,t_type,iteration,model_coef,eta_obs_refits_batch0_mean,intv-cost
0,1.0,0.9,0.9,0.8999999761581421,0.11500000208616257,1.0,1.0,"[1.0, 1.0, 1.0]",300.0,0.5,individualized,improvement,0,"[[0.7665815570451284, 0.6137005560389668, 1.105688981439879], [-0.06401735051749033]]",0.9889999628067017,3.9360000000000004
1,1.0,0.9,0.9,0.4399999976158142,0.08500000089406967,1.0,,"[1.0, 1.0, 1.0]",300.0,0.5,individualized,acceptance,0,"[[0.7665815570451284, 0.6137005560389668, 1.105688981439879], [-0.06401735051749033]]",0.5709999799728394,2.588
2,1.0,0.9,0.9,0.44999998807907104,0.10999999940395355,1.0,,"[1.0, 1.0, 1.0]",300.0,0.5,individualized,counterfactual,0,"[[0.7665815570451284, 0.6137005560389668, 1.105688981439879], [-0.06401735051749033]]",0.367000013589859,3.2710000000000004
3,1.0,0.9,0.9,0.8700000047683716,0.125,1.0,,"[1.0, 1.0, 1.0]",300.0,0.5,subpopulation,improvement,0,"[[0.7665815570451284, 0.6137005560389668, 1.105688981439879], [-0.06401735051749033]]",0.9950000047683716,5.725499999999999
4,1.0,0.9,0.9,0.4749999940395355,0.125,1.0,,"[1.0, 1.0, 1.0]",300.0,0.5,subpopulation,acceptance,0,"[[0.7665815570451284, 0.6137005560389668, 1.105688981439879], [-0.06401735051749033]]",0.38700002431869507,3.1315000000000004
5,1.0,0.9,0.9,0.9100000262260437,0.07999999821186066,1.0,1.0,"[1.0, 1.0, 1.0]",300.0,0.5,individualized,improvement,1,"[[1.0125352658515723, 0.955840738419894, 0.9239099785206224], [-0.016203785317245676]]",0.9899999499320984,4.1035
6,1.0,0.9,0.9,0.5199999809265137,0.07999999821186066,1.0,,"[1.0, 1.0, 1.0]",300.0,0.5,individualized,acceptance,1,"[[1.0125352658515723, 0.955840738419894, 0.9239099785206224], [-0.016203785317245676]]",0.7960000038146973,2.7579999999999996
7,1.0,0.9,0.9,0.45500001311302185,0.06499999761581421,1.0,,"[1.0, 1.0, 1.0]",300.0,0.5,individualized,counterfactual,1,"[[1.0125352658515723, 0.955840738419894, 0.9239099785206224], [-0.016203785317245676]]",0.7000000476837158,3.591
8,1.0,0.9,0.9,0.9049999713897705,0.11999999731779099,1.0,,"[1.0, 1.0, 1.0]",300.0,0.5,subpopulation,improvement,1,"[[1.0125352658515723, 0.955840738419894, 0.9239099785206224], [-0.016203785317245676]]",0.9880000352859497,5.901999999999999
9,1.0,0.9,0.9,0.4699999988079071,0.10499999672174454,1.0,,"[1.0, 1.0, 1.0]",300.0,0.5,subpopulation,acceptance,1,"[[1.0125352658515723, 0.955840738419894, 0.9239099785206224], [-0.016203785317245676]]",0.6669999957084656,3.444
10,1.0,0.9,0.9,0.8949999809265137,0.11999999731779099,0.99,1.0,"[1.0, 1.0, 1.0]",300.0,0.5,individualized,improvement,2,"[[0.5530445427532403, 0.6775745943825426, 1.4372190011803856], [-0.009050239866561291]]",0.9770000576972961,4.1125
11,1.0,0.9,0.9,0.44999998807907104,0.14499999582767487,1.0,,"[1.0, 1.0, 1.0]",300.0,0.5,individualized,acceptance,2,"[[0.5530445427532403, 0.6775745943825426, 1.4372190011803856], [-0.009050239866561291]]",0.6969999670982361,2.594
12,1.0,0.9,0.9,0.4000000059604645,0.13500000536441803,1.0,,"[1.0, 1.0, 1.0]",300.0,0.5,individualized,counterfactual,2,"[[0.5530445427532403, 0.6775745943825426, 1.4372190011803856], [-0.009050239866561291]]",0.6190000176429749,2.7129999999999996
13,1.0,0.9,0.9,0.8700000047683716,0.14000000059604645,1.0,,"[1.0, 1.0, 1.0]",300.0,0.5,subpopulation,improvement,2,"[[0.5530445427532403, 0.6775745943825426, 1.4372190011803856], [-0.009050239866561291]]",0.98499995470047,5.761
14,1.0,0.9,0.9,0.3400000035762787,0.07500000298023224,1.0,,"[1.0, 1.0, 1.0]",300.0,0.5,subpopulation,acceptance,2,"[[0.5530445427532403, 0.6775745943825426, 1.4372190011803856], [-0.009050239866561291]]",0.6130000352859497,3.0004999999999997
