,h_post,h_post_individualized
2780,0.52,
2976,0.52,
3896,0.86,
2761,0.54,
3264,0.86,
3542,0.52,
2652,0.5,
2459,0.52,
3129,0.52,
2249,0.5,
2357,0.5,
2842,0.54,
2022,0.54,
2540,0.54,
2506,0.52,
3789,0.52,
2992,0.5,
3331,0.52,
2513,0.5,
2436,0.54,
2409,0.54,
2294,0.98,
3342,0.52,
2371,0.54,
3182,0.5,
2616,0.84,
2676,0.5,
2811,0.5,
2047,0.72,
2947,0.54,
2162,0.52,
2611,0.54,
3683,0.52,
2835,0.52,
2024,0.54,
2914,0.52,
3289,0.54,
3531,0.52,
3078,0.52,
3405,0.52,
2275,0.5,
3783,0.5,
2733,0.82,
2622,0.52,
2343,0.82,
3898,0.52,
3615,0.52,
3912,0.54,
2062,0.52,
2159,0.52,
3124,0.54,
3231,0.52,
3958,0.5,
3720,0.54,
3440,0.52,
2933,0.5,
3633,0.52,
3768,0.8,
2497,0.54,
2645,0.5,
2899,0.5,
2359,0.52,
3819,0.52,
3084,0.54,
2702,0.52,
3714,0.54,
3677,0.54,
3268,0.52,
3065,0.54,
2431,0.52,
3610,0.52,
2932,0.86,
2246,0.5,
3397,0.54,
3526,0.52,
3103,0.52,
3226,0.5,
3536,0.54,
2278,0.84,
3733,0.54,
3178,0.52,
2140,0.98,
3778,0.54,
2481,0.5,
3653,0.5,
3022,0.52,
2621,0.54,
2753,0.54,
3369,0.5,
2773,0.5,
3914,0.52,
3730,0.52,
3206,0.98,
3055,0.98,
3957,0.98,
3482,0.52,
3735,0.5,
3515,0.52,
3763,0.52,
3458,0.54,
2524,0.5,
2942,0.82,
3356,0.76,
2121,0.64,
2597,0.5,
2854,0.52,
2913,0.54,
3845,0.52,
3234,0.52,
3455,0.98,
3320,0.5,
2859,0.52,
2671,0.5,
2798,0.52,
3347,0.86,
3802,0.52,
3162,0.54,
2333,0.54,
2969,0.54,
3726,0.54,
2795,0.52,
2789,0.54,
3285,0.52,
3329,0.52,
2994,0.52,
2000,0.54,
2479,0.5,
2729,0.54,
3192,0.52,
2734,0.5,
3756,0.54,
2465,0.52,
3547,0.52,
3253,0.52,
3917,0.54,
3421,0.52,
2075,0.5,
2460,0.98,
3328,0.82,
3316,0.54,
2220,0.52,
2461,0.52,
3365,0.54,
3696,0.5,
2831,0.86,
2008,0.52,
2843,0.52,
2978,0.54,
3277,0.52,
3028,0.52,
3125,0.8,
3725,0.52,
2190,0.54,
2301,0.52,
2851,0.54,
3918,0.8,
2156,0.52,
3546,0.52,
3525,0.52,
2327,0.52,
3363,0.52,
2323,0.54,
3928,0.5,
2163,0.52,
3114,0.52,
3932,0.52,
2987,0.52,
3183,0.52,
3741,0.54,
3689,0.52,
2664,0.52,
3110,0.52,
3324,0.72,
2841,0.52,
3824,0.8,
3908,0.54,
3228,0.52,
2484,0.74,
3736,0.5,
2063,0.5,
3471,0.5,
2284,0.54,
2591,0.8,
3886,0.54,
2618,0.52,
2419,0.54,
3450,0.64,
3670,0.5,
2989,0.52,
2900,0.52,
3516,0.52,
2305,0.52,
3561,0.5,
3656,0.54,
2919,0.52,
2341,0.52,
2068,1.0,
3475,0.8,
2754,0.52,
3889,0.52,
