,y_hat
16944,False
17885,False
14424,False
13484,False
12203,False
14855,False
13172,False
18909,False
19841,False
13044,False
17613,False
14057,False
12455,False
12721,False
17689,False
13648,False
18511,False
19890,False
18034,False
14305,False
12641,False
15975,False
18969,False
17777,False
17211,False
11249,False
12683,False
16562,False
12193,False
16884,False
13077,False
16665,False
17123,False
13576,False
15134,False
16353,False
19598,False
16574,False
18215,False
16614,False
14594,False
14590,False
12472,False
18691,False
17012,False
13071,False
14085,False
16963,False
19053,False
15983,False
14879,False
17251,False
12890,False
13199,False
19375,False
18881,False
12966,False
11088,False
11919,False
12846,False
14660,False
10002,False
10142,False
12952,False
14207,False
16481,False
19729,False
16491,False
18714,False
10359,False
10544,False
10417,False
15570,False
18524,False
18338,False
17468,False
12592,False
17184,False
17934,False
19223,False
10726,False
10640,False
13469,False
19186,False
11883,False
19832,False
10977,False
12815,False
13978,False
13867,False
19925,False
17826,False
12996,False
18023,False
19433,False
14748,False
10039,False
19780,False
17911,False
19259,False
16089,False
15687,False
13393,False
17318,False
13146,False
16215,False
19132,False
19478,False
19778,False
11072,False
19932,False
13148,False
15095,False
12755,False
18605,False
19070,False
14338,False
17277,False
10016,False
14337,False
14567,False
13553,False
16749,False
16084,False
19788,False
17440,False
10568,False
19391,False
10883,False
11499,False
19855,False
16627,False
17662,False
13520,False
19014,False
18582,False
10755,False
17700,False
19846,False
16605,False
17633,False
15510,False
11703,False
15165,False
19211,False
18287,False
16306,False
19310,False
11260,False
17791,False
11669,False
19486,False
11001,False
11939,False
19816,False
11345,False
15865,False
18337,False
16557,False
13310,False
17331,False
10266,False
15875,False
16950,False
10815,False
17593,False
16482,False
10676,False
12747,False
15991,False
14687,False
15667,False
15891,False
17925,False
17170,False
16546,False
14428,False
13951,False
13442,False
12517,False
16148,False
10206,False
14391,False
15836,False
16646,False
18884,False
18902,False
17764,False
15952,False
15322,False
11903,False
10767,False
11606,False
12186,False
18173,False
12278,False
12282,False
16859,False
16175,False
12355,False
