,y_hat
2035,False
3231,False
3396,False
3663,False
3962,False
3497,False
3477,False
2161,False
2102,False
2200,False
3800,False
3882,False
3174,False
2349,False
3662,False
3159,False
3410,False
2892,False
2150,False
3006,False
2947,False
3318,False
3335,False
3381,False
3822,False
2599,False
2132,False
3359,False
2695,False
3133,False
2289,False
3649,False
3973,False
3433,False
2895,False
2931,False
3510,False
3298,False
2720,False
2353,False
3843,False
2475,False
2140,False
2131,False
3346,False
2917,False
2016,False
2454,False
3039,False
3356,False
3383,False
3125,False
2350,False
2841,False
2503,False
2335,False
3448,False
3909,False
2399,False
2836,False
2046,False
2535,False
3816,False
3382,False
2444,False
2080,False
2526,False
2302,False
3553,False
2825,False
3441,False
3756,False
2138,False
2400,False
3032,False
2766,False
3030,False
3439,False
2232,False
3331,False
3888,False
2327,False
3217,False
2701,False
3277,False
3591,False
2633,False
3927,False
3879,False
3163,False
2638,False
3714,False
2589,False
2122,False
3603,False
2338,False
2851,False
2686,False
2001,False
3626,False
3799,False
2975,False
2125,False
2920,False
2853,False
2969,False
3047,False
2667,False
3353,False
2010,False
2840,False
3016,False
3821,False
2844,False
2585,False
3420,False
2389,False
2560,False
2643,False
3460,False
2077,False
2622,False
3986,False
3324,False
2493,False
2053,False
3641,False
3207,False
2980,False
3713,False
3507,False
2066,False
2415,False
3003,False
3329,False
2235,False
2988,False
3184,False
3589,False
2823,False
2037,False
3193,False
2712,False
2311,False
3171,False
3035,False
2261,False
3245,False
3013,False
2440,False
2253,False
2181,False
2361,False
2669,False
3220,False
3463,False
3965,False
2130,False
3199,False
2935,False
3336,False
3750,False
2968,False
2582,False
2581,False
3725,False
2677,False
2602,False
2086,False
3908,False
2699,False
3143,False
2259,False
3023,False
3180,False
3624,False
3387,False
3584,False
2199,False
2022,False
3981,False
2339,False
2732,False
2874,False
3096,False
2791,False
2255,False
3571,False
3629,False
2569,False
2624,False
2369,False
3919,False
3757,False
3836,False
2811,False
3831,False
3712,False
3394,False
3040,False
