,y
2035,1.0
3231,0.0
3396,0.0
3663,0.0
3962,0.0
3497,0.0
3477,0.0
2161,0.0
2102,0.0
2200,1.0
3800,0.0
3882,1.0
3174,0.0
2349,0.0
3662,1.0
3159,0.0
3410,0.0
2892,0.0
2150,0.0
3006,0.0
2947,0.0
3318,0.0
3335,0.0
3381,0.0
3822,0.0
2599,0.0
2132,1.0
3359,0.0
2695,0.0
3133,0.0
2289,0.0
3649,0.0
3973,0.0
3433,0.0
2895,0.0
2931,0.0
3510,0.0
3298,0.0
2720,0.0
2353,0.0
3843,0.0
2475,0.0
2140,0.0
2131,0.0
3346,0.0
2917,0.0
2016,0.0
2454,0.0
3039,1.0
3356,0.0
3383,0.0
3125,0.0
2350,0.0
2841,1.0
2503,0.0
2335,0.0
3448,1.0
3909,0.0
2399,0.0
2836,0.0
2046,0.0
2535,0.0
3816,0.0
3382,0.0
2444,0.0
2080,0.0
2526,0.0
2302,0.0
3553,1.0
2825,0.0
3441,0.0
3756,0.0
2138,1.0
2400,0.0
3032,0.0
2766,0.0
3030,0.0
3439,0.0
2232,0.0
3331,0.0
3888,0.0
2327,0.0
3217,0.0
2701,0.0
3277,0.0
3591,0.0
2633,0.0
3927,0.0
3879,0.0
3163,0.0
2638,0.0
3714,0.0
2589,1.0
2122,0.0
3603,0.0
2338,0.0
2851,0.0
2686,0.0
2001,0.0
3626,0.0
3799,0.0
2975,0.0
2125,0.0
2920,0.0
2853,0.0
2969,0.0
3047,0.0
2667,0.0
3353,0.0
2010,1.0
2840,0.0
3016,0.0
3821,0.0
2844,0.0
2585,0.0
3420,0.0
2389,0.0
2560,0.0
2643,0.0
3460,0.0
2077,0.0
2622,0.0
3986,0.0
3324,0.0
2493,0.0
2053,0.0
3641,0.0
3207,1.0
2980,0.0
3713,0.0
3507,0.0
2066,0.0
2415,0.0
3003,0.0
3329,0.0
2235,0.0
2988,0.0
3184,0.0
3589,0.0
2823,0.0
2037,1.0
3193,0.0
2712,0.0
2311,0.0
3171,0.0
3035,0.0
2261,0.0
3245,0.0
3013,0.0
2440,0.0
2253,0.0
2181,0.0
2361,0.0
2669,0.0
3220,0.0
3463,0.0
3965,0.0
2130,0.0
3199,0.0
2935,0.0
3336,0.0
3750,0.0
2968,0.0
2582,0.0
2581,1.0
3725,0.0
2677,0.0
2602,0.0
2086,0.0
3908,1.0
2699,0.0
3143,0.0
2259,0.0
3023,0.0
3180,0.0
3624,0.0
3387,1.0
3584,1.0
2199,1.0
2022,1.0
3981,1.0
2339,0.0
2732,0.0
2874,0.0
3096,1.0
2791,0.0
2255,0.0
3571,0.0
3629,0.0
2569,0.0
2624,0.0
2369,0.0
3919,0.0
3757,0.0
3836,0.0
2811,0.0
3831,0.0
3712,0.0
3394,0.0
3040,0.0
