,u_x1,u_x2,u_x3,u_y,u_x4,u_x5
2000,-0.39016283,-0.11231275,0.926275,0.9605113,-0.018382164,0.04175168
2001,0.12307305,-0.009820989,-0.55537164,0.3584466,0.09443439,-0.026678523
2002,-0.015111194,-0.020151263,2.0313447,0.3693415,0.8922207,0.108307324
2003,-0.090197876,0.052805264,-1.3079926,0.26659167,0.6444544,-0.06043407
2004,1.4017261,0.008640986,-0.97697616,0.631804,0.28609672,0.025478756
2005,-1.92178,0.044911314,0.18537153,0.30415845,-0.64392614,-0.24611667
2006,-0.6850288,0.07240767,1.5014371,0.89265096,1.3660271,-0.094900265
2007,-0.6010642,-0.19691285,0.077768065,0.26599836,0.64457315,-0.103699796
2008,0.5313932,-0.04261639,0.23103714,0.6848159,0.69578135,-0.12142443
2009,0.9777222,0.045064237,0.12649712,0.9961238,0.7498267,0.10029123
2010,-1.3026516,0.0259731,-0.91460073,0.56862867,0.26393503,0.105677225
2011,0.29571763,-0.0797882,-0.10741107,0.20324421,-0.8005727,0.2152622
2012,0.43977457,-0.10969539,-0.05566172,0.6475346,-2.0093262,-0.011714427
2013,0.51057166,-0.25673223,0.38946852,0.32748926,1.145733,-0.05565797
2014,-0.11206824,0.036108922,2.6710947,0.37563038,-0.4539154,-0.10744039
2015,-2.4908834,-0.122601084,0.25549355,0.6390166,-0.564898,-0.17743023
2016,-0.6096747,-0.028263012,0.7366113,0.6487112,-0.17634873,0.029665148
2017,-0.80363786,0.06731089,-1.1119777,0.533772,-0.5627476,0.16817233
2018,-2.2501767,-0.028285561,0.08781602,0.6525676,2.3624456,-0.17831306
2019,0.31760347,0.08230426,-1.5580324,0.4064988,0.31183994,0.026695479
2020,1.028533,0.07359539,-0.73932695,0.13787782,0.59890866,-0.011433549
2021,0.4335381,0.08696902,0.4636724,0.48991537,-1.4076458,-0.012386631
2022,0.2463066,-0.23708549,1.8598521,0.78220975,0.15292066,0.1948415
2023,-0.72605276,0.054022916,0.30509582,0.8739257,1.1940168,0.08596601
2024,1.1808118,-0.02357827,-0.44093862,0.7895373,-1.881693,-0.059187956
2025,-1.6638706,0.10138734,-0.6597177,0.98120713,0.35566482,0.11229801
2026,-2.053559,0.109655954,-0.35229468,0.69490373,-0.20382951,0.06011037
2027,-0.90082145,-0.07150257,1.3446567,0.90854406,0.40610057,-0.021312524
2028,0.11039248,0.09151267,-0.5487857,0.4125756,1.1333811,-0.07718999
2029,0.62752,0.23045631,-0.5925614,0.915804,1.7625737,-0.09619695
2030,-0.38363317,0.013554185,1.1031874,0.9293109,0.97072965,0.06613558
2031,-1.1613433,-0.034882482,-0.4394453,0.35106492,1.7045608,0.054094054
2032,0.87239665,0.21143568,0.021232061,0.35520744,-0.28914893,-0.016059577
2033,1.2738369,0.14422391,-0.8625318,0.5784501,2.2249963,0.108715735
2034,-0.63385487,-0.032765638,0.11337262,0.9743459,0.19947922,0.038751192
2035,-0.6050209,0.002147206,1.9135449,0.8461393,1.090953,0.00792095
2036,-0.8098626,-0.07310398,-1.6068821,0.08124983,0.35765216,-0.09393558
2037,0.75857365,0.048691865,0.2277282,0.7696221,-0.61546475,0.030733487
2038,-0.7432127,0.030040404,-0.4316975,0.57488656,0.19687766,-0.060325354
2039,1.4209287,-0.05745585,-0.53784513,0.83672297,-2.599909,-0.0387046
2040,0.8460924,0.03669343,-0.23123094,0.035092473,-0.7854651,0.0098942695
2041,0.32323807,0.05002848,-1.9795583,0.81435955,-0.5664578,-0.11354643
2042,-1.329538,-0.091700815,-0.28114888,0.9021646,0.82810193,-0.023143444
2043,-0.55140084,-0.004041677,-0.50121576,0.5268041,-1.9348292,0.049311686
2044,1.5909319,-0.0133368885,2.323945,0.4806205,-0.23465803,-0.035476204
2045,0.30876368,0.10966297,-0.88927513,0.601033,-0.798719,-0.15483335
2046,-0.21303965,-0.019414907,-0.4028935,0.4981736,-1.193674,-0.04162432
2047,0.45535922,-0.14624788,0.94806856,0.039224982,-1.3002374,-0.041132163
2048,0.64699703,0.15022586,-0.6998217,0.81495106,0.66817623,0.016230637
2049,-0.08540349,-0.11980343,0.82194287,0.18302727,0.2053413,-0.23633444
2050,-0.5645171,-0.14860533,1.4610572,0.5862614,0.598406,-0.079218835
2051,-0.564645,0.07377995,0.08850027,0.6983007,-0.33302703,0.18674462
2052,-0.18648775,0.113044836,-0.41586918,0.025510788,-0.5867045,-0.14013012
2053,-1.3510547,0.12490077,2.4781795,0.81644523,-1.3486506,0.054899007
2054,-0.67287225,-0.05905635,-0.2132142,0.18668222,-0.5574853,0.05374952
2055,1.8071295,0.047076683,-0.7044059,0.17345047,0.5894779,-0.05761071
2056,-0.9400696,-0.09848984,0.32347924,0.35714495,-0.17161615,-0.09497023
2057,-0.826169,-0.05709972,3.0308132,0.6000278,2.309288,0.024843834
2058,-1.4834119,0.08262462,0.83152765,0.7551117,-0.29487753,0.103700936
2059,1.7261523,0.08220367,-0.8896187,0.5026127,0.6739389,-0.07704509
2060,2.4552646,0.10973743,-1.2198919,0.7271671,-2.8657305,-0.21792689
2061,0.31718457,-0.112372555,0.56981915,0.056870937,0.4932755,-0.087182865
2062,1.43155,-0.029973373,0.9059685,0.21174371,0.65983236,-0.14480133
2063,-1.1620469,0.07904472,0.026625397,0.6459584,-0.22961473,0.23512387
2064,0.5400449,0.096905105,0.58770627,0.59397876,0.41988817,0.039762463
2065,0.32562798,0.09268409,1.7121788,0.010263085,0.06498779,-0.06989803
