,y_hat
2760,False
3641,False
3614,False
3962,False
3224,False
3686,False
3826,False
2582,False
2593,False
3777,False
2009,False
3527,False
2993,False
2210,False
2605,False
3049,False
3988,False
2802,False
2857,False
3954,False
2622,False
3572,False
2968,False
2184,False
3660,False
2820,False
3636,False
3319,False
3655,False
2212,False
2571,False
3708,False
3329,False
3176,False
3414,False
2718,False
2601,False
2862,False
3650,False
3063,False
3141,False
3417,False
2045,False
3357,False
2472,False
2110,False
3858,False
3760,False
2940,False
3381,False
2543,False
2445,False
2419,False
2645,False
3254,False
2883,False
2680,False
3374,False
3840,False
3218,False
2554,False
3494,False
3293,False
3903,False
2269,False
3005,False
3008,False
2042,False
3832,False
3462,False
2196,False
3666,False
3089,False
3333,False
2777,False
2655,False
3920,False
2965,False
2708,False
3226,False
2366,False
3216,False
3934,False
3259,False
3658,False
2689,False
3516,False
3746,False
3842,False
3849,False
2355,False
2037,False
2647,False
3916,False
2697,False
2775,False
2712,False
3316,False
2353,False
2723,False
3706,False
3735,False
3976,False
2356,False
2907,False
3966,False
2467,False
2340,False
2516,False
3534,False
3787,False
2462,False
2201,False
2849,False
3433,False
2747,False
3395,False
2519,False
2239,False
3085,False
3669,False
3493,False
2956,False
2495,False
2594,False
2933,False
2595,False
2912,False
3552,False
3856,False
3233,False
3144,False
3616,False
3895,False
2299,False
3825,False
2480,False
2203,False
3798,False
3656,False
2556,False
2249,False
2345,False
3504,False
2583,False
2352,False
2794,False
2170,False
3359,False
2544,False
3142,False
2034,False
2029,False
2133,False
2749,False
3648,False
2365,False
2815,False
3515,False
2248,False
2659,False
2983,False
2241,False
3499,False
2247,False
3999,False
3544,False
2951,False
2171,False
3661,False
2793,False
2468,False
3268,False
3838,False
3496,False
2285,False
2177,False
2126,False
2000,False
3621,False
3460,False
2566,False
2942,False
2773,False
2548,False
2216,False
2692,False
2238,False
3385,False
3629,False
2308,False
2081,False
3896,False
3596,False
3473,False
3389,False
3863,False
2242,False
2019,False
3633,False
