,u_x1,u_x2,u_y,u_x3
2000,0.26012257,1.5076377,0.29242444,-0.70344234
2001,-2.6219385,0.6221896,0.59866905,-0.23769628
2002,-0.63498145,-0.13860358,0.8757899,-0.016096203
2003,-1.0549306,-0.15726462,0.064741254,-0.57697016
2004,-1.4672351,-1.2096256,0.4316132,-0.41597927
2005,0.63163054,1.7165226,0.7364824,0.0044458346
2006,-0.47642994,-1.5855983,0.31558752,-1.0206469
2007,0.1251999,1.1322368,0.72307897,-0.5754976
2008,0.74263126,1.0476745,0.17325807,0.3510672
2009,-1.4716225,0.2625513,0.496508,0.91916937
2010,-0.5263576,1.3104572,0.8030354,0.8105362
2011,0.5688799,-1.613542,0.62899435,-1.3317738
2012,0.54065764,0.72615767,0.44616032,-0.7837601
2013,-0.8270164,0.10333465,0.93376184,-2.5790648
2014,-0.35984996,-1.7941976,0.28935075,-0.93906415
2015,0.4117231,0.056457967,0.7047268,0.22415243
2016,0.6681049,0.2712633,0.7377231,0.7492925
2017,0.933696,1.7939533,0.93639386,0.19850086
2018,-0.014818323,0.55115855,0.2715292,-1.0254081
2019,-0.23345786,1.0574269,0.06715739,-0.008503957
2020,-1.6392493,-1.4200826,0.55076647,0.4297328
2021,-0.24049553,-0.42310247,0.20655942,-1.3127911
2022,-0.6384009,0.24193327,0.54337394,-0.497423
2023,0.4171774,0.7430041,0.1606288,-0.2577076
2024,0.5615303,0.11045351,0.94469345,-0.8422849
2025,-1.6565933,-0.072267145,0.8078114,-0.5482352
2026,-1.0192076,1.5464741,0.44904804,-1.5835491
2027,-0.11019331,0.3302853,0.3506868,-0.3843473
2028,0.85915947,-0.74329025,0.5049058,-0.27970338
2029,-0.492647,2.383689,0.84434736,-0.09204982
2030,-0.021584889,1.450315,0.124482155,2.149477
2031,0.17894953,-2.553386,0.50558245,-0.62908113
2032,-0.817839,-0.40208185,0.19495213,-1.6424105
2033,-1.5629658,0.959072,0.18735397,3.2544818
2034,0.5494098,-0.1828777,0.7776054,-0.596532
2035,0.7035596,0.23292649,0.82014763,0.1433809
2036,1.2375854,0.49258947,0.0029958487,-1.2438322
2037,-0.088846914,-0.8682394,0.86025834,1.6606485
2038,-0.19393076,2.5237536,0.09848988,-0.7660933
2039,-0.4716839,-0.7734074,0.51923287,1.1030335
2040,0.52726924,1.190199,0.6108905,0.3163642
2041,0.47471532,-0.5803884,0.66265774,-0.34992573
2042,-1.4349741,-0.47821242,0.9166393,-0.8056291
2043,-0.41165495,-0.56723434,0.9691578,-0.34100384
2044,1.952037,-0.32209808,0.67976606,-2.1692317
2045,0.6757831,0.9806647,0.8725928,1.3172694
2046,0.27177456,0.2380862,0.28484368,-0.071718
2047,-2.3022873,-0.08488856,0.8393334,0.60505235
2048,-0.7042148,1.458421,0.68968475,-0.59681904
2049,-0.27055174,-0.4846889,0.18073988,0.7632579
2050,-2.306338,0.6191283,0.924557,0.27112442
2051,-0.38715196,-0.3335928,0.67151415,-0.8641966
2052,0.2911998,-0.2692706,0.022441983,-0.8517674
2053,-0.05610945,-0.42170483,0.64848757,1.4118458
2054,1.481439,1.161525,0.66901255,0.6085371
2055,-0.99593264,-1.2138453,0.04536259,-1.4183313
2056,-0.017383968,1.008406,0.6703366,0.39996192
2057,-2.0359395,-0.81565326,0.10416043,-0.837146
2058,0.4653273,0.13291322,0.65744114,-0.40540484
2059,0.76098114,-0.23965317,0.25239742,0.0849385
2060,1.3651564,0.65993744,0.88496697,-1.9451737
2061,0.4703302,-1.331808,0.04012811,0.45715347
2062,0.4698997,0.1984207,0.99285877,-0.040599488
2063,-0.23306328,-0.36023796,0.50359654,-0.3347515
2064,0.37530184,-1.0677403,0.70765793,0.70903826
2065,0.29239872,-1.0294987,0.40884674,-0.10256367
2066,-2.4862108,-1.1653521,0.46156836,-0.17343895
2067,-0.12727414,0.40877005,0.95976996,-0.50611717
2068,-0.8391631,-0.3540722,0.024715066,-0.8279013
2069,-1.5558143,0.5292588,0.66507065,-0.36627835
2070,0.5701267,-0.36435983,0.34118032,-2.3201923
2071,-1.5178746,-0.016504135,0.26568794,0.9766846
2072,-0.7540716,0.49372536,0.46952546,-0.05765083
2073,0.83336186,0.99117494,0.75902176,0.6519961
2074,0.26704398,0.880612,0.20072019,0.014913206
2075,0.24046372,1.1213132,0.8928031,-1.3244861
2076,-1.1229551,-0.20664077,0.21633756,0.8810436
2077,2.2198021,-0.3304101,0.6102443,-0.25625047
2078,0.11767215,0.31228638,0.73328257,0.4824669
2079,-1.1562268,-1.1502641,0.120491505,0.91419065
2080,-0.31306723,-0.49510956,0.4039172,-1.6449425
2081,0.6623524,2.1984997,0.26272488,1.28072
2082,-0.37191555,-0.3323534,0.913648,0.26647267
2083,-0.5671423,0.81801873,0.7250143,0.5082671
2084,0.67825276,0.1302864,0.5499028,-1.5015815
2085,-0.4569805,1.0055825,0.92628264,-0.9996572
2086,-0.5134979,0.52116287,0.06264603,-0.27922642
2087,0.8907926,-1.0775063,0.50083494,-1.0103772
2088,0.3683634,-0.88422215,0.86080956,0.3702495
2089,-0.49179804,-0.5673571,0.45310926,0.37700486
2090,-1.0951995,-0.59804,0.5070416,0.6923623
2091,-1.1943988,-0.092439935,0.6851244,-0.31075707
2092,-0.27075043,0.97995543,0.57335913,-0.00046517767
2093,0.36573854,1.1459479,0.5790789,0.9317533
2094,1.0198445,-0.642064,0.99931586,-1.4039215
2095,-0.5098537,-0.43606725,0.18937397,-1.3756583
2096,-2.3510606,0.45257676,0.560053,-0.65850914
2097,-0.6890227,2.2902522,0.40506995,0.41084477
2098,0.29739064,1.2980428,0.94978,0.27980328
2099,0.70894563,1.4081961,0.05434668,1.0529606
2100,-0.45764962,-0.17354178,0.8746748,0.4463471
2101,0.16103241,-0.066994056,0.06026423,-1.1304842
2102,-0.99653184,-1.0782954,0.12589598,0.5177595
2103,-0.38457415,0.9910817,0.39779508,-0.040786106
2104,0.69358784,0.97635156,0.34335685,0.9689105
2105,0.74444026,1.2165241,0.08728528,-0.15431349
2106,0.9558991,-1.733463,0.80788803,-1.5221417
2107,-0.80579,0.8063761,0.5840844,0.17540418
2108,-0.67389333,0.99495685,0.4612701,-1.6188711
2109,-0.45248157,-1.1647265,0.17857099,-0.18886873
2110,-0.5427911,-2.532989,0.032110333,-0.15718415
2111,0.9910914,-1.4850256,0.43101275,-0.23986843
2112,0.24092695,-1.0420831,0.7294544,-0.024937589
2113,-1.0388634,0.9444912,0.13160443,-1.011467
2114,1.082867,0.49714115,0.35510635,0.6374954
2115,0.8438045,-0.18387169,0.3607986,0.17900266
2116,-0.22140336,-0.43831348,0.11939287,-1.5421971
2117,1.0711013,-0.60970885,0.98080075,1.7867632
2118,0.37837192,0.16528639,0.18489909,-1.2152591
2119,1.1566287,-0.32015464,0.78952396,1.5257897
2120,-0.071153596,0.42404956,0.8493298,-0.5970289
2121,-0.8311724,-0.7843598,0.18809807,0.7058682
2122,0.97312814,1.2950006,0.6554036,-0.64568824
2123,-0.955779,-0.25996384,0.8233597,1.2679569
2124,0.7761735,-0.49147835,0.8522992,0.90286344
2125,-1.0696778,-0.9185521,0.97894204,0.2615014
2126,1.0273616,-1.5586152,0.5342668,0.9967679
2127,1.0314772,0.7957109,0.57458305,0.43248138
2128,-0.7669067,-0.6585169,0.5645628,-0.5051426
2129,-1.4183663,0.40183806,0.0068945885,-0.60290056
2130,-0.13663045,-0.18349546,0.8789153,0.94158804
2131,0.34054795,-0.01125945,0.6383456,0.007260407
2132,-1.3161514,-0.70254946,0.5953623,-1.2584236
2133,0.30959496,-0.10701047,0.44733357,-1.3536098
2134,-3.2212508,1.9547638,0.108078,0.9475708
2135,-0.42794827,-1.5091668,0.27664804,0.18690021
2136,0.4708286,-0.68015873,0.9339825,1.0068085
2137,-1.5181006,1.2504876,0.33888268,-1.0633231
2138,0.9087475,0.061609223,0.036234736,-1.4143846
2139,0.08299265,-0.69192356,0.33717442,0.20106117
2140,0.7436458,1.940535,0.14229572,0.8622676
2141,-0.3581315,0.2663061,0.5082247,-0.1097541
2142,1.0505421,-0.6752015,0.03340876,-0.46899045
2143,1.4117025,-2.853835,0.45036244,1.2678787
2144,-1.6537048,-0.11961296,0.9112501,-0.38233542
2145,1.9608653,-1.1116214,0.45140052,0.2094966
2146,-1.1789324,1.2931582,0.37499082,0.47138414
2147,1.1783929,0.8600808,0.8523973,1.7601874
2148,0.26277182,-1.090684,0.45233333,-0.06605161
2149,-0.6586364,0.041425955,0.9694718,-1.0114417
2150,0.8071097,0.9731363,0.44202816,1.025598
2151,-0.26072246,-0.573821,0.3545332,0.49355528
2152,1.1583543,-0.65849394,0.14625502,1.993468
2153,-0.021032857,0.33479083,0.5590378,0.36212313
2154,-1.4419074,-1.2805114,0.20719934,-0.23590036
2155,1.2329235,0.7481191,0.21566153,0.46665865
2156,0.7294023,-0.64692026,0.73465776,-1.9098618
2157,-0.35725927,-0.5513953,0.4098537,-0.9820138
2158,1.0228479,-1.2246118,0.6402745,-0.22045814
2159,-0.061650086,-0.2486505,0.06345034,0.52574426
2160,0.7369143,0.073141836,0.81059253,0.7870108
2161,-1.4650425,0.40711355,0.43983638,0.3166988
2162,1.1059846,1.1234832,0.79071677,-0.5333332
2163,1.9904999,0.41045892,0.9407393,3.6244013
2164,1.3538336,-1.6814438,0.5661918,-0.501539
2165,0.4133408,0.36816448,0.46090317,-0.49769557
2166,-0.3384596,1.2533768,0.88170934,-0.9249044
2167,-0.5038734,1.4755645,0.7120937,0.019613648
2168,0.0006084587,-0.48220795,0.70811236,0.34287155
2169,1.045433,1.28072,0.2078104,-1.779249
2170,1.7240602,-0.029930847,0.09572935,0.66843665
2171,1.0154765,-1.0870104,0.036435723,1.0716212
2172,-0.86454785,1.1354556,0.3145547,0.15962192
2173,0.78129303,-2.1306374,0.00030624866,0.006907798
2174,-0.87013406,-0.57381815,0.9970472,-0.4439958
2175,-1.0515443,-0.56171024,0.41229737,-0.99045026
2176,0.002353531,-0.32554653,0.5199604,0.18013051
2177,-0.58255863,1.0650628,0.046816587,-0.40353176
2178,-0.64558655,0.5030456,0.41439593,0.09561553
2179,-0.6438721,2.0063689,0.8271507,0.061357744
2180,-1.0543033,-0.9051514,0.49632406,0.27755326
2181,-1.4367381,1.2086793,0.19948661,-0.62328315
2182,-0.2887978,0.28344733,0.17343354,0.69278836
2183,1.3579843,0.021854632,0.4083625,1.4537692
2184,-0.9223195,-1.3586566,0.50258243,0.47363368
2185,-0.52699506,0.2140303,0.5462589,0.6272417
2186,-0.17121527,-0.11716141,0.51605535,-1.0308102
2187,-1.9143182,1.2392898,0.020778656,-0.4189333
2188,-0.2733765,-0.61044747,0.7768363,-1.5042466
2189,-0.24900497,-0.21052344,0.008625388,0.39394483
2190,-0.3466818,-1.1316019,0.9795134,0.6304658
2191,-0.5939026,0.47156516,0.60000455,0.7364969
2192,1.6206778,0.26884288,0.022705317,1.4550555
2193,0.4609657,-1.7875859,0.5795126,-0.1300744
2194,-0.011858312,0.23347457,0.34055412,0.8267238
2195,1.163383,-0.041440163,0.905707,-0.0941557
2196,-0.59109473,-0.80402994,0.039728522,0.043732196
2197,0.7753055,-0.07019471,0.11657345,1.7036432
2198,-0.37228766,-1.0583417,0.66899216,1.0287601
2199,-2.0889978,0.282778,0.5317322,1.7595224
2200,1.0071802,-1.4992965,0.8929908,0.0080878455
2201,1.1356297,0.6250406,0.90930164,0.670631
2202,-1.4332418,-1.1467415,0.38060868,0.6210401
2203,0.95132357,-0.7572031,0.34467363,1.2438564
2204,0.31556264,1.0891111,0.41738927,-0.063074306
2205,0.8252659,0.5122759,0.24959779,-0.3129329
2206,-1.3560772,-0.17517523,0.3448273,1.0752922
2207,-0.66687405,0.068790026,0.71740294,1.5722181
2208,-0.5349271,-0.648585,0.66683865,0.3693546
2209,0.34490997,1.5284767,0.092978,0.5108036
2210,0.5071257,0.3990706,0.8231292,2.0819633
2211,0.58170706,-0.8804268,0.9348787,0.21374963
2212,1.2231953,0.837226,0.82724583,-0.18139783
2213,0.70219517,-0.3633069,0.5988146,2.5748348
2214,0.6830882,0.11125687,0.31813407,0.49294978
2215,1.5755434,-0.42232648,0.6755005,1.4688638
2216,-0.59187776,-0.5455353,0.38721335,-1.534745
2217,0.63381124,1.3001695,0.56214166,-0.55551285
2218,-0.57572544,-0.45076984,0.6261456,0.6393041
2219,0.030818883,0.15625681,0.678589,1.3850498
2220,-1.5146627,0.091259286,0.8676592,1.6588547
2221,0.9235512,1.0867954,0.054857492,1.1713555
2222,0.2783754,-1.2592208,0.5662211,0.4717171
2223,-0.13303755,-0.719725,0.9960059,0.30584788
