,y_hat
2045,False
3616,False
3249,False
2173,False
2843,False
2661,False
2399,False
2294,False
2760,False
2062,False
2564,False
2456,False
3748,False
2482,False
2948,False
2738,False
2684,False
2343,False
2306,False
3896,False
3998,False
2002,False
3706,False
3058,False
2521,False
2042,False
2266,False
2814,False
3267,False
3473,False
2772,False
2095,False
3509,False
3071,False
3328,False
3917,False
2007,False
2368,False
2627,False
3059,False
3338,False
3167,False
3150,False
2248,False
3337,False
3197,False
2251,False
2897,False
3391,False
2342,False
2021,False
2963,False
3094,False
2240,False
2257,False
3990,False
3411,False
2652,False
3060,False
2791,False
3031,False
2886,False
3891,False
2649,False
3682,False
3281,False
2124,False
2381,False
3996,False
3163,False
3773,False
2134,False
2176,False
2295,False
3650,False
2162,False
2442,False
2919,False
2898,False
3815,False
3484,False
3625,False
3956,False
2297,False
2735,False
3242,False
3603,False
2417,False
2964,False
2697,False
2544,False
3194,False
3068,False
2426,False
2148,False
3088,False
3360,False
2611,False
2322,False
3788,False
2523,False
3520,False
2074,False
2565,False
3558,False
3945,False
3329,False
3562,False
3261,False
2129,False
2688,False
3335,False
3038,False
2033,False
2166,False
2316,False
2366,False
3293,False
2741,False
3178,False
3439,False
3621,False
3911,False
2578,False
3416,False
3286,False
2300,False
2064,False
3887,False
2469,False
3180,False
2393,False
3004,False
2580,False
2551,False
2835,False
3743,False
3191,False
3766,False
3304,False
3365,False
2060,False
2906,False
3189,False
3456,False
3637,False
3800,False
3708,False
3979,False
2800,False
2288,False
2805,False
3196,False
3819,False
3399,False
3187,False
2310,False
2909,False
2385,False
2727,False
3010,False
3480,False
2973,False
3393,False
2632,False
3742,False
2570,False
3511,False
2658,False
2273,False
3107,False
2549,False
2997,False
3993,False
3156,False
3380,False
2437,False
3609,False
2215,False
3264,False
2308,False
2583,False
3053,False
3879,False
3028,False
2566,False
3954,False
2600,False
3534,False
3434,False
3331,False
2387,False
3459,False
2406,False
2427,False
3940,False
2207,False
2604,False
2762,False
2108,False
