,u_years_experience,u_degree,u_senior-level_skill,u_nr_commits,u_nr_languages,u_nr_stars
2000,2.0,0.0,0.7694553,5.0,5.0,2.0
2001,3.0,2.0,0.06519914,3.0,3.0,5.0
2002,8.0,0.0,0.8988528,7.0,3.0,6.0
2003,4.0,1.0,0.31484938,1.0,9.0,3.0
2004,2.0,0.0,0.69861937,2.0,3.0,3.0
2005,2.0,3.0,0.8184395,3.0,8.0,5.0
2006,3.0,2.0,0.79864275,7.0,6.0,3.0
2007,2.0,3.0,0.9054378,6.0,3.0,0.0
2008,1.0,0.0,0.33921218,3.0,1.0,1.0
2009,2.0,2.0,0.63245165,5.0,3.0,5.0
2010,1.0,2.0,0.2982949,2.0,7.0,2.0
2011,4.0,1.0,0.34135187,4.0,1.0,3.0
2012,4.0,0.0,0.46323347,8.0,8.0,7.0
2013,2.0,2.0,0.44768524,1.0,0.0,5.0
2014,1.0,0.0,0.33670735,5.0,4.0,3.0
2015,3.0,1.0,0.33008075,3.0,2.0,3.0
2016,5.0,1.0,0.06564307,5.0,2.0,14.0
2017,5.0,0.0,0.91780806,1.0,5.0,2.0
2018,2.0,2.0,0.6970947,2.0,6.0,2.0
2019,1.0,1.0,0.988251,1.0,6.0,8.0
2020,4.0,2.0,0.33059442,8.0,4.0,3.0
2021,6.0,1.0,0.11792278,5.0,2.0,8.0
2022,3.0,0.0,0.7837404,4.0,1.0,2.0
2023,3.0,0.0,0.63507724,4.0,1.0,2.0
2024,2.0,3.0,0.60995567,5.0,0.0,0.0
2025,5.0,0.0,0.8227284,2.0,9.0,7.0
2026,2.0,1.0,0.300341,4.0,3.0,12.0
2027,3.0,3.0,0.057519913,5.0,6.0,4.0
2028,7.0,0.0,0.99491286,5.0,5.0,2.0
2029,2.0,0.0,0.18691754,2.0,0.0,1.0
2030,2.0,0.0,0.40348673,4.0,1.0,5.0
2031,3.0,2.0,0.8475989,2.0,5.0,8.0
2032,5.0,0.0,0.0799948,4.0,4.0,2.0
2033,5.0,1.0,0.91848135,1.0,4.0,2.0
2034,2.0,2.0,0.39963615,5.0,1.0,9.0
2035,1.0,1.0,0.708771,3.0,2.0,8.0
2036,2.0,1.0,0.27057672,2.0,7.0,3.0
2037,3.0,2.0,0.8530729,4.0,8.0,3.0
2038,0.0,2.0,0.6088314,5.0,1.0,1.0
2039,2.0,0.0,0.33667362,2.0,4.0,9.0
2040,1.0,0.0,0.47146297,5.0,10.0,7.0
2041,3.0,0.0,0.16129088,6.0,2.0,2.0
2042,2.0,0.0,0.53976226,6.0,6.0,3.0
2043,1.0,1.0,0.019342422,5.0,10.0,6.0
2044,1.0,0.0,0.3537985,4.0,8.0,3.0
2045,5.0,0.0,0.22037709,6.0,15.0,6.0
2046,5.0,0.0,0.32613158,4.0,3.0,4.0
2047,2.0,3.0,0.21945488,2.0,2.0,1.0
2048,2.0,3.0,0.46154237,5.0,1.0,3.0
2049,4.0,2.0,0.5627997,2.0,6.0,1.0
2050,5.0,0.0,0.7455621,3.0,2.0,7.0
2051,4.0,1.0,0.7414335,5.0,1.0,4.0
2052,3.0,0.0,0.29704177,2.0,6.0,4.0
2053,5.0,0.0,0.22124171,4.0,13.0,2.0
2054,3.0,2.0,0.8662317,4.0,4.0,3.0
2055,2.0,0.0,0.086858034,1.0,0.0,1.0
2056,5.0,0.0,0.57025325,0.0,7.0,8.0
2057,3.0,0.0,0.93372285,4.0,8.0,3.0
2058,4.0,0.0,0.056806445,6.0,4.0,11.0
2059,4.0,1.0,0.32166183,4.0,1.0,2.0
2060,2.0,0.0,0.49783182,5.0,4.0,2.0
2061,3.0,2.0,0.10191846,10.0,4.0,2.0
2062,0.0,0.0,0.661505,6.0,4.0,8.0
2063,4.0,2.0,0.30359983,3.0,3.0,1.0
2064,0.0,0.0,0.7536268,3.0,0.0,5.0
2065,2.0,0.0,0.7811209,3.0,1.0,2.0
2066,2.0,0.0,0.23186123,3.0,6.0,2.0
2067,5.0,0.0,0.5222212,3.0,8.0,2.0
2068,1.0,2.0,0.36434722,5.0,2.0,1.0
2069,2.0,0.0,0.31966853,0.0,1.0,1.0
2070,2.0,0.0,0.75482535,2.0,10.0,5.0
