,u_years_experience,u_degree,u_senior-level_skill,u_nr_commits,u_nr_languages,u_nr_stars
2000,1.0,2.0,0.20883906,5.0,6.0,7.0
2001,3.0,0.0,0.46217442,4.0,4.0,5.0
2002,1.0,1.0,0.98921657,2.0,6.0,3.0
2003,2.0,3.0,0.17881715,0.0,2.0,4.0
2004,4.0,1.0,0.783584,2.0,1.0,1.0
2005,5.0,2.0,0.08867264,3.0,2.0,9.0
2006,4.0,1.0,0.63131344,5.0,1.0,3.0
2007,1.0,1.0,0.6715504,4.0,5.0,3.0
2008,1.0,3.0,0.15719938,3.0,5.0,1.0
2009,3.0,0.0,0.4279487,3.0,0.0,3.0
2010,4.0,0.0,0.41700673,2.0,1.0,0.0
2011,1.0,0.0,0.9051162,2.0,3.0,1.0
2012,5.0,0.0,0.8846222,5.0,4.0,4.0
2013,5.0,0.0,0.9445405,3.0,1.0,10.0
2014,0.0,1.0,0.052714586,4.0,2.0,3.0
2015,2.0,3.0,0.5238339,5.0,11.0,0.0
2016,1.0,0.0,0.9591845,1.0,5.0,2.0
2017,2.0,0.0,0.920944,6.0,3.0,0.0
2018,0.0,3.0,0.39588487,8.0,10.0,4.0
2019,4.0,1.0,0.26469672,7.0,1.0,0.0
2020,3.0,1.0,0.8728199,4.0,1.0,2.0
2021,1.0,3.0,0.06347144,4.0,2.0,1.0
2022,2.0,0.0,0.6148354,5.0,10.0,2.0
2023,0.0,0.0,0.26314402,5.0,5.0,5.0
2024,2.0,1.0,0.7326461,6.0,2.0,3.0
2025,1.0,0.0,0.1430788,7.0,5.0,3.0
2026,0.0,2.0,0.29824436,3.0,4.0,2.0
2027,5.0,0.0,0.15344667,3.0,4.0,0.0
2028,7.0,0.0,0.2487284,1.0,4.0,3.0
2029,1.0,3.0,0.35117197,5.0,3.0,4.0
2030,0.0,2.0,0.698254,6.0,0.0,3.0
2031,4.0,0.0,0.45726752,5.0,3.0,3.0
2032,7.0,0.0,0.12291622,7.0,24.0,3.0
2033,1.0,2.0,0.56619453,2.0,5.0,5.0
2034,0.0,0.0,0.5049275,3.0,1.0,3.0
2035,2.0,0.0,0.34915316,2.0,0.0,8.0
2036,2.0,1.0,0.7712244,5.0,1.0,8.0
2037,2.0,0.0,0.5392525,2.0,13.0,4.0
2038,0.0,0.0,0.36897516,5.0,8.0,2.0
2039,10.0,1.0,0.813267,5.0,4.0,4.0
2040,4.0,1.0,0.8185066,2.0,2.0,6.0
2041,5.0,1.0,0.006652236,1.0,7.0,0.0
2042,2.0,0.0,0.83084655,8.0,1.0,3.0
2043,4.0,2.0,0.16573596,1.0,6.0,8.0
2044,0.0,0.0,0.07695079,5.0,2.0,2.0
2045,2.0,0.0,0.8298477,6.0,2.0,2.0
2046,3.0,0.0,0.39105654,7.0,3.0,4.0
2047,3.0,2.0,0.25641274,7.0,0.0,0.0
2048,3.0,3.0,0.530697,6.0,2.0,0.0
2049,4.0,2.0,0.5548781,3.0,0.0,2.0
2050,9.0,2.0,0.671268,4.0,2.0,5.0
2051,2.0,0.0,0.23963761,3.0,6.0,8.0
2052,5.0,0.0,0.26405442,1.0,11.0,3.0
2053,1.0,0.0,0.8563943,4.0,7.0,1.0
2054,1.0,2.0,0.7897769,6.0,1.0,8.0
2055,2.0,0.0,0.39622128,4.0,4.0,2.0
2056,6.0,2.0,0.29510748,3.0,5.0,4.0
2057,9.0,1.0,0.5395632,6.0,2.0,2.0
2058,2.0,1.0,0.19421458,2.0,5.0,3.0
2059,1.0,0.0,0.7220539,8.0,5.0,2.0
2060,3.0,0.0,0.26609457,3.0,3.0,2.0
2061,2.0,3.0,0.20868456,4.0,0.0,3.0
2062,6.0,0.0,0.45680833,6.0,8.0,5.0
2063,3.0,0.0,0.92464757,2.0,2.0,1.0
2064,1.0,2.0,0.4458878,1.0,9.0,5.0
2065,3.0,0.0,0.36484718,5.0,1.0,4.0
2066,3.0,2.0,0.7931559,5.0,3.0,3.0
2067,2.0,0.0,0.05582738,2.0,5.0,11.0
2068,4.0,0.0,0.26059043,8.0,15.0,4.0
2069,3.0,0.0,0.7344072,3.0,8.0,4.0
2070,1.0,2.0,0.8052193,3.0,2.0,3.0
2071,4.0,1.0,0.44702053,4.0,4.0,0.0
2072,3.0,2.0,0.52217877,2.0,6.0,5.0
2073,6.0,2.0,0.26061082,6.0,9.0,3.0
2074,5.0,1.0,0.6373428,5.0,2.0,5.0
2075,4.0,0.0,0.3964591,4.0,6.0,4.0
2076,1.0,2.0,0.95157564,3.0,7.0,14.0
2077,2.0,0.0,0.85230756,1.0,1.0,3.0
2078,6.0,0.0,0.060641646,4.0,4.0,7.0
2079,6.0,0.0,0.74871516,3.0,1.0,11.0
2080,5.0,1.0,0.7916392,2.0,4.0,6.0
2081,5.0,1.0,0.06480968,6.0,2.0,2.0
2082,2.0,0.0,0.88908696,10.0,7.0,8.0
2083,1.0,1.0,0.55891526,2.0,6.0,2.0
2084,4.0,1.0,0.354275,5.0,4.0,2.0
2085,6.0,3.0,0.36813116,1.0,2.0,6.0
2086,5.0,3.0,0.87398505,6.0,7.0,2.0
2087,3.0,0.0,0.89655924,4.0,10.0,5.0
2088,4.0,2.0,0.96481633,7.0,0.0,1.0
2089,2.0,0.0,0.26581728,4.0,2.0,5.0
2090,0.0,2.0,0.07254064,3.0,4.0,8.0
2091,1.0,1.0,0.11132693,4.0,3.0,8.0
2092,3.0,1.0,0.32185614,0.0,3.0,8.0
2093,1.0,2.0,0.4349928,4.0,1.0,12.0
2094,2.0,0.0,0.9231268,4.0,8.0,1.0
2095,2.0,0.0,0.71014416,7.0,3.0,3.0
2096,2.0,0.0,0.6106911,1.0,0.0,3.0
2097,5.0,0.0,0.5281868,3.0,3.0,3.0
2098,1.0,0.0,0.3223132,6.0,3.0,4.0
2099,1.0,2.0,0.46696305,3.0,4.0,4.0
2100,0.0,0.0,0.8618251,6.0,0.0,3.0
2101,4.0,0.0,0.25550663,3.0,5.0,0.0
2102,3.0,1.0,0.05793333,7.0,11.0,4.0
2103,0.0,2.0,0.036740303,5.0,0.0,1.0
2104,1.0,1.0,0.29622412,2.0,1.0,3.0
2105,2.0,0.0,0.22031462,5.0,12.0,0.0
2106,3.0,0.0,0.8130741,10.0,1.0,5.0
2107,2.0,0.0,0.66269505,6.0,3.0,1.0
2108,3.0,1.0,0.38687813,2.0,2.0,4.0
2109,6.0,0.0,0.80656016,6.0,6.0,4.0
2110,2.0,2.0,0.51166797,7.0,8.0,0.0
2111,4.0,0.0,0.8563684,6.0,3.0,7.0
2112,2.0,2.0,0.62558603,0.0,1.0,3.0
2113,4.0,3.0,0.04931736,5.0,9.0,4.0
2114,7.0,0.0,0.45721972,3.0,20.0,6.0
2115,3.0,0.0,0.90405333,3.0,4.0,3.0
2116,5.0,2.0,0.19842064,1.0,3.0,8.0
2117,3.0,2.0,0.23309207,3.0,5.0,5.0
2118,3.0,3.0,0.27860856,2.0,5.0,0.0
2119,2.0,2.0,0.20821404,4.0,7.0,0.0
2120,7.0,1.0,0.8201908,8.0,6.0,9.0
2121,2.0,2.0,0.87938476,5.0,7.0,3.0
2122,2.0,0.0,0.5992571,3.0,3.0,5.0
2123,5.0,2.0,0.422444,8.0,4.0,4.0
2124,6.0,0.0,0.6075902,4.0,5.0,4.0
2125,2.0,2.0,0.39603615,3.0,3.0,7.0
2126,2.0,0.0,0.58503044,3.0,1.0,2.0
2127,12.0,2.0,0.021458387,3.0,4.0,1.0
2128,4.0,2.0,0.99871945,3.0,3.0,4.0
2129,3.0,2.0,0.80534256,2.0,1.0,4.0
2130,5.0,1.0,0.4661802,2.0,3.0,8.0
2131,4.0,2.0,0.33641684,5.0,4.0,1.0
2132,3.0,1.0,0.37494016,1.0,8.0,2.0
2133,2.0,3.0,0.86991906,4.0,1.0,0.0
2134,2.0,1.0,0.7304827,2.0,4.0,1.0
2135,3.0,3.0,0.25239766,3.0,16.0,2.0
2136,1.0,2.0,0.5105951,1.0,0.0,5.0
2137,4.0,1.0,0.47927332,3.0,6.0,3.0
2138,2.0,1.0,0.21628511,2.0,4.0,7.0
2139,4.0,2.0,0.46984112,3.0,1.0,5.0
2140,4.0,2.0,0.11091995,5.0,4.0,6.0
2141,3.0,0.0,0.9648175,3.0,6.0,3.0
2142,7.0,0.0,0.9801686,1.0,9.0,1.0
2143,0.0,0.0,0.060189724,5.0,1.0,1.0
2144,1.0,2.0,0.6058918,5.0,3.0,3.0
2145,1.0,1.0,0.074338675,2.0,0.0,6.0
2146,0.0,0.0,0.28422546,4.0,0.0,2.0
2147,2.0,2.0,0.78680634,3.0,1.0,2.0
2148,4.0,0.0,0.07458401,4.0,0.0,5.0
2149,2.0,0.0,0.32688487,5.0,8.0,4.0
2150,4.0,0.0,0.1341871,3.0,0.0,4.0
2151,3.0,3.0,0.98328257,1.0,3.0,1.0
2152,1.0,0.0,0.6432406,4.0,8.0,7.0
2153,2.0,2.0,0.6378355,3.0,2.0,4.0
2154,4.0,0.0,0.58245635,3.0,3.0,4.0
2155,4.0,1.0,0.9819751,3.0,3.0,3.0
2156,0.0,0.0,0.28139675,4.0,1.0,6.0
2157,1.0,1.0,0.32078385,4.0,10.0,4.0
2158,5.0,2.0,0.90845025,5.0,5.0,3.0
2159,3.0,3.0,0.60207045,3.0,3.0,3.0
2160,2.0,0.0,0.8831657,4.0,5.0,5.0
2161,2.0,2.0,0.3021176,5.0,4.0,4.0
2162,1.0,2.0,0.39064133,3.0,8.0,3.0
2163,1.0,2.0,0.57162786,4.0,4.0,7.0
2164,4.0,2.0,0.7496456,3.0,6.0,3.0
2165,2.0,0.0,0.36633515,7.0,4.0,5.0
2166,2.0,2.0,0.6702932,5.0,2.0,8.0
2167,1.0,2.0,0.46282637,2.0,1.0,1.0
2168,13.0,2.0,0.848503,4.0,12.0,5.0
2169,1.0,2.0,0.5594176,4.0,1.0,4.0
2170,2.0,2.0,0.7853025,3.0,6.0,6.0
2171,6.0,0.0,0.92724407,5.0,5.0,1.0
2172,2.0,0.0,0.43480217,2.0,13.0,2.0
2173,4.0,0.0,0.62150764,4.0,1.0,9.0
2174,2.0,0.0,0.42072678,1.0,2.0,5.0
2175,2.0,1.0,0.17094684,0.0,5.0,0.0
2176,3.0,2.0,0.067775846,2.0,1.0,3.0
2177,2.0,2.0,0.1420182,5.0,2.0,4.0
2178,1.0,1.0,0.24665928,4.0,3.0,4.0
2179,5.0,3.0,0.8719044,2.0,4.0,3.0
2180,1.0,0.0,0.8476981,2.0,4.0,2.0
2181,3.0,3.0,0.8908268,6.0,0.0,4.0
2182,1.0,2.0,0.177145,2.0,2.0,0.0
2183,9.0,1.0,0.022193909,4.0,2.0,0.0
2184,5.0,1.0,0.340935,4.0,1.0,4.0
2185,4.0,3.0,0.65108407,4.0,5.0,5.0
2186,1.0,0.0,0.82631814,3.0,2.0,3.0
2187,6.0,2.0,0.18829477,4.0,3.0,5.0
2188,3.0,1.0,0.4692273,3.0,0.0,4.0
2189,5.0,1.0,0.81897306,4.0,9.0,3.0
2190,1.0,2.0,0.3523612,5.0,2.0,6.0
2191,0.0,0.0,0.4096613,7.0,6.0,5.0
2192,3.0,2.0,0.35352218,5.0,4.0,2.0
2193,0.0,2.0,0.72996485,3.0,4.0,4.0
2194,5.0,1.0,0.2400589,8.0,8.0,4.0
2195,6.0,2.0,0.83566,4.0,1.0,4.0
2196,0.0,2.0,0.5525291,9.0,7.0,4.0
2197,4.0,0.0,0.8979089,3.0,2.0,7.0
2198,2.0,0.0,0.7151449,5.0,4.0,2.0
2199,2.0,1.0,0.5787555,4.0,2.0,1.0
2200,6.0,3.0,0.45276713,4.0,2.0,5.0
2201,1.0,0.0,0.6326333,3.0,0.0,12.0
2202,4.0,0.0,0.50714135,6.0,2.0,2.0
2203,2.0,1.0,0.57825005,3.0,7.0,8.0
2204,0.0,0.0,0.47055364,1.0,3.0,3.0
2205,4.0,1.0,0.5038445,3.0,3.0,6.0
2206,2.0,2.0,0.40253603,2.0,3.0,2.0
2207,1.0,0.0,0.8342025,2.0,2.0,4.0
2208,3.0,2.0,0.5243844,1.0,6.0,4.0
2209,5.0,1.0,0.6459925,5.0,1.0,7.0
2210,2.0,0.0,0.441262,4.0,3.0,6.0
2211,3.0,0.0,0.93905973,1.0,1.0,3.0
2212,6.0,2.0,0.0119274855,4.0,3.0,7.0
2213,2.0,0.0,0.059244752,7.0,4.0,2.0
2214,2.0,3.0,0.279181,8.0,1.0,2.0
2215,2.0,0.0,0.06675899,6.0,5.0,8.0
2216,0.0,3.0,0.5607327,4.0,2.0,4.0
2217,4.0,3.0,0.38080752,4.0,2.0,7.0
2218,8.0,0.0,0.09798086,3.0,0.0,2.0
2219,3.0,2.0,0.09173238,6.0,6.0,1.0
2220,4.0,0.0,0.47864914,2.0,3.0,1.0
2221,2.0,3.0,0.3115766,4.0,2.0,3.0
2222,2.0,1.0,0.058552027,2.0,2.0,7.0
2223,2.0,2.0,0.7638974,6.0,8.0,8.0
2224,3.0,1.0,0.8743223,7.0,2.0,4.0
2225,4.0,0.0,0.8853836,2.0,0.0,3.0
2226,5.0,0.0,0.7471163,4.0,2.0,5.0
2227,1.0,1.0,0.790967,1.0,1.0,4.0
2228,6.0,1.0,0.652673,2.0,5.0,4.0
2229,2.0,2.0,0.74228895,2.0,6.0,3.0
2230,4.0,1.0,0.7182671,7.0,7.0,8.0
2231,2.0,2.0,0.9849973,3.0,3.0,3.0
2232,4.0,1.0,0.7186123,5.0,1.0,3.0
2233,3.0,0.0,0.6314646,2.0,0.0,11.0
2234,0.0,0.0,0.807644,7.0,2.0,7.0
2235,1.0,2.0,0.9842783,5.0,2.0,4.0
2236,4.0,0.0,0.42007887,0.0,2.0,3.0
2237,2.0,2.0,0.70621073,2.0,0.0,3.0
2238,5.0,2.0,0.607409,3.0,1.0,3.0
2239,4.0,0.0,0.22192264,7.0,5.0,4.0
2240,5.0,0.0,0.09940314,5.0,2.0,2.0
2241,3.0,0.0,0.4158045,2.0,11.0,10.0
2242,10.0,0.0,0.06587112,3.0,0.0,9.0
2243,5.0,0.0,0.47119236,5.0,5.0,5.0
2244,5.0,2.0,0.58988607,11.0,2.0,6.0
2245,3.0,0.0,0.07538271,3.0,1.0,3.0
2246,1.0,0.0,0.96673524,7.0,5.0,2.0
2247,3.0,3.0,0.632923,7.0,7.0,1.0
2248,1.0,2.0,0.94861054,6.0,0.0,6.0
2249,0.0,0.0,0.9947995,3.0,5.0,1.0
2250,1.0,0.0,0.063032985,6.0,7.0,6.0
2251,2.0,0.0,0.21466482,6.0,1.0,9.0
2252,4.0,2.0,0.64924896,7.0,5.0,4.0
2253,7.0,2.0,0.11445975,5.0,4.0,5.0
2254,0.0,0.0,0.050331116,4.0,3.0,4.0
2255,1.0,0.0,0.007514596,7.0,5.0,2.0
2256,0.0,2.0,0.1926521,3.0,2.0,5.0
2257,6.0,2.0,0.4951706,7.0,2.0,2.0
2258,2.0,1.0,0.89896524,4.0,4.0,7.0
2259,3.0,3.0,0.3524859,3.0,2.0,4.0
2260,4.0,1.0,0.36338854,6.0,10.0,5.0
2261,2.0,0.0,0.155267,4.0,1.0,3.0
2262,1.0,2.0,0.11350012,2.0,5.0,6.0
2263,2.0,2.0,0.30455565,3.0,2.0,4.0
2264,7.0,0.0,0.94799066,4.0,8.0,3.0
2265,3.0,2.0,0.2294811,7.0,17.0,4.0
2266,1.0,1.0,0.5774555,2.0,0.0,5.0
2267,2.0,0.0,0.6717386,5.0,1.0,1.0
2268,2.0,1.0,0.93700016,2.0,3.0,10.0
2269,6.0,1.0,0.6621722,3.0,3.0,5.0
2270,2.0,1.0,0.89267516,5.0,6.0,0.0
2271,5.0,0.0,0.55472755,1.0,5.0,7.0
2272,6.0,1.0,0.83642566,3.0,3.0,1.0
2273,3.0,2.0,0.39477587,5.0,9.0,2.0
2274,3.0,3.0,0.008761883,4.0,2.0,7.0
2275,4.0,2.0,0.31010604,9.0,0.0,0.0
2276,1.0,0.0,0.6342615,3.0,7.0,3.0
2277,1.0,2.0,0.30176783,1.0,2.0,2.0
2278,5.0,3.0,0.23234856,4.0,2.0,3.0
2279,2.0,0.0,0.11008513,3.0,3.0,2.0
2280,0.0,2.0,0.03669381,2.0,17.0,6.0
2281,3.0,0.0,0.8722712,3.0,2.0,0.0
2282,2.0,0.0,0.32270658,5.0,1.0,3.0
2283,5.0,2.0,0.2618873,2.0,3.0,8.0
2284,2.0,1.0,0.3893112,3.0,3.0,3.0
2285,2.0,0.0,0.44578373,4.0,2.0,0.0
2286,3.0,1.0,0.37576342,3.0,4.0,2.0
2287,4.0,2.0,0.21290588,2.0,1.0,7.0
2288,4.0,2.0,0.9126264,0.0,0.0,6.0
2289,0.0,0.0,0.8075489,5.0,2.0,5.0
2290,3.0,0.0,0.7453742,4.0,0.0,1.0
2291,2.0,0.0,0.6335132,7.0,6.0,4.0
2292,3.0,2.0,0.8080239,4.0,5.0,2.0
2293,1.0,0.0,0.48618436,1.0,1.0,1.0
2294,0.0,2.0,0.3655442,4.0,13.0,10.0
2295,4.0,2.0,0.96965086,4.0,5.0,1.0
2296,7.0,0.0,0.6641183,4.0,4.0,4.0
2297,3.0,2.0,0.46118617,5.0,7.0,1.0
2298,0.0,2.0,0.56032014,4.0,12.0,6.0
2299,1.0,2.0,0.59313655,0.0,8.0,0.0
2300,1.0,0.0,0.17779875,3.0,2.0,6.0
2301,0.0,3.0,0.9935788,6.0,5.0,8.0
2302,1.0,0.0,0.46803415,4.0,6.0,2.0
2303,2.0,3.0,0.47754228,2.0,1.0,9.0
2304,1.0,1.0,0.6940175,3.0,8.0,4.0
2305,1.0,3.0,0.8942976,3.0,5.0,4.0
2306,4.0,3.0,0.55365777,5.0,0.0,1.0
2307,2.0,0.0,0.34329832,1.0,3.0,6.0
2308,4.0,3.0,0.4256853,6.0,4.0,5.0
2309,5.0,1.0,0.7309425,5.0,4.0,4.0
2310,3.0,0.0,0.25485218,5.0,2.0,8.0
2311,4.0,1.0,0.32410002,4.0,3.0,3.0
2312,1.0,1.0,0.71332586,6.0,6.0,11.0
2313,5.0,2.0,0.052700758,5.0,12.0,6.0
2314,5.0,0.0,0.26963007,4.0,2.0,0.0
2315,5.0,1.0,0.036786556,3.0,3.0,3.0
2316,2.0,0.0,0.45960474,3.0,9.0,3.0
2317,2.0,2.0,0.3630842,2.0,1.0,4.0
2318,0.0,0.0,0.47292483,6.0,1.0,2.0
2319,2.0,2.0,0.45802748,2.0,6.0,6.0
2320,5.0,2.0,0.83282924,3.0,5.0,6.0
2321,3.0,1.0,0.22071862,4.0,2.0,4.0
2322,6.0,1.0,0.84338284,4.0,0.0,5.0
2323,3.0,0.0,0.66015136,5.0,7.0,5.0
2324,0.0,3.0,0.36176193,4.0,0.0,2.0
2325,2.0,2.0,0.4404676,2.0,3.0,8.0
2326,0.0,0.0,0.081352234,3.0,0.0,19.0
2327,5.0,1.0,0.08561623,7.0,1.0,3.0
2328,5.0,1.0,0.4973035,4.0,3.0,5.0
2329,2.0,1.0,0.39705336,6.0,5.0,10.0
2330,6.0,0.0,0.6616255,2.0,2.0,2.0
2331,2.0,0.0,0.8762578,5.0,6.0,7.0
2332,3.0,2.0,0.9878075,3.0,5.0,3.0
2333,1.0,2.0,0.506899,8.0,5.0,7.0
2334,3.0,3.0,0.80848217,4.0,0.0,5.0
2335,2.0,2.0,0.38782835,3.0,4.0,5.0
2336,3.0,2.0,0.37178087,3.0,8.0,7.0
2337,2.0,3.0,0.18428302,11.0,2.0,1.0
2338,1.0,2.0,0.8587401,3.0,2.0,2.0
2339,2.0,2.0,0.99527395,10.0,3.0,8.0
2340,2.0,2.0,0.42201984,5.0,3.0,0.0
2341,6.0,2.0,0.86225355,3.0,7.0,1.0
2342,4.0,0.0,0.5588168,4.0,2.0,1.0
2343,4.0,0.0,0.6180358,4.0,4.0,8.0
2344,3.0,1.0,0.28032267,7.0,0.0,8.0
2345,1.0,2.0,0.3554777,5.0,3.0,1.0
2346,6.0,0.0,0.019843817,7.0,0.0,2.0
2347,7.0,2.0,0.7009386,6.0,1.0,12.0
2348,6.0,0.0,0.7685125,8.0,4.0,3.0
2349,4.0,2.0,0.46728516,7.0,2.0,4.0
2350,3.0,0.0,0.61742294,9.0,1.0,7.0
2351,5.0,2.0,0.64590013,2.0,2.0,12.0
2352,2.0,0.0,0.67388046,0.0,2.0,3.0
2353,3.0,1.0,0.1301291,6.0,3.0,1.0
2354,2.0,1.0,0.8750777,5.0,1.0,8.0
2355,2.0,0.0,0.7996192,5.0,2.0,6.0
2356,3.0,0.0,0.5632702,5.0,1.0,4.0
2357,5.0,1.0,0.24446774,7.0,4.0,3.0
2358,3.0,2.0,0.8070862,6.0,2.0,1.0
2359,2.0,3.0,0.69249654,2.0,2.0,11.0
2360,3.0,3.0,0.9671421,3.0,6.0,5.0
2361,1.0,1.0,0.17562342,3.0,6.0,5.0
2362,2.0,0.0,0.78014207,4.0,6.0,3.0
2363,4.0,0.0,0.675949,1.0,1.0,4.0
2364,5.0,0.0,0.054194212,4.0,4.0,3.0
2365,5.0,2.0,0.737306,6.0,6.0,4.0
2366,4.0,2.0,0.88751054,4.0,5.0,3.0
2367,2.0,0.0,0.012661815,5.0,1.0,0.0
2368,0.0,0.0,0.6482861,4.0,4.0,2.0
2369,3.0,2.0,0.9177524,3.0,5.0,4.0
2370,3.0,2.0,0.52272785,9.0,6.0,0.0
2371,6.0,2.0,0.73855436,4.0,2.0,14.0
2372,9.0,0.0,0.12152159,2.0,0.0,3.0
2373,7.0,0.0,0.5863265,4.0,9.0,1.0
2374,1.0,1.0,0.40597284,2.0,3.0,6.0
2375,5.0,0.0,0.5425236,7.0,5.0,5.0
2376,2.0,1.0,0.80435026,1.0,2.0,3.0
2377,4.0,1.0,0.69985485,2.0,1.0,5.0
2378,4.0,0.0,0.13968658,4.0,0.0,0.0
2379,6.0,0.0,0.83912706,3.0,3.0,1.0
2380,4.0,2.0,0.14705145,5.0,5.0,9.0
2381,8.0,2.0,0.86999404,5.0,2.0,3.0
2382,3.0,1.0,0.2753986,3.0,5.0,4.0
2383,1.0,1.0,0.7437533,2.0,0.0,6.0
2384,2.0,3.0,0.12765586,7.0,3.0,4.0
2385,0.0,2.0,0.56577516,3.0,11.0,8.0
2386,2.0,0.0,0.8281646,3.0,5.0,1.0
2387,0.0,2.0,0.7206166,5.0,2.0,9.0
2388,3.0,2.0,0.5414957,2.0,4.0,10.0
2389,3.0,2.0,0.19858444,3.0,0.0,2.0
2390,2.0,1.0,0.22783363,6.0,2.0,5.0
2391,6.0,2.0,0.9732616,2.0,4.0,2.0
2392,3.0,0.0,0.35316718,1.0,4.0,5.0
2393,3.0,2.0,0.11814833,4.0,1.0,8.0
2394,0.0,0.0,0.60918665,7.0,1.0,1.0
2395,3.0,0.0,0.15515101,5.0,14.0,5.0
2396,0.0,1.0,0.24033129,6.0,12.0,5.0
2397,3.0,3.0,0.39709985,5.0,5.0,5.0
2398,1.0,1.0,0.9618499,3.0,9.0,5.0
2399,6.0,0.0,0.6388403,2.0,0.0,7.0
2400,2.0,2.0,0.5339929,6.0,6.0,1.0
2401,2.0,2.0,0.80638146,1.0,5.0,2.0
