,senior-level_skill
3586,1.0
2197,1.0
2423,1.0
2141,0.0
2083,1.0
2069,1.0
3787,1.0
3514,1.0
2096,1.0
3071,0.0
2146,1.0
2887,1.0
2196,1.0
3290,1.0
2836,1.0
2376,1.0
3467,1.0
3894,1.0
3771,1.0
2386,1.0
3395,1.0
2479,1.0
3786,1.0
3440,0.0
3006,1.0
3594,1.0
2254,1.0
3314,1.0
3297,1.0
2905,1.0
3884,1.0
2023,1.0
3796,1.0
3253,1.0
3060,1.0
2564,1.0
2451,1.0
3555,1.0
2014,1.0
2532,1.0
2556,1.0
3806,1.0
2710,0.0
2157,1.0
3579,1.0
2879,1.0
2374,1.0
2362,1.0
2011,1.0
3989,1.0
2042,1.0
3204,1.0
2941,1.0
2053,1.0
2582,1.0
3823,1.0
3354,1.0
3018,1.0
3365,1.0
3404,1.0
2126,1.0
2387,1.0
3768,0.0
2682,1.0
2772,1.0
2936,1.0
2174,1.0
2076,1.0
2809,1.0
3357,1.0
3447,1.0
2472,1.0
3064,1.0
3817,1.0
2383,1.0
3844,1.0
3135,1.0
2658,1.0
3954,1.0
3371,1.0
2871,0.0
2693,1.0
2655,1.0
2520,1.0
3237,1.0
2231,1.0
3102,1.0
2614,1.0
3089,1.0
3173,1.0
3289,1.0
2009,1.0
3410,1.0
2783,1.0
2213,1.0
3421,1.0
3405,1.0
3243,1.0
3857,1.0
3503,1.0
2282,1.0
2811,1.0
3627,1.0
2172,1.0
2103,1.0
3628,1.0
2105,1.0
3971,1.0
3312,1.0
3703,1.0
2301,0.0
3640,1.0
2753,1.0
3412,1.0
2331,1.0
2156,1.0
2046,1.0
2193,1.0
3529,1.0
3161,1.0
2413,1.0
2098,1.0
3086,0.0
2559,1.0
3143,1.0
2294,1.0
3304,1.0
2270,1.0
2870,1.0
3044,1.0
2403,1.0
2643,1.0
2938,1.0
2134,1.0
3617,1.0
2895,1.0
3115,1.0
2095,1.0
3172,1.0
2644,1.0
2464,1.0
3858,1.0
3745,0.0
3735,1.0
3951,1.0
2911,1.0
3939,1.0
3820,1.0
3195,1.0
2827,1.0
2087,1.0
2719,1.0
2726,1.0
2972,1.0
3766,1.0
2616,1.0
3370,1.0
2318,1.0
3687,1.0
3248,1.0
2266,1.0
2241,1.0
3558,1.0
3965,1.0
3601,1.0
3205,1.0
2067,1.0
2686,1.0
3680,1.0
2860,1.0
2355,1.0
3030,1.0
3346,1.0
3020,1.0
2089,1.0
3156,1.0
2522,1.0
3433,0.0
3670,1.0
2415,1.0
3952,1.0
3581,1.0
3801,1.0
2771,1.0
2500,1.0
3706,0.0
3810,1.0
3225,1.0
2207,1.0
3679,1.0
3733,1.0
3868,1.0
2959,1.0
3010,1.0
2026,1.0
2191,1.0
2339,1.0
2298,1.0
2869,1.0
3769,1.0
