,years_experience,degree
2949,0.0,2.0
3067,1.0,1.0
3772,0.0,2.0
2995,2.0,0.0
2400,1.0,2.0
2078,0.0,1.0
2791,2.0,1.0
3049,1.0,1.0
2719,1.0,3.0
2266,0.0,2.0
2059,0.0,1.0
2085,0.0,2.0
3362,0.0,2.0
3061,0.0,3.0
2301,0.0,1.0
3916,0.0,3.0
3754,0.0,2.0
3297,0.0,1.0
2966,0.0,1.0
3438,1.0,2.0
3651,0.0,3.0
3501,0.0,2.0
2527,0.0,2.0
3246,1.0,2.0
2933,1.0,1.0
3484,1.0,3.0
2115,0.0,2.0
2020,0.0,2.0
2962,0.0,1.0
2102,0.0,1.0
3975,0.0,2.0
2401,2.0,1.0
2746,1.0,1.0
3278,0.0,1.0
3151,2.0,0.0
3718,0.0,1.0
2334,0.0,1.0
3100,0.0,2.0
2667,1.0,1.0
2916,0.0,1.0
2409,0.0,2.0
3421,1.0,0.0
2308,1.0,1.0
2481,0.0,2.0
3488,1.0,1.0
2587,0.0,3.0
2241,1.0,0.0
3262,1.0,2.0
3073,1.0,1.0
2789,2.0,0.0
3446,0.0,3.0
2475,0.0,2.0
2939,1.0,1.0
3319,0.0,2.0
2183,0.0,2.0
2534,1.0,2.0
2338,2.0,0.0
2964,1.0,1.0
2792,0.0,1.0
3462,1.0,0.0
2374,1.0,1.0
3082,1.0,1.0
3729,0.0,2.0
2958,2.0,0.0
3422,1.0,3.0
2107,1.0,1.0
2623,1.0,3.0
3325,0.0,2.0
3506,1.0,1.0
3162,2.0,0.0
3018,1.0,3.0
2854,0.0,1.0
2687,0.0,2.0
2155,0.0,1.0
2247,1.0,2.0
2037,1.0,2.0
3648,1.0,1.0
3171,1.0,1.0
2032,0.0,1.0
3969,0.0,1.0
2245,0.0,2.0
2646,1.0,1.0
2449,2.0,0.0
2049,0.0,2.0
3870,0.0,1.0
2180,0.0,3.0
3828,0.0,1.0
3748,0.0,3.0
3955,1.0,3.0
2050,0.0,3.0
3069,0.0,2.0
2130,0.0,3.0
2838,0.0,1.0
2876,0.0,2.0
2203,0.0,2.0
3704,2.0,2.0
3747,0.0,3.0
2930,1.0,3.0
2154,1.0,0.0
3143,1.0,2.0
2609,0.0,3.0
2143,0.0,2.0
3566,0.0,1.0
2629,1.0,2.0
2500,1.0,2.0
2498,0.0,2.0
3180,0.0,2.0
2926,0.0,3.0
2645,0.0,2.0
2292,0.0,2.0
2224,1.0,2.0
3164,1.0,1.0
3898,1.0,2.0
3625,1.0,3.0
2902,2.0,0.0
3551,0.0,1.0
3077,0.0,1.0
2033,1.0,1.0
3583,1.0,1.0
2983,2.0,0.0
2004,0.0,1.0
2597,0.0,2.0
2749,1.0,1.0
2881,1.0,3.0
2772,0.0,3.0
2707,0.0,1.0
2802,2.0,0.0
2633,1.0,1.0
3638,2.0,1.0
2682,0.0,1.0
2483,1.0,1.0
2131,2.0,2.0
2860,0.0,2.0
2624,1.0,1.0
2325,1.0,0.0
3390,1.0,3.0
3071,1.0,0.0
2805,1.0,1.0
2369,0.0,2.0
3322,0.0,2.0
2686,0.0,3.0
2577,0.0,1.0
3349,1.0,1.0
2265,0.0,2.0
2320,0.0,3.0
2634,2.0,2.0
2423,1.0,1.0
3855,0.0,2.0
2809,2.0,2.0
2467,0.0,1.0
2174,2.0,2.0
2511,0.0,3.0
3957,0.0,1.0
3702,0.0,1.0
3826,0.0,2.0
2516,0.0,2.0
3905,2.0,0.0
2165,0.0,3.0
2482,3.0,0.0
2745,1.0,3.0
2453,1.0,3.0
3505,0.0,1.0
3991,1.0,1.0
2599,0.0,1.0
2518,0.0,1.0
3369,0.0,2.0
2488,0.0,1.0
3572,1.0,2.0
2204,2.0,2.0
2323,0.0,1.0
3196,0.0,1.0
3379,0.0,2.0
3182,1.0,1.0
2136,2.0,1.0
2274,1.0,0.0
2614,0.0,1.0
2318,0.0,2.0
3532,0.0,2.0
3024,0.0,1.0
3031,1.0,1.0
3426,1.0,2.0
2642,2.0,1.0
2156,0.0,2.0
3332,2.0,2.0
2451,0.0,3.0
2185,0.0,1.0
2116,1.0,1.0
2506,1.0,3.0
2551,0.0,2.0
3560,1.0,2.0
3466,2.0,0.0
2329,0.0,1.0
3042,0.0,3.0
2250,0.0,3.0
3557,0.0,2.0
3636,0.0,3.0
3797,2.0,1.0
2010,1.0,2.0
3822,2.0,0.0
3779,0.0,1.0
