ix,goal_cost,intv_cost
2582,0.753,3.7
3964,0.773,0.4
2614,0.799,0.7
2233,0.769,11.5
2903,0.762,4.699999999999999
2544,0.807,0.9
2371,0.798,2.2
3313,0.77,1.3
3547,0.768,14.0
2013,0.757,4.6
3595,0.781,7.3
2685,0.757,2.8
2047,0.752,1.4000000000000001
3554,0.767,5.1
3580,0.758,1.1
3801,0.762,6.0
2022,0.759,13.0
3600,0.778,1.7000000000000002
3172,0.76,9.0
2882,0.765,6.5
2024,0.768,4.0
3922,0.756,7.9
2097,0.792,5.9
3245,0.781,0.5
3586,0.751,3.4000000000000004
2854,0.768,2.1
3074,0.763,5.800000000000001
3469,0.778,1.6
3319,0.754,2.7
3530,0.866,0.8
2824,0.758,8.4
3418,0.786,0.9
2925,0.775,2.1
2339,0.765,1.5
2122,0.897,4.3
2941,0.8029999732971191,1.5
2600,0.772,3.6
2872,0.776,0.7999999999999999
2237,0.769,2.9
3692,0.807,0.6
3249,0.763,1.7000000000000002
2040,0.766,2.0
3737,0.754,2.5
2219,0.756,6.199999999999999
3181,0.815,1.1
2128,0.775,2.4
3014,0.759,8.5
3341,0.773,0.5
3881,0.77,6.4
2935,0.758,5.199999999999999
3159,0.777,1.1
2115,0.787,1.1
2915,0.766,5.5
2701,0.923,0.9
2468,0.813,0.6
3645,0.8180000185966492,0.5
3305,0.778,2.1
2418,0.77,1.3
2826,0.759,0.3
3096,0.752,6.300000000000001
3738,0.752,10.5
2542,0.771,7.9
3839,0.768,1.1
3359,0.752,3.4
3391,0.78,0.7
2334,0.754,0.4
3499,0.78,0.7
2706,0.853,0.6
3354,0.807,0.6
2803,0.782,1.3
3830,0.82,0.6
3607,0.757,4.9
2765,0.794,1.6
2142,0.763,2.9
2263,0.762,9.4
3429,0.76,8.7
3385,0.775,0.6
3405,0.813,1.1
2828,0.768,6.6
2954,0.757,5.5
3097,0.758,4.4
3531,0.755,13.899999999999999
2336,0.799,1.1
3576,0.835,1.1
2559,0.772,0.8
3042,0.755,1.7000000000000002
3904,0.7599999904632568,0.5
2288,0.764,2.0999999999999996
3988,0.762,7.4
2807,0.764,3.8000000000000003
2251,0.755,2.6
3820,0.756,12.399999999999999
3474,0.765,3.4000000000000004
3767,0.759,14.2
2055,0.77,5.3
3460,0.764,1.6
3690,0.755,6.699999999999999
2429,0.765,2.0
3197,0.768,4.4
2490,0.777,1.3
2980,0.769,1.0
3861,0.766,3.4000000000000004
3230,0.772,10.8
2753,0.789,2.3
2626,0.764,2.5
3266,0.757,3.6999999999999997
2910,0.769,8.1
3439,0.768,5.8
3788,0.751,4.7
2662,0.77,0.4
2230,0.764,4.300000000000001
2069,0.751,9.7
3506,0.767,5.9
2402,0.765,5.5
2750,0.756,7.8999999999999995
3693,0.76,7.0
3753,0.899,0.7
2177,0.76,1.8
3782,0.816,3.2
2971,0.762,6.1
3783,0.78,2.3
3461,0.8059999942779541,0.5
2615,0.767,2.9
2974,0.762,8.6
2179,0.752,8.2
3528,0.763,1.6
2157,0.757,0.6
3407,0.76,7.699999999999999
3351,0.785,0.4
2486,0.755,2.6
3288,0.76,2.8
3315,0.764,8.6
3009,0.801,0.9
2632,0.781,0.8
2776,0.753,1.4
2331,0.791,0.9
2578,0.754,6.7
2168,0.761,6.0
2719,0.784,2.9
2416,0.855,1.3
2180,0.766,3.0
2919,0.786,0.4
2412,0.79,0.4
2606,0.767,1.1
2358,0.763,10.100000000000001
2862,0.766,3.0
2885,0.77,2.3
2340,0.79,5.699999999999999
3225,0.756,6.1
3776,0.752,13.600000000000001
2834,0.77,5.699999999999999
3972,0.77,2.5999999999999996
2118,0.762,2.5
3874,0.823,1.0
3169,0.764,8.6
3880,0.764,7.4
2449,0.774,0.4
2669,0.763,8.899999999999999
3307,0.756,11.2
2697,0.755,5.699999999999999
2312,0.866,0.9
3565,0.764,1.6
3073,0.758,1.9
3601,0.762,0.9
2049,0.752,0.6
3995,0.773,4.2
2767,0.752,11.100000000000001
3526,0.756,5.4
2881,0.7689999938011169,0.5
2107,0.754,6.6
3454,0.752,4.0
2680,0.77,6.7
3161,0.762,6.0
2822,0.819,1.1
3127,0.757,4.8
3174,0.786,0.7
2783,0.765,2.3
3362,0.756,8.8
3858,0.772,0.7
3942,0.752,6.8
2977,0.756,2.0
3906,0.898,1.6
3413,0.796999990940094,2.0
3648,0.77,3.0
3178,0.755,9.2
2072,0.783,0.4
2088,0.786,1.1
3993,0.817,0.8
3502,0.777,1.2999999999999998
2674,0.772,9.3
2766,0.763,2.1
3719,0.76,6.8
2763,0.772,1.4
3503,0.763,4.0
3406,0.827,1.7000000000000002
3151,0.751,5.6
3205,0.754,0.7
3978,0.752,6.2
2025,0.785,8.2
3901,0.765,0.6
