ix,goal_cost,intv_cost
2791,1.0,1.0
3635,1.0,1.0
2799,1.0,1.0
2406,1.0,1.0
3344,1.0,1.0
3654,1.0,1.0
2314,1.0,1.0
3544,1.0,1.0
3076,1.0,1.0
3882,1.0,1.0
2141,1.0,1.0
2806,1.0,1.0
3409,1.0,1.0
2847,1.0,1.0
2684,1.0,1.0
3973,1.0,1.0
3576,1.0,1.0
3967,1.0,1.0
2097,1.0,1.0
2593,1.0,1.0
3506,1.0,1.0
3744,1.0,1.0
2174,1.0,1.0
3579,1.0,1.0
3523,1.0,1.0
3693,1.0,1.0
3687,1.0,1.0
3315,1.0,1.0
3443,1.0,1.0
2398,1.0,1.0
3470,1.0,1.0
3900,1.0,1.0
3165,1.0,1.0
3043,1.0,1.0
3692,1.0,1.0
3212,1.0,1.0
2657,1.0,1.0
3940,1.0,1.0
2522,1.0,1.0
3414,1.0,1.0
3297,1.0,1.0
2735,1.0,1.0
3709,1.0,1.0
3008,1.0,1.0
2536,1.0,1.0
3221,1.0,1.0
2022,1.0,1.0
3062,1.0,1.0
2366,1.0,1.0
2350,1.0,1.0
3742,1.0,1.0
2805,1.0,1.0
2427,1.0,1.0
2602,1.0,1.0
3593,1.0,1.0
2103,1.0,1.0
2299,1.0,1.0
2111,1.0,1.0
3648,1.0,1.0
2513,1.0,1.0
3372,1.0,1.0
3226,1.0,1.0
3913,1.0,1.0
2760,1.0,1.0
3270,1.0,1.0
3768,1.0,1.0
2290,1.0,1.0
2514,1.0,1.0
2120,1.0,1.0
3549,1.0,1.0
2127,1.0,1.0
3408,1.0,1.0
2067,1.0,1.0
3712,1.0,1.0
2654,1.0,1.0
2479,1.0,1.0
3024,1.0,1.0
2876,1.0,1.0
2660,1.0,1.0
2295,1.0,1.0
3108,1.0,1.0
2615,1.0,1.0
3263,1.0,1.0
3514,1.0,1.0
2953,1.0,1.0
2190,1.0,1.0
2941,1.0,1.0
3401,1.0,1.0
2548,1.0,1.0
2809,1.0,1.0
3088,1.0,1.0
3255,1.0,1.0
3790,1.0,1.0
2089,1.0,1.0
2499,1.0,1.0
2039,1.0,1.0
3149,1.0,1.0
2617,1.0,1.0
2894,1.0,1.0
2800,1.0,1.0
2871,1.0,1.0
2035,1.0,1.0
3501,1.0,1.0
2672,1.0,1.0
3547,1.0,1.0
2019,1.0,1.0
2330,1.0,1.0
2730,1.0,1.0
2382,1.0,1.0
3311,1.0,1.0
3881,1.0,1.0
3238,1.0,1.0
2613,1.0,1.0
2124,1.0,1.0
2412,1.0,1.0
3107,1.0,1.0
3412,1.0,1.0
3754,1.0,1.0
3133,1.0,1.0
2239,1.0,1.0
2394,1.0,1.0
2247,1.0,1.0
2683,1.0,1.0
2077,1.0,1.0
3292,1.0,1.0
3428,1.0,1.0
3961,1.0,1.0
3340,1.0,1.0
3390,1.0,1.0
3057,1.0,1.0
2599,1.0,1.0
2146,1.0,1.0
2539,1.0,1.0
3028,1.0,1.0
3376,1.0,1.0
3910,1.0,1.0
3515,1.0,1.0
3594,1.0,1.0
3730,1.0,2.0
2287,1.0,1.0
2907,1.0,1.0
2568,1.0,1.0
2138,1.0,1.0
2451,1.0,1.0
2132,1.0,1.0
2264,1.0,1.0
2950,1.0,1.0
3069,1.0,1.0
3889,1.0,1.0
3776,1.0,1.0
3743,1.0,1.0
2209,1.0,1.0
2409,1.0,1.0
2667,1.0,1.0
3135,1.0,1.0
2558,1.0,1.0
2001,1.0,1.0
3796,1.0,1.0
3431,1.0,1.0
2612,1.0,1.0
3125,1.0,1.0
3295,1.0,1.0
3307,1.0,1.0
2493,1.0,1.0
3173,1.0,1.0
2149,1.0,1.0
3920,1.0,1.0
2207,1.0,1.0
3621,1.0,1.0
2380,1.0,1.0
3063,1.0,1.0
2197,1.0,1.0
3829,1.0,1.0
2594,1.0,1.0
3745,1.0,1.0
2840,1.0,1.0
3864,1.0,1.0
3370,1.0,1.0
3163,1.0,1.0
3100,1.0,1.0
2834,1.0,1.0
2919,1.0,1.0
2530,1.0,1.0
3410,1.0,1.0
3268,1.0,1.0
3130,1.0,1.0
2980,1.0,1.0
2268,1.0,1.0
3458,1.0,1.0
3060,1.0,1.0
2005,1.0,1.0
2651,1.0,1.0
2472,1.0,1.0
3152,1.0,1.0
2321,1.0,1.0
2531,1.0,1.0
3484,1.0,1.0
2585,1.0,1.0
3118,1.0,1.0
2384,1.0,1.0
