,x1,x2
3531,1.5,0.0
3449,1.5,-0.0
3567,1.5,2.6
3512,1.0,3.1
2615,2.9,-0.0
3889,2.7,0.0
2386,3.0,0.0
2326,2.4,0.0
3363,1.8,0.0
2977,2.0,0.0
2919,3.7,-0.0
2475,2.3,3.6
2146,2.3,-0.0
3317,3.4,0.0
3096,2.1,0.0
2185,0.1,6.2
2937,3.4,-0.0
3568,2.4,-0.0
3313,2.8,-0.0
3715,2.2,0.0
3296,1.7,4.2
2453,2.2,-0.0
2246,3.3,-0.0
3163,2.1,2.5
2440,1.6,0.0
3523,3.4,0.0
2703,3.2,3.0
2356,1.2,3.1
2012,0.9,5.0
2233,3.3,2.1
2922,2.3,2.8
2852,2.6,0.0
3205,1.5,-0.0
3784,2.4,0.0
2553,2.2,0.0
3048,3.0,3.8
2799,2.3,0.0
3753,2.5,-0.0
2570,1.6,-0.0
3030,2.9,-0.0
3179,2.4,0.0
3031,1.9,0.0
2551,2.6,-0.0
2760,1.9,-0.0
2000,2.6,4.2
2787,1.5,0.0
3486,1.7,0.0
3340,2.2,0.0
3871,2.0,-0.0
3957,2.2,0.0
3397,1.5,3.6
3108,2.5,-0.0
3341,1.6,-0.0
3384,1.9,0.0
2700,1.6,0.0
2004,1.4,3.1
2796,4.2,-0.0
2688,2.6,0.0
3327,2.1,3.3
3752,2.3,2.2
2308,1.6,-0.0
3270,2.1,0.0
3004,2.2,-0.0
3858,3.2,5.0
3359,2.0,0.0
2182,1.7,0.0
3987,0.4,4.7
3100,1.8,0.0
3645,1.5,2.1
3521,2.5,1.8
2259,2.5,0.0
3346,1.0,2.8
2086,2.4,-0.0
3888,1.3,5.1
3461,2.4,0.0
3824,1.5,0.0
3612,2.0,-0.0
2105,3.3,3.7
2994,3.8,3.6
3992,1.7,-0.0
3437,2.2,2.6
2006,1.8,0.0
3451,1.6,-0.0
2898,2.2,0.0
2407,4.2,0.0
2983,2.3,-0.0
3343,2.2,3.3
3814,2.8,-0.0
3114,2.2,4.1
2943,2.4,-0.0
2877,1.6,0.0
3347,2.4,-0.0
3574,3.1,-0.0
3207,2.1,-0.0
2954,1.7,-0.0
2471,3.3,0.0
2848,1.8,0.0
3991,1.9,-0.0
2581,1.6,0.0
2207,3.1,-0.0
3634,1.2,3.1
2819,2.2,0.0
3593,1.9,-0.0
2984,2.3,-0.0
3460,1.5,0.0
2438,1.3,2.8
3474,3.9,-0.0
2763,1.7,0.0
2866,2.9,0.0
3266,2.5,0.0
3664,1.4,3.6
3694,1.1,5.1
3208,2.9,-0.0
3074,-0.0,2.8
2162,3.0,0.0
2298,0.2,5.1
3771,1.8,0.0
2078,2.3,0.0
2033,2.9,0.0
3942,1.1,4.5
2223,2.2,0.0
2840,2.6,-0.0
3899,2.7,-0.0
3667,1.8,-0.0
2262,0.6,3.3
3146,2.9,3.1
2065,1.3,1.8
3827,1.8,0.0
3727,2.0,0.0
2117,1.7,-0.0
3790,1.5,2.3
2313,1.8,3.7
3041,1.5,0.0
3794,1.1,3.6
2534,2.0,-0.0
2571,1.4,4.6
2201,1.7,-0.0
3684,1.5,2.6
2427,1.4,0.0
2069,2.4,0.0
3748,2.3,4.7
3187,2.5,0.0
2282,2.6,0.0
3299,1.6,-0.0
2948,1.4,1.8
2797,2.7,0.0
3609,2.1,3.6
3195,1.7,-0.0
3068,1.7,0.0
3597,1.8,5.6
2612,2.7,4.0
3829,2.3,0.0
2882,2.5,0.0
3013,3.6,0.0
3257,1.4,4.6
3002,1.9,0.0
3170,0.7,3.1
3800,1.4,0.0
3193,2.6,-0.0
3181,1.2,3.1
3081,3.8,0.0
2716,0.6,4.2
2855,2.1,-0.0
2391,2.0,3.7
2696,1.8,0.0
3842,1.5,3.1
2967,0.3,3.5
2303,1.6,-0.0
2664,3.2,-0.0
2455,2.5,-0.0
2138,1.9,0.0
2762,2.2,-0.0
3909,1.7,-0.0
2742,1.5,2.6
3047,1.9,0.0
2728,1.8,0.0
2457,1.7,3.0
3823,2.2,0.0
3692,1.6,0.0
3271,2.4,-0.0
3722,0.7,2.6
2243,2.0,-0.0
2722,1.6,-0.0
3303,2.1,-0.0
3982,3.2,4.2
2020,3.0,4.7
2828,1.8,0.0
3084,2.0,0.0
2029,2.3,3.1
3582,2.6,0.0
3411,2.5,0.0
3867,1.4,0.0
3677,1.9,-0.0
3524,3.8,4.1
3846,2.3,0.0
2613,2.7,4.2
3631,2.4,0.0
2795,1.9,0.0
3177,2.8,4.1
3320,0.8,2.3
