,x1,x2,x3,x4,x5
2890,0.12281714,0.37379125,-1.9993638,-0.061694697,-0.42285877
3268,-1.4459738,1.8333417,-0.2919656,0.038849007,-0.15625212
2109,1.8646752,-0.9712253,-1.1114292,-0.56446415,-0.07939519
2009,0.09480297,0.47011462,0.4330553,-0.15551654,0.23851682
3559,0.099177815,0.4235298,-1.9682856,-0.316906,-0.28812495
3584,0.14513002,0.39726484,-0.29307884,-0.11697487,0.06395761
3262,0.4007211,-0.20436713,0.11937861,-0.040376097,0.13790403
2042,0.98580855,-0.5603802,0.22777636,1.5016383,-0.251632
2859,0.92330045,-0.58309245,-1.1205513,0.66617876,-0.4433038
2803,1.2229769,-0.7653505,-0.47756183,0.40318835,-0.21003574
2437,-0.38613796,1.1283798,-0.31754482,-0.15714785,0.10248323
2535,0.9949638,-0.6413892,-0.9395728,-0.9208245,-0.015360798
3846,-1.586961,1.7765604,-0.64875716,-0.5701642,0.12308543
2030,-1.0669802,1.6288466,-0.4339217,0.7900168,-0.25197533
2315,1.2399945,-0.67800844,-1.8395998,0.4730033,-0.59482825
2663,0.84561676,-0.6923571,-1.8691074,0.4173835,-0.34465066
3317,1.4241654,-0.83106166,-0.883881,-0.24896552,-0.20198363
3127,0.36816543,-0.08020021,-1.7796731,-1.3597292,-0.08220124
3383,0.44795233,-0.17975068,1.0968616,-0.74785805,0.22568381
2904,-0.3140283,1.0403594,1.8238838,-1.209882,-0.3398182
2008,1.7586241,-0.78665745,-0.6971298,0.23038748,-0.12399827
3248,0.110344976,0.45627856,0.08712903,-0.2614833,-0.05877255
3473,0.58933717,-0.26641953,-0.64571357,0.6061888,-0.23451465
3260,-0.031549092,0.40861508,0.65917575,-0.025854642,0.1331956
2292,-0.0656147,0.60309803,-0.50672853,0.4522778,-0.18413696
2529,0.23768136,0.08845665,1.649617,-0.099548526,0.3956501
3366,-1.2456186,1.7639391,-1.0709026,-0.29092905,-0.2862779
3388,1.2540613,-0.7468833,1.5488747,-1.5093368,-0.3765
2353,0.4343921,-0.17118406,-0.21496284,1.058388,-0.25832185
3994,0.54363734,-0.14257574,-0.9950878,-0.22330512,-0.18635628
2897,1.0945561,-0.77755964,0.35015184,-0.2679193,0.32297847
2313,-0.9750407,1.5235798,0.2675221,1.3544666,-0.19721785
2246,-0.10188962,0.6630382,0.1203865,0.96045595,-0.3449542
2182,-1.0413429,1.7281431,-0.42383355,-0.07984784,-0.044158474
3144,0.40675062,-0.19880748,-0.41725266,-0.74316776,-0.21717447
3685,1.8779688,-1.156325,0.27969402,0.5530124,0.031313967
3935,-1.324449,1.8861581,0.0074005127,-0.559585,0.11939304
3517,0.2644514,0.08527689,-0.62482834,-0.5850017,0.06324963
2835,0.201625,0.24464881,-0.8768356,1.2747945,-0.41395664
2077,0.6595887,-0.35015815,-0.71771735,1.0036439,-0.38971198
2737,-1.0496156,1.5665869,-0.6451762,-0.9830339,-0.012283742
3421,0.597785,-0.40763193,1.4319903,0.46303767,0.22725005
2128,0.36402312,-0.07578297,-0.43695045,0.3594851,-0.014834464
2702,0.41497254,-0.33756185,-0.7535008,-1.135806,-0.11452979
3452,0.4454596,-0.02345284,-1.1941566,2.2752452,-0.7227759
3250,1.33744,-0.8093635,0.29557294,-1.3166397,0.44812942
2055,-1.3041729,1.7882469,1.5741687,-0.98691976,-0.30804116
2909,-2.294348,1.9475553,0.75768113,1.8833919,-0.10012223
2725,-1.3484651,1.8062042,0.983742,-2.2949255,-0.22757265
2855,1.0859716,-0.5028759,-0.30332798,-0.9550601,0.17701116
2203,-1.4689144,1.8190473,0.06710881,-1.0327682,0.10658569
3702,-0.15773053,0.53978527,-0.79278636,1.6336446,-0.48647085
2048,-0.484029,1.1003916,1.0001209,-1.645085,0.69259024
2045,0.39902076,0.03323801,-0.97120064,0.60949385,-0.39152825
3135,0.26397556,0.1057077,-0.90921813,-0.97445005,-0.04662698
3707,0.17867869,0.14544949,-2.5602984,1.8076602,-0.98855805
2643,0.24574207,0.10089719,0.4749396,2.0917935,-0.3428869
2307,1.0719889,-0.7498315,3.4850962,0.67121106,-0.39344114
2743,1.25469,-0.82244694,-0.09908991,-1.2013549,0.2555517
2205,-0.29620388,0.8921256,-1.529033,0.015004952,-0.37594563
2142,1.3631234,-0.8164335,-0.6287236,-0.5909004,-0.055565197
2317,0.06880111,0.36535627,2.057387,-0.4527398,-0.39460808
3632,0.22693464,0.12600845,0.29269925,0.7055236,-0.09069068
2305,-0.9400249,1.5849105,-0.6173593,0.46311316,-0.11921535
2669,1.3029424,-0.70399356,0.28444275,0.86387485,-0.19066921
2588,1.0535616,-0.8544928,-0.5538976,0.39521646,-0.047554478
2793,0.5372622,-0.123907685,-0.098797984,-0.25946227,-0.0041288026
2190,-1.1199524,1.793209,1.1591557,0.193691,0.4366433
