,x1,x2
2024,0.7,2.0
2263,1.5,-0.0
2333,1.2,1.4
3283,3.2,-0.0
2973,2.2,4.2
2907,1.8,2.5
3847,3.4,-0.0
3683,1.4,2.1
3531,2.8,0.0
3171,1.3,-0.0
2000,0.9,0.6
2126,2.6,-0.0
3096,1.7,0.0
2098,1.8,-0.0
2401,2.6,-0.0
3228,2.8,2.1
3651,2.1,3.6
2019,2.2,0.0
3254,2.1,-0.0
3036,0.6,4.2
2184,2.6,2.8
2490,2.2,0.0
2309,2.6,2.8
3343,1.2,-0.0
3604,0.5,4.3
2083,2.5,-0.0
2281,2.9,0.0
2071,2.9,-0.0
3374,1.9,-0.0
3251,1.2,-0.0
2525,2.1,0.0
2317,1.9,0.0
2259,0.1,2.6
2352,1.2,0.0
3606,0.9,3.1
3484,1.0,2.5
3449,2.1,0.0
2988,2.2,-0.0
2515,1.8,0.0
2716,1.8,-0.0
2207,2.4,3.5
2739,3.2,3.7
2923,2.1,0.0
2822,1.3,0.4
3131,2.0,2.5
3100,2.6,-0.0
2588,1.6,0.0
2124,0.4,0.0
3010,2.0,1.9
2437,3.1,-0.0
3408,2.5,-0.0
3478,2.8,-0.0
3742,1.8,3.2
2369,2.1,0.0
2300,3.2,-0.0
3252,1.2,-0.0
2986,1.7,-0.0
3313,1.8,0.9
2854,1.2,0.0
2543,1.6,0.0
2722,0.4,0.0
3269,1.5,2.7
3172,2.1,2.7
3461,2.3,-0.0
3030,2.3,3.2
2145,2.7,-0.0
3209,1.3,-0.0
3556,2.5,0.0
2902,2.6,0.1
3482,2.3,1.3
3086,1.9,4.9
2530,2.0,-0.0
2190,1.2,3.2
3639,3.1,3.5
2030,2.2,1.5
3642,2.0,0.0
3371,3.3,0.0
2695,0.8,-0.0
3247,1.9,-0.0
2818,0.7,-0.0
3909,0.9,2.6
3230,2.3,0.0
3035,1.7,-0.0
3598,2.5,0.0
2831,1.8,-0.0
2675,1.2,2.7
3048,0.5,3.6
2063,1.5,-0.0
2160,1.1,0.0
3733,1.0,-0.0
2221,2.6,2.9
3588,2.7,3.3
2357,0.7,2.4
3730,1.5,0.0
2283,2.1,0.3
2893,0.9,1.5
2568,2.7,-0.0
3027,1.6,2.9
3383,0.0,3.5
3307,3.2,3.6
2180,1.1,2.3
2659,2.2,0.0
2532,3.0,2.1
3203,1.7,0.0
3989,3.3,3.1
2845,1.9,-0.0
2481,1.3,-0.0
2254,2.8,-0.0
2003,2.3,-0.0
3686,1.8,-0.0
3232,0.6,0.0
3106,1.5,0.6
2508,3.0,-0.0
3716,3.4,0.0
2045,0.1,3.3
2466,0.5,2.3
2310,0.0,4.4
3509,2.2,3.5
2806,0.5,0.3
2012,2.1,0.0
2908,2.8,3.5
2757,0.9,-0.0
2376,2.0,-0.0
2120,2.4,0.0
2079,2.0,0.0
3148,2.2,-0.0
2886,2.5,1.9
2303,3.5,-0.0
2609,1.8,3.8
2319,2.2,3.1
3268,0.6,2.6
3215,1.2,2.4
3689,2.4,-0.0
2380,1.4,0.0
3755,0.9,1.3
3444,2.3,0.4
2632,1.2,4.2
2700,1.8,-0.0
2657,1.9,4.0
3710,2.3,0.0
2053,0.9,0.0
3886,1.1,-0.0
2790,2.4,2.8
2435,1.2,0.0
2777,1.6,0.0
2519,1.0,0.0
2398,1.9,2.7
2199,0.5,4.0
3317,1.0,3.2
2652,1.3,0.0
3854,1.5,0.5
2564,1.0,3.3
3564,1.4,0.0
3286,2.2,-0.0
3907,1.9,-0.0
3405,3.5,1.9
2256,0.7,1.5
3790,1.7,0.0
3887,0.6,4.5
2635,2.0,-0.0
3953,1.6,1.2
2658,0.9,2.9
3135,1.2,1.3
3654,1.9,-0.0
3111,0.4,2.6
2969,0.9,2.6
3494,1.6,0.0
3863,2.1,0.1
3572,1.8,0.5
2742,0.7,2.6
2591,1.9,0.4
2487,2.8,0.0
3370,2.0,0.0
3080,2.0,0.0
2498,1.5,-0.0
3679,2.6,-0.0
3430,2.3,1.2
2954,2.0,2.0
2710,3.2,4.3
3853,1.9,0.0
3427,2.8,0.0
2394,1.0,-0.0
2450,2.4,-0.0
2981,2.8,-0.0
2411,2.7,1.3
3629,2.3,-0.0
3811,1.6,0.0
2028,2.1,0.0
2383,0.6,2.0
2421,2.7,4.8
3357,0.7,-0.0
3603,3.2,2.1
3983,3.1,-0.0
3143,1.2,3.7
2488,2.3,0.0
2996,1.4,3.1
2113,2.8,-0.0
2409,2.9,0.0
2711,2.1,0.0
3501,1.0,0.0
