,x1,x2
3358,0.3,0.7
2940,0.9,3.2
2437,1.8,1.5
3914,2.2,3.1
2352,0.2,1.8
2401,0.0,2.0
3523,2.4,2.6
3610,0.1,1.6
3283,0.3,0.5
2999,0.5,0.8
2894,0.0,2.0
2023,1.3,0.7
2643,1.5,4.1
3356,0.9,0.7
3270,1.3,1.9
3157,-0.0,-0.1
2757,0.4,0.8
3988,2.5,3.0
3587,1.5,0.9
3467,0.6,0.2
3549,1.0,2.8
2951,0.8,1.4
3391,2.1,2.1
2349,1.9,3.6
2692,1.2,1.7
3386,2.1,2.8
2908,3.3,2.1
2470,2.4,2.7
3756,0.9,0.7
3885,2.5,2.7
2705,0.7,1.5
3511,1.6,0.8
2669,0.9,1.1
2918,2.6,2.2
3647,0.9,0.9
3581,0.5,2.3
2472,2.6,1.9
3070,0.8,0.4
3316,0.1,1.5
2174,0.0,1.3
3803,2.1,0.9
2153,0.3,0.1
2200,0.7,1.1
3655,-0.0,1.5
3374,1.0,1.4
2274,0.2,0.2
3563,0.5,2.5
2095,1.3,0.1
2464,1.0,1.3
2080,0.4,2.1
2077,0.7,3.1
2300,1.8,1.7
2203,1.5,2.0
2262,1.3,3.1
3805,1.8,1.9
3421,1.5,0.5
3441,1.8,1.4
2385,0.9,2.1
3737,3.0,2.2
3661,0.5,2.0
3634,2.6,0.7
3857,0.4,0.4
2668,3.3,1.7
2402,0.8,0.1
2026,1.6,0.2
3350,0.5,0.7
3938,1.8,3.6
3403,2.7,2.0
3335,0.7,2.1
2224,0.1,1.3
3121,0.9,1.3
3734,1.8,0.0
3944,1.4,3.1
2652,0.9,0.4
3973,2.1,0.3
2149,0.1,0.2
3405,2.1,3.0
2859,1.4,0.0
2181,0.7,2.1
2222,0.8,2.3
2809,0.5,0.7
2877,0.1,0.8
3298,1.3,0.8
2998,0.3,0.3
2214,0.5,0.7
3257,1.0,1.0
2191,0.7,0.7
2125,2.5,2.5
3561,1.1,0.2
3486,-0.0,1.3
2361,0.2,1.4
3702,0.1,1.3
3072,1.3,1.4
3310,2.1,1.7
3802,0.7,1.1
2820,1.1,3.6
2570,0.2,2.7
2290,0.7,0.8
3042,1.4,1.8
2067,1.1,0.7
3003,1.1,2.0
3376,0.9,1.4
2054,0.0,1.7
2685,2.2,1.3
2772,1.0,-0.0
3738,2.4,-0.0
3742,0.2,0.9
2396,-0.0,0.7
2753,1.3,1.6
3682,0.3,0.3
3782,1.3,1.6
2838,1.7,1.2
2986,1.8,0.2
3599,1.2,2.5
3196,1.9,1.1
2997,3.0,2.8
2671,1.3,1.8
3183,-0.0,0.1
2055,0.3,1.0
2282,0.9,0.1
2854,1.4,2.3
3790,0.9,2.1
2719,0.2,1.5
2597,0.6,0.0
3221,0.9,1.3
3379,0.8,0.9
2096,0.1,1.3
2117,1.4,2.3
3220,1.4,1.2
3681,0.8,0.9
3062,2.5,1.0
3050,2.2,1.3
2011,1.4,2.7
3171,0.0,0.1
3099,3.3,3.8
3455,2.3,0.9
3083,2.0,2.0
3879,0.5,1.0
2969,2.8,2.5
2180,0.2,2.4
3517,1.3,4.7
2776,2.2,1.0
2660,1.1,2.6
3651,0.1,2.2
3740,0.6,1.9
2577,3.0,1.0
2745,1.4,0.5
2833,0.3,-0.0
2810,1.0,0.1
3392,1.6,2.8
2121,1.4,3.1
3227,1.4,1.1
2113,0.2,1.2
2461,1.5,2.5
3175,2.0,2.0
3247,1.0,2.7
2931,1.1,2.1
2545,1.3,1.4
2907,0.3,1.7
2486,0.6,1.4
3833,0.9,0.1
2247,2.0,2.4
2346,0.5,-0.0
3025,1.0,1.0
3147,2.9,2.9
2927,1.0,0.5
2105,-0.1,0.0
3233,1.3,1.4
2419,1.6,1.9
3364,2.6,2.6
2588,0.2,0.4
3295,0.7,2.0
2914,1.3,0.7
3545,1.9,2.3
2636,1.4,1.9
3113,2.0,1.6
3989,0.5,2.1
2251,1.4,1.5
2434,0.0,0.2
3184,0.6,0.9
2733,0.0,1.0
2622,0.8,0.6
2154,0.3,2.0
2746,1.0,2.6
2629,0.8,1.5
2667,0.1,0.9
3967,1.7,2.2
2094,0.6,0.9
2945,0.3,1.8
3425,0.2,0.0
3004,1.4,3.5
2930,0.9,-0.0
3838,0.9,1.9
3474,1.9,2.5
3144,0.2,1.8
2329,1.1,2.7
3590,0.9,0.3
2831,1.9,2.1
2102,0.3,0.5
3964,1.9,2.2
