,x1,x2,x3,x4,x5
3845,0.5688672,-0.42053592,0.030798117,0.8363087,-1.26667
3165,-0.30801475,0.9138938,0.60441464,0.07996699,-0.0033756273
3738,1.2449123,-0.83720076,-1.5119233,2.011024,-0.63643426
2179,-1.0857358,1.6537389,0.4560672,0.55089074,-1.0987607
2607,-1.444124,1.8113617,-0.5716563,0.67892194,-1.1514745
2274,0.26129517,0.22097448,-0.3842943,0.5718674,-1.1669588
3320,-0.7208611,1.5230762,0.89062536,-0.6925136,0.1376056
2520,0.05417423,0.5926137,-1.0541631,-0.76120687,-0.8818501
3117,0.1373334,0.44418424,-1.0732613,-0.12820624,-1.3928986
2491,0.27411777,0.21522734,0.18731743,1.0594827,-1.3751426
2087,-1.3547213,1.756886,-0.24655372,0.067981645,-0.9322599
3100,0.9479514,-0.48851705,1.3804028,-1.3997523,-0.3390407
2806,0.3702249,-0.0863214,-1.6289986,-0.6975206,-1.1993289
3723,-0.36716974,0.85823774,-0.93789274,-0.014623177,-1.2231148
2324,1.9543741,-1.0792301,0.079038456,-1.3517426,-0.6103746
2769,2.1922793,-0.9799284,-1.3285533,-2.0358849,-0.82902
2250,1.1041087,-0.6740979,-0.33632904,-1.7655162,-1.714989
3224,0.97994775,-0.5955202,1.01221,-1.2078432,-1.4853396
3388,-1.7332537,1.7155764,0.63119644,1.4336395,-1.2630501
2948,-0.64116096,1.4108623,0.64227617,-0.7987963,0.3219887
3191,-0.19108614,1.6960669,0.63497716,-1.6030838,0.4873923
2341,-0.19287097,0.7675868,-0.26812148,0.88009566,-1.2339176
2154,-1.5572152,1.9467973,-0.11494911,0.26751593,-0.9854793
3774,0.5445746,-1.2295375,1.6234288,-0.54302317,0.61024445
3384,0.091282696,0.30005872,-0.39494976,1.2720565,-1.3116105
3449,-0.20370686,0.935931,-0.92556936,-0.6582486,-1.1024772
3529,1.9576267,-0.8061676,-1.7217985,-0.12815562,-1.405979
2685,2.6029344,-1.0039726,-0.0060403347,-1.6070899,-0.6682445
3886,-1.7372128,1.9263753,2.1377804,0.029656567,-0.4739843
2328,1.3347372,-0.79588413,0.84767413,0.45783728,-0.9554884
2612,-1.5230408,1.9622403,0.09272486,-1.1624355,-1.5990934
3977,0.56628084,-0.20043868,2.034308,0.41595373,-0.80080456
3410,0.64961517,-0.38381326,-0.7104668,0.10800331,-1.1593516
2709,0.67509955,-0.30096766,-1.4706502,0.10766097,-1.3257856
2795,-0.38289478,1.0655887,0.8011777,-1.7840309,0.58129746
3740,1.6720798,-0.9506629,0.3240973,1.8573232,-0.41161707
2826,-1.0337139,1.7832814,0.49961418,0.4813517,0.054583624
3102,-0.47706935,1.0714115,0.6615826,0.0022235466,-0.92986935
3602,0.52726585,-0.20787856,-1.337337,-1.3556302,-0.80776167
3721,2.3349466,-1.0261552,0.03390804,-0.70240456,-0.84940445
2214,0.99700457,-0.5379995,0.37543797,-2.4205337,-1.334325
3352,0.2603816,0.10451955,0.697929,-2.4914088,-1.4023113
3665,1.8687139,-0.81438535,0.094779246,0.036547106,-1.0533149
2849,1.2058957,-0.9779997,0.18733823,-0.3421632,-0.86838955
3703,0.25781524,0.07011771,-2.4128895,0.7863934,-0.8246733
3019,0.49958083,-0.31258985,-1.1285759,0.28480288,-1.3160084
3235,-0.49307895,1.3056176,0.22310054,0.23292957,-0.016217815
2643,0.89412606,-0.75141823,-1.0442626,-1.3509406,-0.9410665
3866,-0.624121,1.4827771,0.45040262,0.0739676,0.079723455
2519,-0.19025815,1.8312314,0.3135897,-0.073757105,-0.8976775
3838,0.54227203,-0.10769375,-0.5639816,-0.4610104,-1.2497016
2922,-0.920164,1.5599529,-0.8421751,-0.33348823,-1.2140107
3373,0.46108937,0.09416044,1.4748335,-1.9606231,-0.31724608
3888,-0.40319857,2.0507393,0.6127606,-1.2441179,0.3263639
3590,-0.1411926,0.74495536,-2.2940454,-0.34089044,-1.3802135
2929,0.26574332,-0.02219753,1.3166146,0.70774674,0.18994556
2260,2.3307235,-0.9776165,1.0346556,0.33793232,-0.9404354
2162,-0.84787285,1.6124473,-0.30104172,-0.8353614,-0.81984913
2093,-0.5851584,1.5424856,0.8248034,-0.86928964,0.42042276
2657,1.3455628,-0.7373059,-1.977705,1.1645737,-0.64693344
2544,-0.66049314,1.3584723,0.2597394,-0.22362007,-0.06102708
3741,1.1454331,-0.65540093,0.5539901,-1.2101388,-1.3720319
3473,-0.4965017,1.3859762,0.8840655,-1.2869613,-0.57606727
2542,-1.528093,1.8052257,2.1798434,-1.2857217,-0.31407106
2376,-1.0161219,1.5667022,-0.9514012,-0.47364753,-1.1331104
3201,-0.2714163,1.8072715,0.82611096,0.30493993,-0.91406083
2810,-0.7398181,1.4049091,0.4419776,-0.77238786,-0.7125504
3386,0.29503655,0.32645723,-1.2025231,-0.37562135,-1.1711574
2207,-0.8206436,1.6092182,0.815906,-0.120924346,-0.77673197
3904,0.48360357,-0.057656713,1.4674373,0.9131252,0.027622212
2401,-2.1187053,2.0052242,0.15194488,-0.26142365,-0.8898786
3347,-0.38688013,0.91016614,-1.3082546,-1.4419014,-0.9193926
3777,-0.7996477,1.5098763,0.32288027,-0.8430862,0.37333184
3181,1.1638823,-0.7662262,0.16087247,-0.17858928,-0.8728924
3857,1.059182,-0.7588706,-0.26649696,0.29350883,-1.1662652
3712,-0.11130963,1.6532865,0.20299193,-0.8833531,-0.7396212
2650,1.2557281,-0.76536393,-1.0040865,1.851299,-0.6905099
3521,-0.13550222,0.4931031,0.93545395,-0.2050778,0.07180095
3140,-0.9409802,1.633113,0.378703,-0.97188324,0.2737477
2534,0.8181026,-0.53280526,1.9953289,-1.0158936,-0.25648353
3187,1.5315949,-0.77968234,-0.20695978,0.3392826,-1.0001887
2939,-0.26313144,0.94136137,-0.30629748,0.98862106,-1.1212798
3682,-0.81734514,1.50901,0.49531266,-1.0548081,-0.6767308
3537,-0.38366532,1.9504502,0.52991223,-0.12047285,-0.92905855
2878,-0.25539845,0.7805521,1.0558918,-1.3667122,-0.19350052
3923,0.48184764,-0.07664247,-0.4766658,-1.4287082,-0.89795554
2579,0.098903365,0.30923057,-1.0742819,-1.3239181,-0.9434919
3662,1.9773005,-0.9527498,2.6518936,-0.8181897,-1.3428826
3944,0.41870612,-0.12536311,-0.9842318,0.8724539,-1.3216279
3589,-0.30445772,0.87940687,-1.5420119,-0.41644037,-1.1530619
2983,2.0734906,-0.97632813,-1.5099571,-1.0381328,-1.0227613
2803,-1.9498597,1.9887,1.8071355,-1.6174533,-0.18117648
3453,1.3011596,-0.85984963,-0.2978609,1.0503694,-1.0769002
2672,-0.12636715,0.57070595,-0.4442183,-0.019130526,-1.1506252
3647,0.5137091,-0.21029902,-0.6604899,0.49774614,-1.3542409
2284,-0.26695898,-0.122677326,-1.612284,0.8526161,-0.63722724
3690,0.572061,-0.36887994,1.6155113,0.65715516,-0.8085196
3307,0.6801174,-0.2986262,-1.1507266,-0.53743804,-1.026903
2256,-1.1623363,1.8017154,-0.61447006,-1.1489357,-0.77693015
3744,0.25580907,-0.064552814,-0.3030219,0.45702213,-0.9867231
2139,1.4662404,-0.67541605,0.89542466,-0.5773912,-0.6036891
3981,1.1125239,-0.762167,1.0130503,-0.12969199,-0.88258666
2268,-1.7123775,1.896287,-0.6900666,-0.29236332,-0.9331887
2417,-0.9676002,1.60983,0.4305771,-0.5714538,0.34958762
3239,0.43013656,-0.10266039,-1.0593673,-0.21904875,-1.3475322
2931,-0.18161838,1.7226769,0.30564252,-1.1873223,-0.63571274
2467,-0.41226748,0.9184142,0.8022198,-0.82157457,0.3272104
2819,-1.3603598,1.848969,0.2953087,-1.6387262,-0.691951
3527,0.98099923,-1.7984288,2.714743,-0.6184337,-0.22505742
2164,1.4408337,-0.8327793,-1.1814662,-1.7058723,-0.9631585
3565,0.015962465,1.6878434,0.31114358,-0.39675596,0.20261556
2142,-0.563815,1.182886,-0.77067304,2.1881785,-0.73748
2865,-0.8042121,1.4486465,-0.5001734,-2.2917466,-0.5998045
3478,0.67668,-0.34972402,-1.2229581,0.32307085,-1.2553817
2205,-0.95310116,1.4151549,-1.2031888,-0.18002374,-1.1902785
