,y_hat
2469,False
3059,False
2950,False
3789,False
2369,False
2133,False
3988,False
3445,False
3442,False
3613,False
2372,False
2088,False
2036,False
3984,False
3361,False
2916,False
2967,False
2213,False
3214,False
2218,False
3306,False
3031,False
2646,False
2983,False
2747,False
3742,False
3215,False
3564,False
2191,False
3980,False
3825,False
2074,False
3864,False
3126,False
3821,False
3210,False
3158,False
3285,False
3417,False
3921,False
3207,False
2631,False
2443,False
2219,False
3929,False
2283,False
2823,False
3828,False
3471,False
3061,False
2536,False
3927,False
2205,False
2942,False
3920,False
3399,False
3190,False
3590,False
2264,False
3803,False
2649,False
2196,False
3691,False
2546,False
3359,False
3757,False
2664,False
2991,False
2387,False
2427,False
3753,False
3539,False
3160,False
3068,False
2225,False
2043,False
2073,False
2669,False
3324,False
2905,False
2989,False
3231,False
2719,False
2385,False
3867,False
2777,False
3354,False
2784,False
3277,False
2903,False
2089,False
2155,False
3328,False
3565,False
2552,False
2816,False
3769,False
2651,False
2929,False
3721,False
3078,False
2838,False
3625,False
3335,False
2223,False
2711,False
2757,False
3958,False
2754,False
2673,False
2779,False
2410,False
2917,False
3616,False
2733,False
3368,False
3735,False
3184,False
2041,False
3777,False
3995,False
3887,False
2787,False
2742,False
3581,False
3477,False
2454,False
2174,False
2813,False
2254,False
2607,False
2096,False
2062,False
2565,False
3233,False
2032,False
2965,False
2946,False
2707,False
3124,False
2584,False
2591,False
2243,False
2566,False
2373,False
2316,False
2011,False
3376,False
3011,False
3876,False
3152,False
3747,False
3896,False
2644,False
2639,False
3611,False
3377,False
2060,False
2475,False
3154,False
3741,False
2864,False
2919,False
2211,False
3174,False
2679,False
3655,False
3785,False
3280,False
2630,False
3460,False
3315,False
3138,False
3728,False
3080,False
2588,False
3266,False
3834,False
2592,False
3396,False
3155,False
3630,False
2914,False
3594,False
2245,False
3730,False
3706,False
2792,False
2652,False
2973,False
2016,False
3060,False
3632,False
2119,False
3072,False
2928,False
3035,False
2364,False
2736,False
2748,False
