,years_experience,degree,nr_commits,nr_languages,nr_stars
2620,2.0,0.0,843.0,1.0,10.0
3342,1.0,1.0,851.0,0.0,10.0
3743,2.0,1.0,852.0,3.0,10.0
3792,1.0,0.0,846.0,0.0,10.0
2419,2.0,0.0,850.0,1.0,10.0
3161,2.0,0.0,848.0,5.0,11.0
2111,0.0,1.0,852.0,3.0,10.0
2539,1.0,2.0,849.0,3.0,10.0
3915,2.0,0.0,852.0,1.0,10.0
2213,3.0,0.0,1858.0,7.0,10.0
2558,2.0,0.0,855.0,5.0,10.0
2554,2.0,1.0,1861.0,1.0,10.0
3036,1.0,0.0,845.0,13.0,10.0
3857,0.0,0.0,851.0,1.0,10.0
3703,0.0,2.0,845.0,5.0,10.0
3117,2.0,0.0,846.0,5.0,10.0
3923,3.0,0.0,1862.0,12.0,10.0
2470,4.0,0.0,854.0,0.0,10.0
2430,1.0,0.0,841.0,0.0,10.0
2354,4.0,0.0,1853.0,1.0,10.0
3205,2.0,1.0,849.0,8.0,10.0
2959,3.0,0.0,853.0,4.0,10.0
3634,1.0,0.0,850.0,4.0,10.0
3009,1.0,0.0,844.0,4.0,10.0
3358,2.0,0.0,850.0,3.0,12.0
2748,3.0,0.0,850.0,0.0,10.0
3769,2.0,0.0,1857.0,6.0,10.0
3772,1.0,0.0,848.0,5.0,10.0
3144,1.0,0.0,843.0,0.0,10.0
3258,2.0,0.0,850.0,10.0,10.0
3613,1.0,0.0,848.0,0.0,10.0
2383,1.0,0.0,843.0,4.0,10.0
3115,2.0,0.0,845.0,6.0,10.0
2021,0.0,0.0,849.0,1.0,10.0
3853,1.0,0.0,848.0,11.0,10.0
3252,2.0,0.0,854.0,6.0,10.0
3274,1.0,1.0,843.0,3.0,10.0
2279,1.0,2.0,850.0,1.0,10.0
3937,2.0,0.0,849.0,3.0,10.0
3563,0.0,2.0,4.0,5.0,12.0
2386,0.0,1.0,845.0,3.0,10.0
2995,3.0,0.0,851.0,2.0,10.0
3473,2.0,0.0,847.0,14.0,10.0
2753,3.0,0.0,849.0,5.0,10.0
3169,2.0,0.0,842.0,3.0,10.0
3442,0.0,2.0,849.0,0.0,10.0
2936,1.0,0.0,849.0,3.0,10.0
2398,0.0,2.0,5.0,0.0,12.0
2329,1.0,0.0,843.0,9.0,10.0
3141,0.0,1.0,839.0,0.0,10.0
3136,0.0,0.0,846.0,4.0,10.0
2950,3.0,0.0,1862.0,12.0,10.0
2518,2.0,0.0,855.0,1.0,10.0
2691,0.0,0.0,848.0,5.0,10.0
2325,1.0,1.0,852.0,7.0,10.0
2830,0.0,2.0,849.0,2.0,10.0
2576,1.0,0.0,845.0,5.0,10.0
2568,2.0,0.0,848.0,4.0,10.0
2989,2.0,0.0,1861.0,4.0,10.0
3451,2.0,0.0,855.0,5.0,10.0
3512,2.0,0.0,849.0,0.0,10.0
2629,2.0,0.0,848.0,20.0,10.0
2768,3.0,0.0,2863.0,0.0,10.0
2922,2.0,1.0,850.0,0.0,10.0
3953,2.0,0.0,844.0,5.0,10.0
2091,1.0,1.0,853.0,3.0,11.0
2512,2.0,0.0,849.0,5.0,10.0
2076,2.0,0.0,846.0,2.0,10.0
3984,1.0,0.0,844.0,9.0,10.0
2654,2.0,0.0,843.0,0.0,10.0
3791,3.0,0.0,1861.0,7.0,10.0
2466,1.0,0.0,848.0,2.0,10.0
2811,1.0,0.0,848.0,7.0,10.0
3338,1.0,0.0,6.0,4.0,12.0
3051,1.0,2.0,853.0,6.0,10.0
2441,4.0,0.0,850.0,8.0,10.0
3630,0.0,2.0,843.0,4.0,10.0
3911,0.0,0.0,4.0,0.0,12.0
3574,3.0,0.0,1862.0,16.0,10.0
2172,1.0,1.0,848.0,3.0,10.0
2911,0.0,2.0,845.0,0.0,10.0
2139,4.0,0.0,852.0,4.0,10.0
2051,2.0,0.0,846.0,0.0,10.0
2142,1.0,2.0,850.0,2.0,10.0
2476,2.0,0.0,845.0,2.0,10.0
2624,1.0,0.0,844.0,10.0,10.0
3377,1.0,2.0,847.0,1.0,10.0
2274,4.0,0.0,1860.0,5.0,10.0
2321,2.0,1.0,851.0,2.0,10.0
3431,3.0,0.0,853.0,2.0,10.0
2417,2.0,0.0,849.0,1.0,10.0
2303,2.0,0.0,854.0,1.0,10.0
3784,3.0,0.0,851.0,2.0,10.0
2359,2.0,1.0,851.0,1.0,10.0
3906,1.0,1.0,854.0,0.0,10.0
3632,2.0,0.0,848.0,2.0,10.0
2910,3.0,0.0,1860.0,9.0,10.0
2700,2.0,0.0,855.0,5.0,10.0
2854,1.0,0.0,851.0,2.0,10.0
3362,2.0,0.0,849.0,7.0,10.0
2939,2.0,0.0,848.0,2.0,10.0
3043,1.0,1.0,850.0,5.0,10.0
3540,2.0,0.0,848.0,2.0,10.0
3751,1.0,0.0,846.0,5.0,10.0
2533,3.0,0.0,843.0,5.0,10.0
2799,2.0,0.0,844.0,2.0,10.0
3888,1.0,0.0,845.0,7.0,10.0
3408,0.0,2.0,850.0,3.0,10.0
3983,0.0,2.0,844.0,6.0,10.0
3003,3.0,0.0,1856.0,12.0,10.0
3851,2.0,1.0,852.0,1.0,10.0
2446,1.0,0.0,848.0,4.0,10.0
2188,2.0,0.0,1861.0,8.0,10.0
3262,1.0,1.0,849.0,0.0,10.0
2878,1.0,0.0,846.0,8.0,10.0
3170,1.0,0.0,847.0,5.0,10.0
3120,3.0,0.0,1857.0,8.0,10.0
2272,1.0,0.0,844.0,2.0,10.0
3085,0.0,0.0,848.0,4.0,10.0
3886,1.0,2.0,846.0,2.0,10.0
3917,3.0,0.0,1856.0,2.0,10.0
3439,1.0,1.0,852.0,6.0,10.0
3904,1.0,0.0,846.0,7.0,10.0
2532,0.0,0.0,847.0,9.0,10.0
2332,1.0,2.0,848.0,6.0,10.0
3549,3.0,0.0,2866.0,1.0,10.0
3943,2.0,1.0,849.0,15.0,10.0
3980,3.0,1.0,848.0,8.0,10.0
2480,1.0,0.0,842.0,4.0,10.0
2326,1.0,0.0,846.0,0.0,10.0
3326,1.0,0.0,852.0,4.0,10.0
2283,3.0,0.0,854.0,6.0,10.0
2199,3.0,0.0,1862.0,5.0,10.0
3264,1.0,0.0,852.0,7.0,10.0
2170,0.0,1.0,5.0,3.0,12.0
2912,0.0,2.0,854.0,12.0,10.0
3750,1.0,1.0,848.0,1.0,10.0
2089,2.0,1.0,848.0,7.0,10.0
3369,2.0,0.0,844.0,7.0,10.0
2132,1.0,0.0,840.0,0.0,10.0
3720,2.0,0.0,847.0,2.0,10.0
2823,2.0,1.0,850.0,6.0,10.0
2137,3.0,0.0,853.0,8.0,10.0
