,years_experience,degree
3232,0.0,3.0
3100,3.0,1.0
2726,1.0,1.0
3343,0.0,2.0
3191,1.0,1.0
2206,0.0,1.0
2814,1.0,1.0
2089,0.0,3.0
2239,1.0,2.0
2068,1.0,1.0
3075,0.0,2.0
3485,0.0,2.0
2300,0.0,2.0
2101,2.0,1.0
3116,0.0,1.0
2376,0.0,1.0
3345,1.0,0.0
3383,2.0,0.0
3639,1.0,0.0
2853,0.0,2.0
3233,0.0,3.0
2412,1.0,2.0
2004,0.0,2.0
2776,0.0,2.0
2316,0.0,1.0
3356,1.0,3.0
2037,1.0,1.0
2668,0.0,1.0
2359,0.0,2.0
2120,0.0,2.0
3999,0.0,3.0
3407,1.0,1.0
3978,0.0,3.0
2925,0.0,3.0
3367,0.0,3.0
3556,0.0,1.0
2809,1.0,2.0
2143,0.0,2.0
3621,0.0,3.0
2244,0.0,2.0
3462,1.0,2.0
3465,0.0,2.0
2231,0.0,1.0
2582,0.0,1.0
3729,1.0,1.0
2983,0.0,1.0
3585,0.0,3.0
2510,1.0,0.0
2482,1.0,1.0
3581,0.0,1.0
3992,1.0,1.0
2755,0.0,2.0
3228,1.0,1.0
3471,0.0,2.0
2913,1.0,1.0
3504,1.0,1.0
2731,0.0,1.0
2440,0.0,1.0
3881,0.0,2.0
3277,1.0,2.0
3416,0.0,1.0
3444,1.0,1.0
3430,0.0,1.0
3199,0.0,3.0
2220,2.0,0.0
3105,0.0,3.0
2411,2.0,0.0
2503,1.0,1.0
3175,0.0,1.0
2610,1.0,1.0
3146,0.0,2.0
3406,0.0,1.0
3602,1.0,0.0
2111,1.0,1.0
2117,1.0,1.0
2315,1.0,1.0
2115,0.0,1.0
3701,1.0,2.0
3615,0.0,1.0
2681,1.0,1.0
2252,3.0,0.0
3789,0.0,3.0
2285,0.0,1.0
3764,1.0,1.0
2400,1.0,2.0
2160,1.0,2.0
2210,0.0,1.0
3167,1.0,2.0
3044,0.0,1.0
3977,1.0,2.0
2227,0.0,3.0
3666,1.0,1.0
3113,0.0,1.0
2663,2.0,0.0
2162,4.0,0.0
3641,2.0,2.0
3707,1.0,1.0
3359,0.0,2.0
3081,0.0,3.0
2082,1.0,0.0
3976,0.0,2.0
3045,0.0,1.0
2718,0.0,2.0
2979,0.0,2.0
2255,2.0,0.0
3794,1.0,1.0
3491,0.0,2.0
2043,0.0,2.0
2683,0.0,1.0
2005,1.0,1.0
3079,0.0,2.0
2280,0.0,3.0
3598,1.0,1.0
2191,2.0,0.0
3405,0.0,3.0
2849,0.0,2.0
2713,0.0,2.0
3089,0.0,2.0
3611,1.0,0.0
2612,1.0,1.0
2205,0.0,3.0
2844,2.0,1.0
2973,2.0,1.0
2563,0.0,1.0
3793,1.0,3.0
2081,1.0,3.0
2673,0.0,2.0
3853,0.0,3.0
2918,1.0,3.0
2417,0.0,3.0
2181,1.0,3.0
2398,2.0,0.0
3518,1.0,2.0
2586,3.0,1.0
3952,0.0,2.0
3477,1.0,0.0
2169,0.0,2.0
2148,1.0,2.0
2649,0.0,2.0
2914,3.0,1.0
2709,0.0,3.0
3586,1.0,1.0
2349,0.0,2.0
2664,1.0,1.0
3843,0.0,2.0
3788,0.0,2.0
2519,1.0,1.0
3724,1.0,1.0
3577,0.0,3.0
2631,2.0,1.0
3077,0.0,3.0
3195,0.0,3.0
2538,3.0,1.0
3512,0.0,1.0
2445,0.0,3.0
3725,1.0,3.0
2052,0.0,2.0
2399,0.0,1.0
3236,1.0,1.0
3353,1.0,1.0
3374,1.0,1.0
2728,1.0,1.0
3859,2.0,1.0
3626,0.0,2.0
3822,1.0,2.0
2561,0.0,1.0
3469,1.0,1.0
3347,0.0,2.0
3630,1.0,0.0
3835,1.0,1.0
2056,0.0,3.0
3391,0.0,1.0
2862,1.0,0.0
2761,1.0,1.0
3684,0.0,1.0
2233,0.0,2.0
2917,0.0,1.0
2880,0.0,2.0
2070,1.0,0.0
3538,0.0,1.0
3988,2.0,0.0
3744,1.0,1.0
3016,1.0,1.0
3493,1.0,3.0
2107,1.0,3.0
3959,1.0,1.0
2183,1.0,1.0
3114,1.0,0.0
3133,0.0,3.0
3966,1.0,1.0
3708,1.0,1.0
3318,0.0,2.0
3164,1.0,1.0
3503,0.0,2.0
2562,2.0,2.0
2661,0.0,3.0
2243,0.0,1.0
2989,0.0,1.0
2559,1.0,1.0
3670,0.0,3.0
