,y_hat
3813,False
2679,False
3057,False
2948,False
2525,False
3769,False
3196,False
3553,False
2336,False
3461,False
2266,False
2002,False
2465,False
2195,False
2101,False
2355,False
3014,False
3118,False
2678,False
2576,False
2292,False
3264,False
2412,False
3260,False
2335,False
2617,False
2818,False
3776,False
3699,False
3431,False
2162,False
3529,False
2091,False
3741,False
3357,False
2483,False
3600,False
3551,False
2750,False
2176,False
2341,False
3269,False
2246,False
3157,False
2040,False
3725,False
2125,False
3279,False
2919,False
2072,False
3111,False
2707,False
3185,False
3960,False
2043,False
3416,False
2310,False
2742,False
3965,False
2446,False
2824,False
3206,False
2569,False
2230,False
3687,False
3806,False
3140,False
2556,False
2466,False
3890,False
3804,False
3828,False
3458,False
3763,False
2957,False
2023,False
2216,False
3824,False
2885,False
3538,False
2911,False
3532,False
3703,False
2890,False
3564,False
3691,False
3170,False
3916,False
3550,False
2649,False
3652,False
2286,False
3119,False
2665,False
3671,False
2522,False
2619,False
3502,False
2625,False
3290,False
2671,False
2245,False
2384,False
3608,False
3402,False
2568,False
2561,False
3629,False
2728,False
2255,False
3272,False
2383,False
3598,False
3265,False
3239,False
2906,False
2250,False
2910,False
3631,False
3801,False
3561,False
2287,False
2442,False
3714,False
2510,False
3911,False
2406,False
3729,False
2515,False
3955,False
2362,False
2748,False
2968,False
2210,False
2490,False
3254,False
2006,False
3704,False
2374,False
2399,False
2155,False
2658,False
3005,False
2052,False
2436,False
2163,False
3899,False
2673,False
2430,False
3563,False
3255,False
3091,False
3308,False
2758,False
2784,False
2699,False
2820,False
3775,False
2685,False
2345,False
2459,False
3446,False
2431,False
3475,False
3054,False
2570,False
3281,False
3864,False
2001,False
2289,False
2068,False
2862,False
3556,False
2440,False
3164,False
3110,False
2441,False
3033,False
3361,False
2204,False
2847,False
2166,False
2501,False
2938,False
3142,False
3506,False
2643,False
2582,False
3314,False
3510,False
3761,False
3897,False
3202,False
2439,False
3526,False
2039,False
2026,False
2290,False
3096,False
2012,False
