,y
3874,0.0
2446,0.0
3914,1.0
2953,1.0
2524,1.0
3834,0.0
2086,0.0
3978,0.0
3425,0.0
2288,1.0
2084,0.0
3895,0.0
2822,0.0
3454,1.0
2694,1.0
2118,0.0
2358,0.0
2645,0.0
3114,1.0
3651,1.0
3442,0.0
2540,0.0
2310,1.0
2686,1.0
2466,1.0
2024,1.0
3619,0.0
3940,1.0
3344,1.0
2614,0.0
3402,0.0
2129,0.0
3028,0.0
2867,0.0
3214,0.0
3638,0.0
3588,0.0
3115,1.0
3859,1.0
2609,1.0
2657,0.0
3150,0.0
3576,0.0
2312,1.0
3396,0.0
2631,1.0
2515,0.0
2025,1.0
3464,0.0
2294,1.0
2502,0.0
2807,1.0
2875,1.0
2677,0.0
3943,0.0
3621,0.0
2434,0.0
2236,0.0
3034,0.0
2056,1.0
3201,0.0
2514,0.0
3993,0.0
2109,1.0
3371,0.0
2852,0.0
2801,1.0
2939,1.0
2753,1.0
3306,1.0
2198,0.0
2586,0.0
2009,1.0
3303,0.0
3436,0.0
2813,1.0
2094,1.0
2881,0.0
3164,0.0
2625,1.0
3954,0.0
2008,0.0
2971,0.0
2646,1.0
2911,1.0
2171,0.0
2558,1.0
3339,1.0
2926,1.0
3052,0.0
2648,1.0
2272,0.0
3234,1.0
3381,0.0
2111,0.0
3665,0.0
3853,1.0
3882,0.0
2135,0.0
2870,1.0
3386,0.0
2475,1.0
2363,0.0
3011,1.0
2424,0.0
2665,1.0
2819,0.0
2052,0.0
2734,0.0
3032,1.0
3851,1.0
3078,0.0
2519,0.0
3750,1.0
2398,1.0
2476,1.0
3420,1.0
3448,0.0
3486,1.0
2134,0.0
3484,0.0
2841,1.0
2211,0.0
3857,0.0
3613,0.0
3614,1.0
2752,1.0
2914,0.0
2783,1.0
3739,0.0
2348,0.0
3706,0.0
3925,1.0
3948,0.0
2208,1.0
2742,1.0
2695,0.0
2318,1.0
3506,1.0
2169,0.0
2851,1.0
2701,1.0
2222,0.0
2103,1.0
2253,1.0
3415,0.0
3688,0.0
2708,1.0
3413,0.0
3431,0.0
3816,1.0
3541,0.0
2234,0.0
2225,0.0
2375,0.0
3020,0.0
3320,0.0
3192,0.0
2071,1.0
2455,0.0
3533,1.0
3827,0.0
2374,1.0
2920,1.0
2400,1.0
3268,0.0
3631,1.0
2999,1.0
2570,1.0
3473,0.0
2662,0.0
3089,0.0
3407,0.0
2090,0.0
2372,0.0
2371,1.0
2300,1.0
3760,0.0
2705,1.0
3603,0.0
3699,0.0
2933,1.0
3208,0.0
2046,0.0
2397,0.0
3409,0.0
2930,1.0
3689,1.0
2698,0.0
2638,1.0
3321,0.0
2785,1.0
3391,0.0
2868,0.0
3038,1.0
2232,1.0
2389,0.0
3195,0.0
3573,1.0
3526,0.0
