,y_hat
17513,False
12959,False
14717,False
12645,False
11462,False
15381,False
17663,False
14413,False
15438,False
10770,False
18622,False
13160,False
17971,False
17056,False
17015,False
19040,False
13274,False
18232,False
15545,False
17717,False
17023,False
16713,False
19895,False
18441,False
15000,False
19732,False
18957,False
13171,False
12635,False
14465,False
14649,False
11044,False
12767,False
18971,False
17004,False
10921,False
13290,False
12592,False
10579,False
18537,False
17573,False
18934,False
10892,False
13562,False
11611,False
12917,False
12474,False
15659,False
16460,False
10454,False
18930,False
19539,False
14137,False
13826,False
19429,False
19297,False
11021,False
18993,False
10905,False
16621,False
19049,False
16608,False
17037,False
14027,False
18612,False
17164,False
14264,False
16583,False
17776,False
18668,False
11339,False
13836,False
15877,False
10951,False
17935,False
14882,False
11946,False
15552,False
19814,False
10877,False
19290,False
11014,False
15542,False
11581,False
14241,False
11798,False
15281,False
18762,False
14351,False
19694,False
19951,False
10933,False
18660,False
18136,False
14157,False
10566,False
15817,False
11148,False
11164,False
15968,False
11532,False
16418,False
17283,False
13054,False
17427,False
12576,False
10639,False
13113,False
10545,False
18526,False
18266,False
11437,False
18283,False
12448,False
17072,False
14636,False
16562,False
16699,False
13739,False
18850,False
17912,False
10762,False
19306,False
17450,False
11996,False
10683,False
15612,False
13391,False
14167,False
15392,False
12259,False
15157,False
19930,False
14810,False
15473,False
12687,False
14966,False
13712,False
19658,False
11371,False
14606,False
19118,False
17120,False
15671,False
10145,False
17010,False
19755,False
18582,False
17297,False
17323,False
19228,False
18568,False
19813,False
13475,False
13580,False
11464,False
18189,False
15321,False
15742,False
14749,False
15263,False
11386,False
16187,False
13843,False
18331,False
14132,False
13961,False
17243,False
14669,False
12228,False
17793,False
17252,False
17441,False
16310,False
11617,False
11379,False
13360,False
12462,False
18649,False
12929,False
18581,False
14607,False
19020,False
10276,False
12619,False
16371,False
18127,False
14647,False
10409,False
13064,False
18742,False
17466,False
10193,False
17232,False
18340,False
16854,False
14151,False
13663,False
18439,False
18171,False
