,x1,x2
2449,0.1,1.9
2078,1.6,0.0
2645,2.0,-0.0
2711,0.8,-0.0
3587,1.7,-0.0
2759,1.2,0.0
3652,1.6,0.0
3579,1.5,0.0
3283,1.4,2.1
2942,1.9,0.0
2245,0.7,0.0
3123,0.9,-0.0
3890,1.9,1.8
3718,2.1,1.3
2085,0.8,2.6
2087,2.0,-0.0
2800,1.4,2.6
3255,0.1,2.3
3538,0.6,3.1
3225,1.0,4.1
3684,2.1,3.1
2572,0.8,0.0
3995,0.7,-0.0
2636,4.1,2.4
2717,1.9,3.6
3088,1.2,2.6
3651,0.9,-0.0
3410,1.2,-0.0
2915,0.9,2.1
3204,1.2,2.1
2115,1.1,0.0
2476,0.2,3.6
2467,1.6,2.1
3822,2.1,2.1
2634,1.3,0.0
3704,0.8,-0.0
2151,1.3,2.5
2619,0.8,0.0
3206,1.5,1.3
3463,0.7,3.3
3079,1.1,0.0
3177,1.6,-0.0
3897,1.9,0.0
3293,1.1,0.0
2617,0.5,2.1
3717,0.8,-0.0
3729,1.4,2.5
2385,0.2,1.5
2253,2.3,1.9
3796,2.6,-0.0
2098,1.3,0.0
2036,0.8,-0.0
3055,0.8,-0.0
3461,1.5,0.0
3821,1.3,0.0
3620,0.7,0.0
2250,1.8,0.0
2546,0.9,0.0
3592,1.9,2.3
2118,0.6,2.6
2229,0.9,0.0
3312,0.9,4.2
2429,0.9,0.0
3012,2.6,2.1
3708,0.2,2.6
3233,1.2,0.0
2661,0.7,2.1
2215,1.0,2.1
3993,0.8,2.6
3390,3.4,0.0
2647,0.1,1.8
3479,0.8,0.0
3432,1.0,0.0
2346,1.2,0.0
3522,0.8,1.8
3958,2.5,-0.0
3807,3.0,-0.0
2490,2.5,0.0
2181,3.6,2.8
2646,1.4,0.0
3429,2.8,-0.0
3082,1.4,0.0
2973,1.3,0.0
2258,1.1,-0.0
3181,0.6,-0.0
2509,0.9,0.0
3565,2.0,-0.0
3709,0.9,-0.0
2939,1.6,0.0
2160,0.7,4.2
2667,0.5,2.6
2589,2.3,2.8
3198,1.7,0.0
3191,1.6,-0.0
3921,0.7,-0.0
2067,0.6,-0.0
3319,0.7,0.0
2934,0.8,0.0
3338,0.7,3.3
3755,0.1,3.6
3793,1.4,1.9
2154,1.3,0.0
3393,1.6,0.0
2982,1.4,-0.0
2701,-0.0,2.1
3939,1.1,-0.0
3852,1.4,0.0
2388,1.5,0.0
3245,2.2,0.0
2980,2.0,-0.0
3613,0.4,1.3
3733,0.9,0.0
2695,1.7,0.0
2738,0.7,0.0
3048,1.2,-0.0
3129,1.4,0.0
2053,1.1,0.0
3182,0.7,2.6
3040,1.5,4.2
2674,1.1,-0.0
3038,0.7,-0.0
2381,0.2,1.8
3192,3.6,4.6
2231,0.7,0.0
3947,1.2,2.6
3511,0.4,2.1
2107,0.8,-0.0
2003,1.3,0.0
3092,1.7,0.0
2633,1.3,2.1
3194,0.1,2.1
2297,1.3,-0.0
2442,0.0,1.4
3689,0.8,0.0
3864,1.0,-0.0
2803,1.2,-0.0
3723,1.0,0.0
2898,1.5,0.0
3073,0.0,1.3
2358,3.6,2.4
2363,0.9,0.0
3520,2.2,0.0
3959,2.4,0.0
2981,1.3,3.1
2360,1.5,-0.0
2176,1.6,0.0
2867,-0.0,2.6
2332,0.3,1.8
3519,1.2,0.0
2203,2.0,1.8
3562,1.4,2.6
3053,0.7,0.0
2044,1.6,-0.0
2792,1.3,-0.0
3681,1.4,0.0
3386,1.5,0.0
2887,1.4,-0.0
3985,0.4,2.6
2768,0.9,0.0
3875,1.6,0.0
2422,3.3,3.6
3762,1.6,0.0
3977,0.7,3.1
2658,0.3,3.8
2843,3.1,3.6
2140,1.1,0.0
3051,2.3,3.1
2690,0.0,2.1
3446,0.1,2.1
2495,0.2,3.3
2214,0.6,0.0
2814,1.3,4.6
2395,0.6,-0.0
2570,0.5,3.1
2664,1.1,-0.0
2858,1.3,2.1
2809,0.1,1.4
3817,1.3,0.8
2141,0.2,1.4
3008,0.1,1.8
3364,0.7,0.0
2475,1.3,3.1
3635,0.4,1.3
2604,2.1,0.0
3666,2.1,-0.0
2034,0.7,-0.0
2841,1.2,-0.0
2152,1.5,3.1
3352,1.7,3.3
3399,1.3,0.0
2450,1.0,0.0
3023,0.9,0.0
3583,0.1,1.4
3539,0.7,-0.0
2888,2.2,0.0
3200,1.0,-0.0
3869,2.2,5.2
3210,0.3,2.6
2696,3.6,1.8
2825,0.2,1.8
