ix,goal_cost,intv_cost
3901,0.758,2.3
2591,0.758,1.4000000000000001
3114,0.7720000147819519,5.5
3681,0.752,4.1
3949,0.7599999904632568,0.5
3203,0.79,3.9000000000000004
2044,0.756,2.4
3947,0.766,0.8
2330,0.774,1.2
3945,0.8,0.3
3069,0.752,2.1
3488,0.758,2.6
2555,0.768,0.2
2090,0.786,4.1
2084,0.768,3.6
3763,0.776,0.2
3394,0.786,2.5
2404,0.754,0.6
3424,0.752,4.1
2235,0.7559999823570251,0.5
3849,0.76,0.7
2805,0.7519999742507935,4.0
2494,0.768,4.6
2153,0.784,4.699999999999999
2334,0.758,2.4
2748,0.77,3.1
3585,0.752,0.7999999999999999
3481,0.778,2.0
2533,0.786,3.0
3191,0.776,2.2
3487,0.768,2.5
2597,0.758,3.6
2042,0.77,0.6
3205,0.7680000066757202,4.5
3617,0.756,2.2
2338,0.752,1.4
2933,0.76,2.7
3602,0.756,5.6
3441,0.76,4.0
2579,0.754,2.9000000000000004
3334,0.752,2.3
3209,0.756,2.0
2486,0.756,2.4
3881,0.768,2.1
3214,0.776,1.3
2185,0.7739999890327454,2.5
2952,0.758,5.0
3433,0.776,3.6999999999999997
3725,0.754,3.9000000000000004
2383,0.778,3.8
2908,0.7540000081062317,1.0
3615,0.762,6.0
3024,0.7519999742507935,2.5
2031,0.77,7.7
2590,0.768,2.2
3655,0.762,1.7000000000000002
3372,0.79,0.1
3210,0.756,3.3
2780,0.76,4.699999999999999
3421,0.77,2.4
3997,0.768,3.9000000000000004
3916,0.758,4.3
3298,0.756,2.1
3748,0.768,3.9000000000000004
3512,0.78,2.8
2328,0.754,2.9
3123,0.76,1.8
3508,0.786,2.7
2603,0.762,5.4
2794,0.758,2.0
2012,0.782,0.1
2671,0.778,1.8
3254,0.778,0.6000000000000001
2994,0.786,2.5
3806,0.776,5.0
3265,0.756,3.8
3810,0.796,1.2
2397,0.752,1.4
2177,0.76,3.6
3469,0.758,1.9000000000000001
3662,0.77,1.2
2856,0.7519999742507935,1.5
3319,0.764,5.8
3685,0.756,4.6
3480,0.752,2.0
3253,0.758,1.6
2500,0.756,2.2
3371,0.766,4.3
2171,0.764,5.300000000000001
2436,0.758,4.5
2546,0.772,2.4
2129,0.78,1.3
2858,0.776,5.8999999999999995
3184,0.792,1.1
3426,0.7720000147819519,1.5
2036,0.772,2.2
2694,0.7540000081062317,4.0
2466,0.76,1.4
3151,0.7559999823570251,1.0
2679,0.752,2.5
2016,0.766,2.1
2872,0.776,2.1
3033,0.758,4.2
3250,0.756,0.4
3754,0.776,2.9
2892,0.756,4.3
3105,0.774,4.6
3737,0.766,2.7
2830,0.752,1.1
3705,0.752,2.4
3275,0.76,4.9
3675,0.754,0.6000000000000001
2138,0.78,2.1
3337,0.772,2.8
3399,0.762,2.9
3104,0.768,3.1
2602,0.772,3.9000000000000004
2799,0.758,4.5
3630,0.762,2.0
2606,0.7540000081062317,2.5
2667,0.786,3.7
2355,0.762,1.8
3921,0.77,2.5
2374,0.754,1.7
3857,0.754,5.2
2584,0.758,4.4
3969,0.754,1.3
2079,0.77,1.4
3715,0.782,3.3
3176,0.772,0.8999999999999999
3730,0.766,1.9
2927,0.752,1.7
2580,0.772,2.9000000000000004
2035,0.782,3.3
2639,0.788,4.3
2649,0.798,0.7999999999999999
2485,0.774,0.9
2274,0.772,2.8
3680,0.76,0.7
2750,0.77,3.3
3874,0.768,3.0
2380,0.7519999742507935,0.5
3395,0.786,3.8
3726,0.756,3.1
2295,0.756,2.9
3272,0.7519999742507935,1.5
2127,0.772,1.8
3167,0.764,2.4
2682,0.754,1.2
3883,0.772,4.7
3259,0.7580000162124634,1.0
3344,0.772,3.1
3402,0.752,1.3
2623,0.768,4.8
3872,0.7559999823570251,2.5
2669,0.772,0.4
2891,0.766,1.3
2703,0.778,2.2
2498,0.76,4.4
2783,0.758,1.6
3390,0.752,5.6
2323,0.76,1.3
3216,0.76,4.0
2818,0.762,4.2
2475,0.762,3.5
2392,0.772,4.0
2802,0.766,2.8
3195,0.774,2.5999999999999996
3933,0.752,2.8
2464,0.772,2.7
2401,0.754,3.6999999999999997
2871,0.7580000162124634,3.0
3438,0.752,3.7
2052,0.764,0.2
3760,0.778,0.4
2608,0.762,0.6
2152,0.76,0.8999999999999999
2237,0.754,3.9
3197,0.776,1.5
3605,0.7580000162124634,3.5
2255,0.766,1.7000000000000002
2156,0.76,1.8
2505,0.796,3.8
2900,0.754,2.2
2873,0.758,1.9
3051,0.76,2.0
2456,0.764,2.5999999999999996
3357,0.764,4.0
2697,0.778,9.3
3878,0.758,1.9
3719,0.76,5.7
3422,0.782,3.1
3865,0.78,4.3
2491,0.762,3.5
3169,0.772,2.4
3485,0.782,3.4
2144,0.758,2.6
2850,0.762,4.300000000000001
2634,0.754,2.9
2507,0.76,3.4
