,years_experience,degree
2737,0.0,3.0
3177,0.0,3.0
2111,0.0,3.0
3830,0.0,3.0
2875,0.0,2.0
3598,1.0,1.0
2124,3.0,0.0
2107,0.0,2.0
3633,0.0,1.0
2432,2.0,1.0
2584,0.0,1.0
2936,2.0,0.0
2757,0.0,2.0
3345,0.0,2.0
2340,2.0,0.0
3528,0.0,1.0
2306,0.0,3.0
3771,1.0,0.0
3854,0.0,1.0
3355,0.0,2.0
2653,0.0,3.0
3200,1.0,0.0
3382,1.0,1.0
3028,0.0,3.0
3276,0.0,2.0
3104,0.0,3.0
2030,0.0,3.0
3653,1.0,0.0
2801,1.0,0.0
3513,1.0,1.0
3778,1.0,0.0
3368,0.0,3.0
2117,0.0,1.0
3163,0.0,1.0
3158,0.0,2.0
3344,3.0,0.0
2069,1.0,1.0
2065,1.0,0.0
3096,0.0,3.0
3329,0.0,1.0
3338,0.0,2.0
3263,1.0,1.0
2967,2.0,0.0
2095,0.0,2.0
3960,0.0,1.0
3117,0.0,1.0
3057,0.0,3.0
3339,0.0,1.0
3690,0.0,1.0
3004,0.0,2.0
2538,1.0,0.0
2761,0.0,2.0
2529,0.0,2.0
2547,0.0,3.0
3448,0.0,1.0
3804,0.0,1.0
3640,0.0,2.0
2500,0.0,2.0
3999,0.0,2.0
3675,0.0,1.0
3997,0.0,1.0
3079,0.0,2.0
2859,0.0,3.0
3484,2.0,0.0
3452,0.0,3.0
3660,0.0,2.0
3825,0.0,1.0
3773,0.0,3.0
2622,0.0,1.0
3258,1.0,1.0
2834,0.0,3.0
3962,0.0,1.0
2440,2.0,0.0
3832,3.0,0.0
2083,1.0,0.0
2840,1.0,1.0
2940,2.0,1.0
2985,0.0,3.0
3924,0.0,1.0
2841,0.0,3.0
3491,0.0,3.0
2749,0.0,3.0
3738,0.0,3.0
2380,0.0,2.0
3706,1.0,0.0
2265,0.0,3.0
3075,1.0,1.0
3863,1.0,1.0
3477,0.0,1.0
3436,2.0,0.0
2228,0.0,3.0
3093,0.0,1.0
3742,0.0,1.0
2210,0.0,3.0
2650,0.0,3.0
2336,2.0,0.0
3980,0.0,3.0
2640,0.0,2.0
3634,1.0,1.0
3330,0.0,1.0
3229,0.0,1.0
2933,0.0,2.0
2652,3.0,0.0
3283,0.0,1.0
3486,0.0,1.0
2976,0.0,3.0
2121,2.0,0.0
3973,2.0,1.0
2240,0.0,3.0
3667,0.0,1.0
3249,0.0,1.0
3801,1.0,2.0
3818,0.0,3.0
2181,1.0,2.0
2508,0.0,2.0
2516,1.0,0.0
3026,1.0,1.0
2074,0.0,2.0
2404,1.0,0.0
3875,2.0,0.0
2159,0.0,2.0
3190,0.0,3.0
2429,0.0,2.0
2708,1.0,1.0
2064,0.0,1.0
3604,1.0,1.0
3887,0.0,1.0
3388,0.0,2.0
2881,0.0,3.0
3189,0.0,2.0
2649,0.0,2.0
3744,0.0,3.0
3073,0.0,3.0
2497,1.0,3.0
2460,2.0,0.0
3226,0.0,1.0
2399,3.0,0.0
3805,0.0,1.0
3735,1.0,1.0
2126,3.0,0.0
2098,0.0,1.0
3754,0.0,2.0
2672,0.0,2.0
2214,0.0,2.0
3315,2.0,1.0
3056,0.0,2.0
3669,0.0,2.0
3770,0.0,3.0
2942,2.0,0.0
2517,1.0,0.0
3126,0.0,3.0
2979,2.0,0.0
2542,2.0,1.0
2691,0.0,1.0
3442,2.0,0.0
3807,1.0,1.0
2053,2.0,0.0
2832,1.0,1.0
2413,0.0,2.0
3697,0.0,1.0
3943,2.0,1.0
3608,0.0,3.0
2876,0.0,3.0
2579,0.0,3.0
2611,1.0,0.0
2091,0.0,3.0
3514,0.0,1.0
2785,0.0,1.0
3681,0.0,1.0
2096,1.0,1.0
3301,0.0,1.0
3547,0.0,1.0
3628,0.0,3.0
2048,0.0,1.0
2528,0.0,1.0
3257,0.0,1.0
2894,0.0,3.0
2043,0.0,2.0
3993,1.0,1.0
3611,0.0,1.0
2716,0.0,1.0
3176,1.0,1.0
2104,3.0,0.0
2753,0.0,1.0
2704,0.0,3.0
2711,0.0,3.0
2821,0.0,3.0
3826,0.0,3.0
3088,1.0,0.0
2466,0.0,2.0
2132,0.0,1.0
3984,2.0,0.0
2356,2.0,0.0
3125,1.0,1.0
2313,0.0,1.0
3911,0.0,1.0
3069,0.0,2.0
3496,0.0,3.0
2166,2.0,1.0
2309,0.0,3.0
