,perc_recomm_found,gamma,eta,gamma_obs,gamma_obs_pre,eta_obs,eta_obs_individualized,costs,lbd,thresh,r_type,t_type,iteration,model_coef,eta_obs_refits_batch0_mean,intv-cost
0,0.965,0.85,0.85,0.818652868270874,0.0,0.8186528497409327,0.8393782383419689,"[1.0, 1.0, 1.0, 1.0]",2999.0,0.5,individualized,improvement,0,,0.8186529278755188,1.4694300518134715
1,1.0,0.85,0.85,0.0,0.0,1.0,,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",2999.0,0.5,individualized,acceptance,0,,0.9979999661445618,0.565
2,0.96,0.85,0.85,0.78125,0.0,0.78125,,"[1.0, 1.0, 1.0, 1.0]",2999.0,0.5,subpopulation,improvement,0,,0.78125,1.2833333333333332
3,1.0,0.85,0.85,0.019999999552965164,0.0,0.94,,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",2999.0,0.5,subpopulation,acceptance,0,,0.9259999990463257,0.49599999999999994
4,0.985,0.85,0.85,0.8020304441452026,0.0,0.8020304568527918,0.8324873096446701,"[1.0, 1.0, 1.0, 1.0]",2999.0,0.5,individualized,improvement,1,,0.8020304441452026,1.4126903553299492
5,1.0,0.85,0.85,0.0,0.0,1.0,,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",2999.0,0.5,individualized,acceptance,1,,0.9959999918937683,0.5495
6,0.97,0.85,0.85,0.7371134161949158,0.005154639016836882,0.7319587628865979,,"[1.0, 1.0, 1.0, 1.0]",2999.0,0.5,subpopulation,improvement,1,,0.7360824942588806,1.2139175257731958
7,1.0,0.85,0.85,0.02500000037252903,0.0,0.95,,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",2999.0,0.5,subpopulation,acceptance,1,,0.9420000314712524,0.539
8,0.965,0.85,0.85,0.8082901835441589,0.0,0.8082901554404145,0.8393782383419689,"[1.0, 1.0, 1.0, 1.0]",2999.0,0.5,individualized,improvement,2,,0.8082901835441589,1.450777202072539
9,1.0,0.85,0.85,0.0,0.0,1.0,,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",2999.0,0.5,individualized,acceptance,2,,0.9950000047683716,0.5315000000000001
10,0.975,0.85,0.85,0.764102578163147,0.0,0.764102564102564,,"[1.0, 1.0, 1.0, 1.0]",2999.0,0.5,subpopulation,improvement,2,,0.764102578163147,1.2492307692307691
11,1.0,0.85,0.85,0.014999999664723873,0.0,0.945,,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",2999.0,0.5,subpopulation,acceptance,2,,0.9439999461174011,0.499
