,u_x1,u_x2,u_y,u_x3
2000,-0.5463158,-1.1231275,0.7932873,0.82702416
2001,0.24990368,-0.09820989,0.9225118,2.0635285
2002,1.1541952,-0.20151263,0.3688352,-0.4605296
2003,-1.5161455,0.5280526,0.21941209,-0.5638581
2004,-0.17226847,0.08640986,0.26840186,1.4249684
2005,0.6325384,0.44911313,0.7015946,-0.51055753
2006,-0.48007357,0.7240767,0.34995282,0.3636407
2007,0.5920128,-1.9691285,0.66005135,-1.3852624
2008,-0.94136816,-0.42616388,0.92865944,-0.3321204
2009,-0.008753177,0.45064235,0.7091243,-0.63278604
2010,0.8525134,0.259731,0.60966897,3.1201053
2011,0.32919115,-0.79788196,0.41844225,-1.1613756
2012,-0.13536829,-1.0969539,0.30201113,0.9104187
2013,1.5044085,-2.5673223,0.30741227,-0.51624286
2014,-0.5552824,0.3610892,0.5182599,0.59232837
2015,0.5380446,-1.2260108,0.56709397,0.9857065
2016,0.6363418,-0.28263012,0.6529738,-0.050457135
2017,1.5251881,0.6731089,0.8144456,0.8062644
2018,-0.60819453,-0.2828556,0.37776256,0.32436633
2019,-1.4973015,0.8230426,0.23410845,1.3697704
2020,0.12759812,0.73595387,0.17540884,-0.6393794
2021,-0.8184174,0.8696902,0.054585934,0.50636154
2022,0.108937494,-2.3708549,0.44713068,0.27109185
2023,-0.99187666,0.54022914,0.06444538,-0.12143275
2024,1.5954436,-0.23578268,0.11954188,2.2709556
2025,0.86985946,1.0138733,0.3665316,-2.240315
2026,-0.12806675,1.0965595,0.711903,-0.62404466
2027,-0.3834669,-0.71502566,0.09215212,0.9912788
2028,0.012297451,0.91512674,0.31540823,-0.68425596
2029,1.012487,2.304563,0.21828544,-1.1363142
2030,-1.1528684,0.13554184,0.367689,-1.0259138
2031,0.013993662,-0.34882483,0.57950306,-0.5849322
2032,-0.8597908,2.1143568,0.72644174,-1.8229744
2033,-0.88768905,1.4422392,0.47051585,0.15081288
2034,0.7641311,-0.32765636,0.14690387,0.022856206
2035,0.9159279,0.021472061,0.97022486,0.52875423
2036,-2.7482316,-0.73103976,0.09467697,0.46726578
2037,1.0814807,0.48691866,0.34736478,1.3898983
2038,-1.2902042,0.30040404,0.22891545,-1.2038267
2039,0.048228417,-0.5745585,0.7562891,0.3537326
2040,0.28164083,0.3669343,0.19659412,-0.18527927
2041,0.41972765,0.5002848,0.2755654,0.7795229
2042,1.3828162,-0.91700816,0.028104782,1.0412093
2043,1.8685583,-0.040416766,0.5021955,1.0371163
2044,0.46704486,-0.13336888,0.09285593,1.5878211
2045,1.1387335,1.0966297,0.8708352,-0.6298516
2046,-0.5685119,-0.19414908,0.81046474,-0.3127713
2047,0.991722,-1.4624788,0.7037308,0.4098842
2048,0.49495712,1.5022587,0.92959356,-0.1877771
2049,-0.9125489,-1.1980343,0.22689342,-0.5492258
2050,1.4364091,-1.4860533,0.70692945,1.1293026
2051,0.44409817,0.73779947,0.17992687,-0.000109888606
2052,-2.00574,1.1304483,0.51056147,0.46587744
2053,0.38124055,1.2490077,0.48494124,-0.46008906
2054,0.4371883,-0.5905635,0.6070007,-0.30057144
2055,-1.6915841,0.4707668,0.99485767,-0.6929539
2056,0.44084296,-0.9848984,0.40735614,2.706874
2057,-1.258196,-0.5709972,0.75730145,0.5189523
2058,0.40548965,0.8262462,0.10938537,0.83163863
2059,-0.66696435,0.8220367,0.33220112,0.5171862
2060,1.200189,1.0973743,0.64040184,-1.1194575
2061,-1.7492009,-1.1237255,0.6063981,1.6488272
2062,2.4500806,-0.29973373,0.038382888,-0.70723605
2063,0.009015396,0.7904472,0.7745763,-1.159633
2064,0.54655564,0.969051,0.35022688,0.9211421
2065,-0.23051253,0.9268409,0.99715006,-0.31649098
2066,-0.096483245,-0.45759785,0.5962033,-0.50003123
2067,1.748023,-0.57765955,0.9369415,-0.7655373
2068,-1.9648621,0.25961077,0.6130949,-1.9359648
2069,0.4263421,-0.4222435,0.63098896,-0.52720517
2070,-0.4092439,0.18209915,0.28864336,1.5660325
2071,-0.625907,0.1599037,0.22465158,0.043125335
2072,-0.07646271,0.062735535,0.99736667,-1.1479169
2073,0.7031594,-1.1218241,0.8600844,-0.28732452
2074,-0.83905137,-0.08670245,0.16444504,-1.1316841
2075,1.241574,0.8699309,0.44650233,-0.4403291
2076,-0.7846221,0.9116998,0.9458997,0.82130975
2077,0.27995583,0.4935455,0.4828024,-0.45887002
2078,0.6227713,-2.1982136,0.43755078,0.5738335
2079,-1.1725332,-0.5908783,0.71024156,0.07536365
2080,-0.24322069,-1.0634878,0.020936966,-0.2683372
2081,-0.6349672,0.68686754,0.5223843,-0.21598178
2082,1.363567,0.6085097,0.7445017,-1.898798
2083,0.59780324,1.5463505,0.6360518,-1.3747199
2084,0.12541585,-0.46893936,0.843945,-0.24636497
2085,1.4486526,-1.6384654,0.07771969,-0.2036248
2086,-1.5329341,0.34306931,0.46493137,-1.3648237
2087,0.002092965,-2.0330822,0.3765403,-0.5585886
2088,1.0839639,-0.8841828,0.13121688,-0.34953752
2089,-0.11780951,0.25189543,0.76116157,-1.641303
2090,0.017651597,-0.075117484,0.35549605,1.0353059
2091,0.4820772,3.0152752,0.911757,-0.40525788
2092,0.18493289,-1.583024,0.60853505,0.32701623
2093,0.19953774,-0.66597337,0.54757655,2.528788
2094,3.2012691,-1.6137527,0.6917108,-0.48460758
2095,-0.88020533,-1.5801058,0.72480917,0.80362195
2096,0.15110363,-0.17828932,0.45054603,1.0754664
2097,-0.2402455,0.11655954,0.04535067,0.110685915
2098,1.6427243,-0.40169996,0.9863155,0.4905593
2099,-1.6040936,-0.92558295,0.08595979,-0.19202353
2100,1.1487713,0.4053638,0.95780575,-0.02832076
2101,-1.552559,-0.64337844,0.57344997,0.19827779
